time,measured,inverted
0,-14.3,0.0
15,-14.2,0.0
30,-14.3,0.0
45,-14.2,0.0
60,-14.3,0.0
75,-14.4,0.0
90,-14.4,0.0
105,-14.3,0.0
120,-14.3,0.0
135,-14.4,0.0
150,-14.4,0.0
165,-14.4,0.0
180,-14.4,0.0
195,-14.3,0.0
210,-13.4,0.0
225,-12.7,0.0
240,-12.1,0.0
255,-12.1,0.0
270,-11.4,0.0
285,-11.3,0.0
300,-11.1,0.0
315,-7.11,5.43
330,23.1,36.3
345,66.3,80.0
360,116.0,130.0
375,224.0,236.0
390,371.0,385.0
405,577.0,588.0
420,666.0,698.0
435,975.0,978.0
450,1296.0,1300.0
465,1720.0,1729.0
480,2046.0,2073.0
495,2441.0,2451.0
510,2607.0,2629.0
525,2788.0,2738.0
540,3073.0,3146.0
555,3034.0,3099.0
570,3312.0,3336.0
585,3839.0,3865.0
600,3976.0,4036.0
615,4183.0,4238.0
630,4287.0,4337.0
645,4443.0,4481.0
660,4549.0,4624.0
675,4622.0,4714.0
690,4244.0,4339.0
705,4079.0,4220.0
720,4129.0,4373.0
735,3935.0,4098.0
750,4001.0,4143.0
765,4656.0,4719.0
780,4656.0,4720.0
795,4545.0,4586.0
810,4653.0,4719.0
825,4614.0,4662.0
840,4555.0,4654.0
855,4461.0,4510.0
870,4327.0,4388.0
885,4167.0,4132.0
900,4198.0,4249.0
915,4018.0,4073.0
930,3834.0,3888.0
945,3595.0,3642.0
960,3393.0,3436.0
975,3168.0,3209.0
990,2925.0,2962.0
1005,2657.0,2690.0
1020,2374.0,2407.0
1035,2115.0,2122.0
1050,1792.0,1818.0
1065,1478.0,1504.0
1080,1163.0,1186.0
1095,860.0,886.0
1110,580.0,603.0
1125,351.0,376.0
1140,194.0,216.0
1155,114.0,137.0
1170,53.2,72.3
1185,21.4,40.0
1200,14.0,33.4
1215,-12.3,4.87
1230,-14.2,0.0
1245,-14.3,0.0
1260,-13.7,0.0
1275,-13.8,0.0
1290,-13.8,0.0
1305,-13.9,0.0
1320,-14.1,0.0
1335,-14.1,0.0
1350,-14.2,0.0
1365,-14.2,0.0
1380,-14.2,0.0
1395,-14.2,0.0
1410,-14.3,0.0
1425,-14.4,0.0
1440,-14.3,0.0
1455,-14.3,0.0
1470,-14.2,0.0
1485,-14.3,0.0
1500,-14.2,0.0
1515,-14.2,0.0
1530,-14.2,0.0
1545,-14.2,0.0
1560,-14.2,0.0
1575,-14.3,0.0
1590,-14.3,0.0
1605,-14.3,0.0
1620,-14.3,0.0
1635,-14.3,0.0
1650,-14.3,0.0
1665,-14.3,0.0
1680,-14.3,0.0
1695,-14.4,0.0
1710,-14.3,0.0
1725,-14.5,0.0
1740,-14.8,0.0
1755,-11.4,4.05
1770,21.7,37.3
1785,64.3,80.0
1800,107.0,122.0
1815,169.0,184.0
1830,292.0,307.0
1845,482.0,498.0
1860,735.0,748.0
1875,1017.0,1034.0
1890,1321.0,1340.0
1905,1641.0,1660.0
1920,1947.0,1970.0
1935,2243.0,2269.0
1950,2523.0,2553.0
1965,2781.0,2816.0
1980,3023.0,3059.0
1995,3256.0,3296.0
2010,3469.0,3513.0
2025,3666.0,3711.0
2040,3841.0,3893.0
2055,4000.0,4054.0
2070,4144.0,4199.0
2085,4273.0,4335.0
2100,4384.0,4447.0
2115,4462.0,4522.0
2130,4507.0,4572.0
2145,4581.0,4627.0
2160,4610.0,4674.0
2175,4576.0,4640.0
2190,4601.0,4672.0
2205,4554.0,4637.0
2220,4527.0,4584.0
2235,4521.0,4586.0
2250,4502.0,4569.0
2265,4457.0,4514.0
2280,4432.0,4494.0
2295,4361.0,4428.0
2310,4280.0,4343.0
2325,4166.0,4225.0
2340,4041.0,4099.0
2355,3855.0,3911.0
2370,3700.0,3750.0
2385,3525.0,3574.0
2400,3291.0,3333.0
2415,3047.0,3086.0
2430,2826.0,2866.0
2445,2567.0,2602.0
2460,2296.0,2329.0
2475,2011.0,2043.0
2490,1711.0,1738.0
2505,1412.0,1436.0
2520,1111.0,1137.0
2535,819.0,844.0
2550,563.0,589.0
2565,349.0,375.0
2580,204.0,231.0
2595,121.0,148.0
2610,62.2,96.2
2625,29.9,52.7
2640,18.3,37.0
2655,-11.4,6.14
2670,-14.1,0.0
2685,-14.0,0.0
2700,-13.7,0.0
2715,-13.7,0.0
2730,-13.7,0.0
2745,-13.9,0.0
2760,-13.9,0.0
2775,-14.0,0.0
2790,-14.1,0.0
2805,-14.1,0.0
2820,-14.1,0.0
2835,-14.4,0.0
2850,-14.1,0.0
2865,-14.0,0.0
2880,-14.1,0.0
2895,-14.1,0.0
2910,-14.2,0.0
2925,-14.1,0.0
2940,-14.1,0.0
2955,-14.2,0.0
2970,-14.2,0.0
2985,-14.2,0.0
3000,-14.2,0.0
3015,-14.2,0.0
3030,-14.2,0.0
3045,-14.2,0.0
3060,-14.3,0.0
3075,-14.3,0.0
3090,-14.3,0.0
3105,-14.2,0.0
3120,-14.2,0.0
3135,-14.2,0.0
3150,-14.2,0.0
3165,-14.4,0.0
3180,-14.7,0.0
3195,-12.7,2.72
3210,15.0,31.8
3225,58.9,75.9
3240,123.0,140.0
3255,138.0,154.0
3270,196.0,213.0
3285,397.0,414.0
3300,578.0,594.0
3315,633.0,646.0
3330,969.0,990.0
3345,1166.0,1175.0
3360,1597.0,1607.0
3375,1920.0,1944.0
3390,2215.0,2243.0
3405,2564.0,2590.0
3420,2702.0,2737.0
3435,2797.0,2829.0
3450,3050.0,3091.0
3465,3309.0,3354.0
3480,3516.0,3565.0
3495,3812.0,3856.0
3510,3994.0,4049.0
3525,4230.0,4290.0
3540,4248.0,4308.0
3555,4280.0,4343.0
3570,3105.0,3055.0
3585,3266.0,3279.0
3600,4543.0,4638.0
3615,3595.0,3523.0
3630,3787.0,3905.0
3645,4513.0,4550.0
3660,4463.0,4520.0
3675,3354.0,3191.0
3690,4318.0,4425.0
3705,4310.0,4419.0
3720,4339.0,4412.0
3735,4276.0,4335.0
3750,4177.0,4232.0
3765,2418.0,2586.0
3780,3959.0,4012.0
3795,3774.0,3827.0
3810,3578.0,3629.0
3825,3385.0,3433.0
3840,3159.0,3203.0
3855,2959.0,3003.0
3870,2703.0,2739.0
3885,2489.0,2523.0
3900,2219.0,2252.0
3915,1276.0,1264.0
3930,719.0,723.0
3945,637.0,640.0
3960,1016.0,1008.0
3975,818.0,846.0
3990,386.0,413.0
4005,295.0,327.0
4020,233.0,259.0
4035,144.0,172.0
4050,96.1,124.0
4065,22.5,46.7
4080,4.22,26.3
4095,-15.3,1.84
4110,-14.1,0.0
4125,-13.9,0.0
4140,-13.6,0.0
4155,-13.7,0.0
4170,-13.7,0.0
4185,-13.7,0.0
4200,-13.8,0.0
4215,-13.7,0.0
4230,-13.8,0.0
4245,-13.9,0.0
4260,-13.9,0.0
4275,-13.9,0.0
4290,-13.9,0.0
4305,-14.0,0.0
4320,-14.0,0.0
4335,-14.0,0.0
4350,-14.0,0.0
4365,-14.0,0.0
4380,-14.0,0.0
4395,-14.0,0.0
4410,-13.9,0.0
4425,-13.9,0.0
4440,-13.9,0.0
4455,-13.9,0.0
4470,-13.8,0.0
4485,-13.9,0.0
4500,-13.9,0.0
4515,-14.0,0.0
4530,-13.9,0.0
4545,-13.9,0.0
4560,-13.8,0.0
4575,-13.9,0.0
4590,-13.9,0.0
4605,-14.0,0.0
4620,-14.5,0.0
4635,-14.6,0.0
4650,7.55,24.0
4665,88.0,107.0
4680,180.0,199.0
4695,292.0,309.0
4710,370.0,386.0
4725,599.0,621.0
4740,859.0,880.0
4755,1021.0,1034.0
4770,1084.0,1087.0
4785,1425.0,1437.0
4800,1343.0,1364.0
4815,1723.0,1758.0
4830,1770.0,1833.0
4845,2571.0,2653.0
4860,2932.0,2958.0
4875,3072.0,3101.0
4890,3213.0,3294.0
4905,3381.0,3339.0
4920,3580.0,3586.0
4935,3867.0,3934.0
4950,4157.0,4149.0
4965,3756.0,3710.0
4980,3424.0,3520.0
4995,3612.0,3630.0
5010,3961.0,4087.0
5025,3046.0,3046.0
5040,4445.0,4452.0
5055,4090.0,4163.0
5070,3907.0,4084.0
5085,4285.0,4442.0
5100,4379.0,4444.0
5115,3898.0,4030.0
5130,3507.0,3608.0
5145,2702.0,2747.0
5160,3438.0,3517.0
5175,3561.0,3576.0
5190,2498.0,2547.0
5205,3128.0,3237.0
5220,2795.0,2641.0
5235,3188.0,3246.0
5250,2963.0,3035.0
5265,2944.0,2952.0
5280,3046.0,3039.0
5295,2045.0,2171.0
5310,2098.0,2116.0
5325,1103.0,1118.0
5340,954.0,983.0
5355,1037.0,1065.0
5370,1817.0,1808.0
5385,1005.0,1050.0
5400,933.0,976.0
5415,618.0,649.0
5430,480.0,506.0
5445,398.0,423.0
5460,340.0,362.0
5475,223.0,243.0
5490,140.0,161.0
5505,55.1,76.3
5520,19.5,36.0
5535,-8.78,9.32
5550,-14.3,0.0
5565,-14.2,0.0
5580,-13.8,0.0
5595,-13.9,0.0
5610,-14.0,0.0
5625,-14.0,0.0
5640,-13.9,0.0
5655,-14.1,0.0
5670,-14.1,0.0
5685,-13.9,0.0
5700,-13.8,0.0
5715,-13.9,0.0
5730,-13.9,0.0
5745,-13.9,0.0
5760,-13.9,0.0
5775,-14.0,0.0
5790,-14.0,0.0
5805,-14.0,0.0
5820,-14.0,0.0
5835,-14.0,0.0
5850,-14.0,0.0
5865,-14.0,0.0
5880,-14.0,0.0
5895,-14.1,0.0
5910,-14.0,0.0
5925,-14.1,0.0
5940,-14.1,0.0
5955,-14.1,0.0
5970,-14.1,0.0
5985,-14.1,0.0
6000,-14.0,0.0
6015,-14.1,0.0
6030,-14.0,0.0
6045,-14.2,0.0
6060,-14.5,0.0
6075,-14.5,0.591
6090,18.3,37.0
6105,61.4,80.4
6120,163.0,180.0
6135,251.0,269.0
6150,369.0,390.0
6165,540.0,565.0
6180,839.0,870.0
6195,922.0,976.0
6210,1388.0,1396.0
6225,1719.0,1728.0
6240,1852.0,2012.0
6255,1907.0,1978.0
6270,2239.0,2327.0
6285,2789.0,2778.0
6300,3082.0,3144.0
6315,3190.0,3235.0
6330,3288.0,3340.0
6345,3666.0,3732.0
6360,3892.0,3943.0
6375,4055.0,4110.0
6390,4193.0,4233.0
6405,4254.0,4310.0
6420,4332.0,4390.0
6435,4395.0,4454.0
6450,4396.0,4465.0
6465,4344.0,4417.0
6480,4527.0,4345.0
6495,4516.0,4592.0
6510,4556.0,4610.0
6525,4483.0,4239.0
6540,4338.0,4118.0
6555,4054.0,3988.0
6570,3986.0,4165.0
6585,4496.0,4370.0
6600,4496.0,4458.0
6615,4491.0,4529.0
6630,4433.0,4508.0
6645,4405.0,4470.0
6660,4306.0,4369.0
6675,4148.0,4076.0
6690,3975.0,4031.0
6705,3311.0,3017.0
6720,3536.0,3583.0
6735,3249.0,3290.0
6750,2632.0,2843.0
6765,2673.0,2706.0
6780,2260.0,2292.0
6795,1986.0,2016.0
6810,1700.0,1726.0
6825,1400.0,1426.0
6840,1108.0,1134.0
6855,832.0,857.0
6870,587.0,611.0
6885,378.0,400.0
6900,230.0,250.0
6915,140.0,161.0
6930,95.6,115.0
6945,23.8,47.7
6960,24.7,42.9
6975,-7.18,9.8
6990,-14.3,0.0
7005,-14.4,0.0
7020,-13.9,0.0
7035,-14.0,0.0
7050,-14.0,0.0
7065,-14.0,0.0
7080,-13.9,0.0
7095,-13.9,0.0
7110,-14.1,0.0
7125,-14.3,0.0
7140,-14.2,0.0
7155,-14.1,0.0
7170,-14.1,0.0
7185,-14.1,0.0
7200,-14.1,0.0
7215,-14.2,0.0
7230,-14.2,0.0
7245,-14.3,0.0
7260,-14.2,0.0
7275,-14.2,0.0
7290,-14.2,0.0
7305,-14.2,0.0
7320,-14.3,0.0
7335,-14.3,0.0
7350,-14.3,0.0
7365,-14.4,0.0
7380,-14.4,0.0
7395,-14.5,0.0
7410,-14.4,0.0
7425,-14.4,0.0
7440,-14.3,0.0
7455,-13.4,0.0
7470,-12.2,0.0
7485,-12.1,0.0
7500,-12.0,0.0
7515,-6.58,6.56
7530,21.2,35.3
7545,54.9,68.9
7560,86.9,100.0
7575,136.0,150.0
7590,260.0,273.0
7605,464.0,477.0
7620,728.0,727.0
7635,1038.0,1050.0
7650,1353.0,1370.0
7665,1678.0,1697.0
7680,2010.0,2029.0
7695,2315.0,2338.0
7710,2621.0,2643.0
7725,2911.0,2936.0
7740,3180.0,3210.0
7755,3434.0,3469.0
7770,3668.0,3709.0
7785,3863.0,3911.0
7800,4055.0,4105.0
7815,4237.0,4287.0
