time,measured,inverted
0,-14.2,0.0
15,-14.1,0.0
30,-14.2,0.0
45,-13.9,0.0
60,-14.0,0.0
75,-14.0,0.0
90,-14.0,0.0
105,-14.0,0.0
120,-13.8,0.0
135,-13.8,0.0
150,-13.8,0.0
165,-13.9,0.0
180,-13.9,0.0
195,-13.9,0.0
210,-13.9,0.0
225,-13.9,0.0
240,-13.8,0.0
255,-13.9,0.0
270,-13.9,0.0
285,-13.9,0.0
300,-14.0,0.0
315,-14.0,0.0
330,-14.1,0.0
345,-14.0,0.0
360,-14.0,0.0
375,-14.4,0.0
390,-14.5,0.0
405,11.4,29.3
420,94.6,112.0
435,229.0,246.0
450,324.0,343.0
465,685.0,702.0
480,1060.0,1069.0
495,1399.0,1421.0
510,1755.0,1788.0
525,2010.0,2046.0
540,2265.0,2298.0
555,2508.0,2546.0
570,2347.0,2364.0
585,2903.0,2959.0
600,3076.0,3102.0
615,3349.0,3400.0
630,3523.0,3567.0
645,3711.0,3759.0
660,3858.0,3906.0
675,3970.0,3984.0
690,2949.0,2878.0
705,2894.0,2810.0
720,3897.0,4020.0
735,4076.0,4021.0
750,3481.0,3479.0
765,2636.0,2851.0
780,2355.0,2401.0
795,2394.0,2449.0
810,2543.0,2563.0
825,3205.0,3235.0
840,3905.0,3734.0
855,3721.0,3771.0
870,2888.0,2924.0
885,3042.0,3083.0
900,3393.0,3436.0
915,2704.0,2723.0
930,2462.0,2493.0
945,2284.0,2323.0
960,2279.0,2328.0
975,1488.0,1508.0
990,1586.0,1630.0
1005,968.0,996.0
1020,1124.0,1148.0
1035,803.0,829.0
1050,523.0,549.0
1065,286.0,311.0
1080,106.0,133.0
1095,18.5,44.2
1110,-13.6,6.55
1125,-13.9,0.0
1140,-13.8,0.0
1155,-13.7,0.0
1170,-13.8,0.0
1185,-13.8,0.0
1200,-13.8,0.0
1215,-13.9,0.0
1230,-13.9,0.0
1245,-13.9,0.0
1260,-13.9,0.0
1275,-13.9,0.0
1290,-13.9,0.0
1305,-13.9,0.0
1320,-13.8,0.0
1335,-13.9,0.0
1350,-13.9,0.0
1365,-13.9,0.0
1380,-14.0,0.0
1395,-14.0,0.0
1410,-14.0,0.0
1425,-13.9,0.0
1440,-14.0,0.0
1455,-14.1,0.0
1470,-14.1,0.0
1485,-14.1,0.0
1500,-14.0,0.0
1515,-14.1,0.0
1530,-14.1,0.0
1545,-14.1,0.0
1560,-14.2,0.0
1575,-14.1,0.0
1590,-14.1,0.0
1605,-14.1,0.0
1620,-14.0,0.0
1635,-14.0,0.0
1650,-14.0,0.0
1665,-14.0,0.0
1680,-14.0,0.0
1695,-13.9,0.0
1710,-14.0,0.0
1725,-14.0,0.0
1740,-13.9,0.0
1755,-13.9,0.0
1770,-13.9,0.0
1785,-13.9,0.0
1800,-13.9,0.0
1815,-14.1,0.0
1830,-14.6,0.0
1845,-13.3,1.19
1860,17.0,35.0
1875,70.0,87.6
1890,415.0,432.0
1905,710.0,730.0
1920,1021.0,1037.0
1935,1342.0,1359.0
1950,1661.0,1686.0
1965,1945.0,1971.0
1980,1742.0,1808.0
1995,814.0,842.0
