,time,demand
262,262,206.585064
263,263,216.967278
264,264,224.285097
265,265,233.00288199999997
266,266,233.177637
267,267,235.212019
268,268,232.215508
269,269,235.29573599999998
270,270,235.962219
271,271,245.518268
272,272,249.91900800000002
273,273,251.925628
274,274,250.046317
275,275,247.148483
276,276,236.83681099999998
277,277,248.126887
278,278,243.890712
279,279,243.83424900000003
280,280,244.87397400000003
281,281,248.325848
282,282,244.67617099999998
283,283,247.295374
284,284,247.932188
285,285,250.69172400000002
286,286,244.06687799999997
287,287,248.00532599999997
288,288,250.53538199999997
289,289,252.46590099999997
290,290,253.77589500000002
291,291,257.94124700000003
292,292,258.20500899999996
293,293,262.364919
294,294,265.99057
295,295,276.098031
296,296,274.39390099999997
297,297,271.787845
298,298,263.62692799999996
299,299,252.673977
300,300,245.48721
301,301,248.729444
302,302,240.052962
303,303,238.21117900000002
304,304,245.44243500000002
305,305,259.503842
306,306,265.270893
307,307,255.525813
308,308,264.354836
309,309,262.61960600000003
310,310,261.58345299999996
311,311,263.887088
312,312,265.269893
313,313,262.010061
314,314,261.193035
315,315,263.692445
316,316,262.8475
317,317,266.941213
318,318,268.212239
319,319,275.980183
320,320,276.747409
321,321,263.461516
322,322,249.16301800000002
323,323,242.37527000000003
324,324,238.024964
325,325,235.714376
326,326,239.614952
327,327,241.852023
328,328,244.59967000000003
329,329,246.870695
330,330,250.518077
331,331,248.71499100000003
332,332,251.52987400000004
333,333,250.87417799999997
334,334,253.043904
335,335,250.13531600000002
336,336,245.539246
337,337,242.792881
338,338,241.170635
339,339,236.012011
340,340,233.103465
341,341,235.88626200000002
342,342,238.74197
343,343,245.90549700000003
344,344,249.904709
345,345,245.7196
346,346,237.309898
347,347,258.79689
348,348,263.50297
349,349,255.864365
350,350,261.670577
351,351,264.98612599999996
352,352,280.144187
353,353,290.484322
354,354,293.86326099999997
355,355,294.2397
356,356,286.931931
357,357,290.81747
358,358,291.335417
359,359,292.28361
360,360,300.385478
361,361,293.39798199999996
362,362,300.84499
363,363,301.61343
364,364,306.042802
365,365,308.358983
366,366,317.775996
367,367,328.203804
368,368,340.61756
369,369,336.872542
370,370,335.168422
371,371,318.928334
372,372,309.873827
373,373,308.07768500000003
374,374,307.329579
375,375,307.34505099999996
376,376,307.120872
377,377,310.371277
378,378,307.631403
379,379,308.492914
380,380,300.614877
381,381,293.600792
382,382,296.355413
383,383,295.13412200000005
384,384,296.369488
385,385,294.409777
386,386,294.214316
387,387,294.931908
388,388,296.64681
389,389,299.154267
390,390,308.825378
391,391,327.3895
392,392,307.964242
393,393,285.57614
394,394,292.014297
395,395,288.103766
396,396,276.451541
397,397,267.46175
398,398,263.042809
399,399,257.00892000000005
400,400,260.848736
401,401,271.918589
402,402,275.124486
403,403,274.12487400000003
404,404,272.861379
405,405,275.84662799999995
406,406,274.279041
407,407,271.274229
408,408,269.585729
409,409,262.97316
410,410,258.30269
411,411,255.766637
412,412,255.626127
413,413,258.685453
414,414,273.369532
415,415,282.210202
416,416,294.243909
417,417,278.47686699999997
418,418,259.85230099999995
419,419,243.419807
420,420,235.111142
421,421,228.77373599999999
422,422,228.727488
423,423,220.619352
424,424,225.680861
425,425,234.038231
426,426,238.41217999999998
427,427,239.14083
428,428,238.55988
429,429,239.41737200000003
430,430,234.965821
431,431,239.85612200000003
432,432,239.093219
433,433,235.182525
434,434,229.636808
435,435,228.970575
436,436,227.375205
437,437,234.540512
438,438,238.538556
439,439,257.950595
440,440,260.02639300000004
441,441,243.201546
442,442,213.661646
443,443,207.115288
444,444,203.496708
445,445,188.446463
446,446,208.597183
447,447,208.329126
448,448,207.66171200000002
449,449,216.82457599999998
450,450,217.40743700000002
451,451,219.802382
452,452,216.25598300000001
453,453,217.043337
454,454,212.291896
455,455,208.74406100000002
456,456,212.76894199999998
457,457,204.390182
458,458,202.394176
459,459,204.251488
460,460,201.35163799999998
461,461,200.662227
462,462,208.657291
463,463,216.935202
464,464,214.30882999999997
465,465,209.08416599999998
466,466,200.787614
467,467,195.51756699999999
468,468,202.39985
469,469,197.287277
470,470,191.51485300000002
471,471,193.82171599999998
472,472,199.815566
473,473,189.742339
474,474,188.53960800000002
475,475,193.762249
476,476,186.24862
477,477,183.8199
478,478,186.961128
479,479,179.101111
480,480,178.853691
481,481,176.208309
482,482,173.323012
483,483,175.793822
484,484,169.935022
485,485,170.611113
486,486,170.178481
487,487,175.766162
488,488,176.615871
489,489,179.605995
490,490,181.882103
491,491,175.400027
492,492,174.642573
493,493,171.127982
494,494,168.403763
495,495,164.149494
496,496,163.532243
497,497,165.032112
498,498,166.68206899999998
499,499,170.68339699999999
500,500,164.59841200000002
501,501,164.171707
502,502,161.719889
503,503,161.171152
504,504,157.966427
505,505,155.694862
506,506,153.964992
507,507,155.336621
508,508,151.706251
509,509,157.325179
510,510,160.221015
511,511,167.64334
512,512,170.770007
513,513,173.82025
514,514,168.12250500000002
515,515,163.74465800000002
516,516,163.314446
517,517,160.845622
518,518,152.69686000000002
519,519,148.433133
520,520,148.640107
521,521,156.631371
522,522,180.400142
523,523,174.57951200000002
524,524,171.751522
525,525,170.0643
526,526,174.75843400000002
527,527,170.239146
528,528,173.84362099999998
529,529,171.720282
530,530,172.212358
531,531,174.239448
532,532,178.63590200000002
533,533,184.770543
534,534,182.05355500000002
535,535,189.34715500000001
536,536,198.646863
537,537,209.137981
538,538,205.61089199999998
539,539,205.063345
540,540,207.62346399999998
541,541,207.251115
542,542,208.222835
543,543,211.27396299999998
544,544,205.439271
545,545,208.58383500000002
546,546,205.917499
547,547,216.859294
548,548,208.805686
549,549,208.929927
550,550,206.904021
551,551,204.756647
552,552,205.120545
553,553,196.90712299999998
554,554,195.367229
555,555,196.639237
556,556,198.653171
557,557,198.071593
558,558,208.462636
559,559,215.147323
560,560,223.49681800000002
561,561,224.10972200000003
562,562,227.177773
563,563,223.34508399999999
564,564,224.732885
565,565,221.733005
566,566,220.752045
567,567,214.666804
568,568,210.857286
569,569,212.088167
570,570,209.701902
571,571,209.333304
572,572,209.80632400000002
573,573,210.82562799999997
574,574,210.393925
575,575,205.904019
576,576,202.55720300000002
577,577,198.240959
578,578,192.716974
579,579,193.947941
580,580,199.47597199999998
581,581,195.721482
582,582,202.146841
583,583,216.583927
584,584,223.651794
585,585,211.20124199999998
586,586,193.284992
587,587,182.055863
588,588,182.14713400000002
589,589,176.511943
590,590,175.551384
591,591,172.236616
592,592,167.497237
593,593,177.698964
594,594,180.448574
595,595,183.103702
596,596,183.012815
597,597,179.127826
598,598,181.014836
599,599,178.28184199999998
600,600,176.55154
601,601,169.84778300000002
602,602,177.52651200000003
603,603,178.331737
604,604,180.498254
605,605,185.23843200000002
606,606,190.018101
607,607,199.780488
608,608,208.22161
609,609,199.941668
610,610,194.787583
611,611,178.325443
612,612,169.750854
613,613,155.84905
614,614,154.356298
615,615,164.488666
616,616,163.02172099999999
617,617,164.617256
618,618,169.03657900000002
619,619,169.392911
620,620,166.643035
621,621,163.614521
622,622,160.734193
623,623,158.253368
624,624,158.139718
625,625,154.136782
626,626,154.66873
627,627,152.656893
628,628,152.415601
629,629,152.028774
630,630,152.533477
631,631,160.63367
632,632,156.127498
633,633,156.854999
634,634,147.773215
635,635,161.823477
636,636,158.948183
637,637,157.42539299999999
638,638,155.80501999999998
639,639,148.490568
640,640,151.560872
641,641,157.23386200000002
642,642,166.886637
643,643,167.845124
644,644,175.646739
645,645,170.77268
646,646,174.630988
647,647,173.33851
648,648,170.392372
649,649,167.284307
650,650,165.319512
651,651,162.701782
652,652,164.223544
653,653,166.019233
654,654,168.298954
655,655,181.91663400000002
656,656,178.595226
657,657,171.50729099999998
658,658,161.437433
659,659,160.354491
660,660,158.748867
661,661,155.493061
662,662,153.570179
663,663,150.640893
664,664,152.082923
665,665,158.869027
666,666,166.170173
667,667,176.314215
668,668,177.263602
669,669,183.378296
670,670,184.933663
671,671,187.949574
672,672,190.405776
673,673,183.856612
674,674,184.828214
675,675,180.35623999999999
676,676,179.85658
677,677,183.81715400000002
678,678,189.335063
679,679,209.87881000000002
680,680,211.674556
681,681,220.80776600000002
682,682,218.724885
683,683,208.168557
684,684,211.264396
685,685,206.38851699999998
686,686,212.179631
687,687,215.284456
688,688,219.171941
689,689,215.846682
690,690,215.343369
691,691,213.59071200000002
692,692,212.64866099999998
693,693,215.339984
694,694,214.45155899999997
695,695,215.348443
696,696,211.695655
697,697,212.33706600000002
698,698,212.84280099999998
699,699,214.66092799999998
700,700,211.440915
701,701,215.38604500000002
702,702,225.56110499999997
703,703,237.67562599999997
704,704,240.20880099999997
705,705,221.927964
706,706,211.552067
707,707,207.82391
708,708,202.50658
709,709,195.82915400000002
710,710,194.33189199999998
711,711,186.467569
712,712,187.533525
713,713,199.30409699999998
714,714,199.91970700000002
715,715,199.006621
716,716,194.533332
717,717,198.398131
718,718,197.042351
719,719,192.20736000000002
720,720,190.489958
721,721,185.204378
722,722,182.325575
723,723,184.614343
724,724,184.312149
725,725,182.803684
726,726,187.04137
727,727,198.61492900000002
728,728,208.184176
729,729,198.204146
730,730,189.860768
731,731,187.910132
732,732,174.28826
733,733,166.25096000000002
734,734,173.167169
735,735,163.27277800000002
736,736,159.95034099999998
737,737,164.623289
738,738,166.46827
739,739,162.090315
740,740,164.021507
741,741,164.584829
742,742,164.416402
743,743,163.53991499999998
744,744,163.36721200000002
745,745,157.97247
746,746,159.014258
747,747,160.140047
748,748,156.978749
749,749,163.035683
750,750,173.692679
751,751,180.188244
752,752,190.140983
753,753,221.58979100000002
754,754,217.95144399999998
755,755,217.54129700000001
756,756,217.107104
757,757,220.729341
758,758,221.099412
759,759,217.99117200000003
760,760,216.14931099999998
761,761,223.33055099999999
762,762,236.240341
763,763,239.061189
764,764,241.305641
765,765,245.020009
766,766,243.85712999999998
767,767,241.47305
768,768,245.94158900000002
769,769,242.86861000000002
770,770,240.47143599999998
771,771,241.86877599999997
772,772,244.727817
773,773,248.947379
774,774,254.818418
775,775,279.441171
776,776,280.38175099999995
777,777,256.74555499999997
778,778,261.038039
779,779,246.824265
780,780,248.53209500000003
781,781,231.14589300000003
782,782,226.58255099999997
783,783,212.215618
784,784,226.250075
785,785,226.725542
786,786,233.98841299999998
787,787,227.641215
788,788,224.354186
789,789,220.303709
790,790,218.555286
791,791,215.508506
792,792,212.587044
793,793,207.93712
794,794,203.201887
795,795,204.885775
796,796,203.439303
797,797,204.856926
798,798,203.210901
799,799,209.949573
800,800,209.838755
801,801,204.787484
802,802,201.706045
803,803,190.915998
804,804,187.506945
805,805,182.05766100000002
806,806,181.952357
807,807,184.467047
808,808,189.266871
809,809,189.83446999999998
810,810,192.338199
811,811,184.402307
812,812,180.63896
813,813,181.238055
814,814,178.431694
815,815,174.788288
816,816,167.769567
817,817,167.364146
818,818,165.169668
819,819,160.395532
820,820,174.530439
821,821,163.84898700000002
822,822,168.97198500000002
823,823,171.627551
824,824,172.547306
825,825,173.070996
826,826,206.278394
827,827,221.958568
828,828,220.23636299999998
829,829,230.364102
830,830,235.04962400000002
831,831,240.59794300000001
832,832,242.423052
833,833,244.66536299999999
834,834,244.37534700000003
835,835,245.608585
836,836,246.600381
837,837,247.25618799999998
838,838,249.387084
839,839,251.915146
840,840,253.79461
841,841,256.943171
842,842,254.864794
843,843,258.741917
844,844,258.542756
845,845,264.285484
846,846,270.373003
847,847,290.388054
848,848,292.974896
849,849,270.84982
850,850,262.30277
851,851,245.81342
852,852,241.90132000000003
853,853,245.00879
854,854,240.92972999999998
855,855,241.42028
856,856,235.05577000000002
857,857,236.7394
858,858,235.50081
859,859,233.81022000000002
860,860,231.9054
861,861,224.90951
862,862,226.98667999999998
863,863,232.76185
864,864,230.73259
865,865,222.6026
866,866,231.15895
867,867,233.98654
868,868,242.26099
869,869,245.92076
870,870,249.15541000000002
871,871,268.59573
872,872,281.46187000000003
873,873,269.69414
874,874,245.29565
875,875,241.70012999999997
876,876,232.4963
877,877,236.09848
878,878,240.06315
879,879,243.41282
880,880,243.30326000000002
881,881,247.51908999999998
882,882,247.65542000000002
883,883,250.07317999999998
884,884,253.24913999999998
885,885,249.29676
886,886,242.15232999999998
887,887,237.92698
888,888,235.91766
889,889,233.80971
890,890,230.6958
891,891,225.62878999999998
892,892,232.56641000000002
893,893,225.18297
894,894,246.12238
895,895,251.7564
896,896,261.14636
897,897,259.00489
898,898,232.0202
899,899,219.20033999999998
900,900,226.81951
901,901,225.93719
902,902,220.1273
903,903,212.6264
904,904,223.25527000000002
905,905,228.4674
906,906,240.67761000000002
907,907,242.62309
908,908,239.77495
909,909,245.80688999999998
910,910,234.76642999999999
911,911,247.28779
912,912,234.75267999999997
913,913,236.33705
914,914,232.35571000000002
915,915,226.0433
916,916,226.29312000000002
917,917,229.96483999999998
918,918,238.54961
919,919,256.04541
920,920,261.47791
921,921,254.03682
922,922,236.70005
923,923,233.58978
924,924,224.2531
925,925,212.6951
926,926,212.78566
927,927,202.49962
928,928,203.37941
929,929,206.16518
930,930,207.65415
931,931,205.37458999999998
932,932,200.56859
933,933,196.38981
934,934,193.72245
935,935,193.24881000000002
936,936,192.87607
937,937,184.51991999999998
938,938,178.08561
939,939,176.89598999999998
940,940,173.69086000000001
941,941,181.52817
942,942,185.68778999999998
943,943,186.95262
944,944,196.34566
945,945,191.07696
946,946,184.20313000000002
947,947,169.20137
948,948,157.18952
949,949,166.04408999999998
950,950,174.44429
951,951,182.03364
952,952,188.31437
953,953,190.06678
954,954,192.98429
955,955,192.74481
956,956,189.41301
957,957,194.22828
958,958,193.71462
959,959,189.36952
960,960,187.62781999999999
961,961,183.21164
962,962,185.22812
963,963,184.88688
964,964,191.99354
965,965,192.52225
966,966,194.56246000000002
967,967,201.9555
968,968,210.84605
969,969,218.69228999999999
970,970,218.37138
971,971,217.12247000000002
972,972,218.72717999999998
973,973,221.71027
974,974,219.9464
975,975,217.57255
976,976,219.85374
977,977,221.50722000000002
978,978,218.50417000000002
979,979,215.8564
980,980,210.47974
981,981,206.45248999999998
982,982,209.75579
983,983,202.3933
984,984,202.07645
985,985,199.70968
986,986,198.59958999999998
987,987,200.21921
988,988,200.58676
989,989,198.05254
990,990,195.41269
991,991,208.19833
992,992,223.46087999999997
993,993,230.75678
994,994,228.27752999999998
995,995,209.97603999999998
996,996,215.20265
997,997,219.71591
998,998,214.31487
999,999,211.38525
1000,1000,216.71384
1001,1001,213.35602999999998
1002,1002,222.38247
1003,1003,220.99822000000003
1004,1004,219.64276
1005,1005,221.54742000000002
1006,1006,233.44904
1007,1007,229.55312999999998
1008,1008,229.668
1009,1009,226.54421000000002
1010,1010,227.63727999999998
1011,1011,227.54581000000002
1012,1012,225.72692
1013,1013,233.41835
1014,1014,241.55698999999998
1015,1015,264.88666
1016,1016,265.79561
1017,1017,252.29507
1018,1018,231.87017999999998
1019,1019,219.5052
1020,1020,215.59349
1021,1021,214.70542000000003
1022,1022,206.84428
1023,1023,198.83129
1024,1024,200.93133
1025,1025,201.15259
1026,1026,212.56905
1027,1027,215.56002999999998
1028,1028,221.72387999999998
1029,1029,217.0307
1030,1030,219.12978999999999
1031,1031,217.72683999999998
1032,1032,215.21209
1033,1033,215.74722000000003
1034,1034,214.18757000000002
1035,1035,214.62191
1036,1036,213.6907
1037,1037,212.56292000000002
1038,1038,221.93427000000003
1039,1039,234.39288
1040,1040,219.66818999999998
1041,1041,227.003
1042,1042,194.55167
1043,1043,185.47915
1044,1044,186.53735
1045,1045,180.90984
1046,1046,177.71903999999998
1047,1047,168.00191
1048,1048,173.10164
1049,1049,176.5579
1050,1050,178.54005
1051,1051,180.04637
1052,1052,180.67119
1053,1053,180.60488
1054,1054,177.62068
1055,1055,178.49472
1056,1056,176.68554
1057,1057,170.56526000000002
1058,1058,168.46396000000001
1059,1059,171.58782
1060,1060,166.47422
1061,1061,166.61768999999998
1062,1062,166.54098
1063,1063,170.88617
1064,1064,182.43892
1065,1065,179.67614
1066,1066,175.64471
1067,1067,168.86713999999998
1068,1068,157.25873
1069,1069,159.15865
1070,1070,156.96414
1071,1071,151.78486
1072,1072,152.29623
1073,1073,149.17658500000002
1074,1074,153.34515
1075,1075,150.334844
1076,1076,148.63161399999998
1077,1077,135.275196
1078,1078,133.346385
1079,1079,132.681802
1080,1080,132.394122
1081,1081,128.311969
1082,1082,121.99531499999999
1083,1083,121.350023
1084,1084,121.42421999999999
1085,1085,124.664051
1086,1086,124.79544299999999
1087,1087,133.161472
1088,1088,138.149222
1089,1089,122.28566799999999
1090,1090,128.749928
1091,1091,127.710252
1092,1092,124.728398
1093,1093,120.07861499999999
1094,1094,126.596529
1095,1095,120.848506
1096,1096,120.05057
1097,1097,118.314576
1098,1098,121.554805
1099,1099,135.717366
1100,1100,153.300038
1101,1101,139.72191
1102,1102,143.225468
1103,1103,143.664024
1104,1104,147.491712
1105,1105,149.01606
1106,1106,149.20664299999999
1107,1107,147.021937
1108,1108,148.17483000000001
1109,1109,149.035405
1110,1110,164.27768600000002
1111,1111,170.799523
1112,1112,178.81858300000002
1113,1113,184.591432
1114,1114,184.93192
1115,1115,178.792474
1116,1116,177.31564699999998
1117,1117,177.878618
1118,1118,170.803909
1119,1119,170.940109
1120,1120,173.55323700000002
1121,1121,178.337302
1122,1122,188.286127
1123,1123,183.178987
1124,1124,185.941504
1125,1125,190.92178
1126,1126,189.32129
1127,1127,190.197235
1128,1128,185.331267
1129,1129,185.82348100000002
1130,1130,185.86948600000002
1131,1131,188.64821
1132,1132,186.679486
1133,1133,185.440731
1134,1134,182.85626200000002
1135,1135,184.06718999999998
1136,1136,187.394294
1137,1137,185.940704
1138,1138,183.543724
1139,1139,186.397547
1140,1140,185.155437
1141,1141,187.760078
1142,1142,185.548377
1143,1143,192.027783
1144,1144,189.51124099999998
1145,1145,189.349333
1146,1146,185.23333200000002
1147,1147,182.02031599999998
1148,1148,186.08040400000002
1149,1149,185.62975
1150,1150,188.915876
1151,1151,185.25818600000002
1152,1152,188.348759
1153,1153,185.071365
1154,1154,184.548234
1155,1155,187.424165
1156,1156,182.522129
1157,1157,185.375689
1158,1158,204.90996
1159,1159,198.594156
1160,1160,197.59479
1161,1161,189.94504799999999
1162,1162,180.456375
1163,1163,171.211408
1164,1164,163.565992
1165,1165,163.958068
1166,1166,158.0614
1167,1167,151.097035
1168,1168,154.45835
1169,1169,159.11111
1170,1170,164.129054
1171,1171,167.811573
1172,1172,165.928301
1173,1173,166.54126499999998
1174,1174,159.593622
1175,1175,154.783219
1176,1176,152.992547
1177,1177,151.752796
1178,1178,138.750054
1179,1179,138.217539
1180,1180,143.040596
1181,1181,138.451083
1182,1182,143.99928400000002
1183,1183,145.650605
1184,1184,147.310462
1185,1185,150.111674
1186,1186,135.39473999999998
1187,1187,129.798339
1188,1188,130.194551
1189,1189,129.791892
1190,1190,127.136702
1191,1191,126.058775
1192,1192,127.20068300000001
1193,1193,125.865752
1194,1194,127.49701999999999
1195,1195,127.12696499999998
1196,1196,119.59383100000001
1197,1197,120.965425
1198,1198,116.911549
1199,1199,109.15828300000001
1200,1200,113.734003
1201,1201,107.82853600000001
1202,1202,106.25338400000001
1203,1203,106.573222
1204,1204,106.003041
1205,1205,103.463099
1206,1206,105.76815500000001
1207,1207,113.352847
1208,1208,118.202148
1209,1209,121.518204
1210,1210,120.24138799999999
1211,1211,115.89216299999998
1212,1212,120.755435
1213,1213,118.60233000000001
1214,1214,119.627454
1215,1215,120.379876
1216,1216,131.461675
1217,1217,127.312321
1218,1218,128.271275
1219,1219,160.955158
1220,1220,164.697497
1221,1221,165.09696399999999
1222,1222,164.858596
1223,1223,165.246452
1224,1224,176.203771
1225,1225,167.79800600000002
1226,1226,168.268773
1227,1227,170.010924
1228,1228,167.910096
1229,1229,169.78696599999998
1230,1230,177.437251
1231,1231,187.403077
1232,1232,199.019402
1233,1233,202.674279
1234,1234,200.858488
1235,1235,192.474179
1236,1236,198.07031
1237,1237,194.784517
1238,1238,195.615834
1239,1239,192.52043500000002
1240,1240,192.237382
1241,1241,192.658187
1242,1242,196.397192
1243,1243,199.015926
1244,1244,191.82997
1245,1245,190.565303
1246,1246,193.112622
1247,1247,189.433045
1248,1248,185.963731
1249,1249,176.15098899999998
1250,1250,176.597353
1251,1251,172.756816
1252,1252,176.892911
1253,1253,180.042087
1254,1254,179.392373
1255,1255,187.590026
1256,1256,190.96403899999999
1257,1257,188.460421
1258,1258,185.97221299999998
1259,1259,176.48206100000002
1260,1260,170.587003
1261,1261,164.05506499999998
1262,1262,167.798275
1263,1263,163.208564
1264,1264,164.454847
1265,1265,162.85232
1266,1266,162.984646
1267,1267,162.475122
1268,1268,163.03878799999998
1269,1269,157.664681
1270,1270,157.484313
1271,1271,156.511028
1272,1272,141.593941
1273,1273,143.849439
1274,1274,141.282623
1275,1275,135.488279
1276,1276,138.82116299999998
1277,1277,138.963398
1278,1278,139.127562
1279,1279,146.907677
1280,1280,155.250474
1281,1281,160.518565
1282,1282,156.571503
1283,1283,159.74486399999998
1284,1284,160.860812
1285,1285,161.388495
1286,1286,161.570047
1287,1287,158.444761
1288,1288,162.66589
1289,1289,162.984306
1290,1290,168.801275
1291,1291,166.946603
1292,1292,169.04218999999998
1293,1293,164.747958
1294,1294,163.200862
1295,1295,161.513755
1296,1296,159.731469
1297,1297,156.19099
1298,1298,155.52403700000002
1299,1299,158.35456100000002
1300,1300,156.81738700000002
1301,1301,156.870266
1302,1302,155.09611
1303,1303,177.87983400000002
1304,1304,162.108367
1305,1305,166.283647
1306,1306,166.313085
1307,1307,166.096967
1308,1308,168.14831999999998
1309,1309,156.258157
1310,1310,143.854811
1311,1311,155.01036499999998
1312,1312,151.895453
1313,1313,139.317363
1314,1314,146.99056000000002
1315,1315,147.47717
1316,1316,141.055138
1317,1317,136.627879
1318,1318,129.171118
1319,1319,122.54693200000001
1320,1320,149.824472
1321,1321,153.437892
1322,1322,156.212122
1323,1323,164.139736
1324,1324,168.056727
1325,1325,169.162532
1326,1326,167.620405
1327,1327,173.901632
1328,1328,169.40790800000002
1329,1329,174.38588700000003
1330,1330,169.91595700000002
1331,1331,167.780757
1332,1332,163.03206799999998
1333,1333,159.610571
1334,1334,154.694025
1335,1335,151.470921
1336,1336,148.173444
1337,1337,152.47761699999998
1338,1338,159.41673799999998
1339,1339,162.69926
1340,1340,163.807267
1341,1341,170.375603
1342,1342,166.804642
1343,1343,168.853753
1344,1344,170.496566
1345,1345,163.555808
1346,1346,163.92171299999998
1347,1347,162.158416
1348,1348,160.824202
1349,1349,171.120417
1350,1350,175.217735
1351,1351,187.71817099999998
1352,1352,174.870715
1353,1353,163.635629
1354,1354,153.61749
1355,1355,147.184439
1356,1356,143.927548
1357,1357,140.133884
1358,1358,136.858354
1359,1359,143.249786
1360,1360,136.828722
