time,demand
1873,152.595516
1874,153.292507
1875,152.996724
1876,151.196228
1877,152.536373
1878,169.266382
1879,169.048285
1880,165.288434
1881,141.39658
1882,149.68076
1883,129.73625
1884,127.783096
1885,125.13856
1886,126.35733
1887,125.950947
1888,120.430823
1889,134.855697
1890,141.846959
1891,138.50068
1892,144.115029
1893,138.950748
1894,141.34968
1895,147.62871
1896,155.054543
1897,158.186283
1898,159.521396
1899,158.471135
1900,165.753615
1901,169.093386
1902,177.81539
1903,183.1029
1904,170.335797
1905,142.053932
1906,141.914874
1907,139.316767
1908,136.99061
1909,148.26543
1910,142.117183
1911,146.526006
1912,165.206854
1913,154.827922
1914,156.929882
1915,159.283951
1916,159.054805
1917,167.850448
1918,186.547772
1919,180.486318
1920,181.429501
1921,180.970606
1922,183.751061
1923,191.483643
1924,191.61445
1925,218.987168
1926,228.508555
1927,214.12785
1928,209.000393
1929,195.851653
1930,194.162288
1931,183.580471
1932,182.609253
1933,176.76623
1934,177.631652
1935,172.979837
1936,171.449919
1937,177.479232
1938,179.295805
1939,186.827982
1940,186.510581
1941,192.68238
1942,188.948789
1943,188.971216
1944,192.72223
1945,191.119512
1946,191.431726
1947,189.098233
1948,189.358672
1949,194.260724
1950,203.240061
1951,216.375151
1952,191.366867
1953,188.682724
1954,185.752615
1955,172.979273
1956,168.189545
1957,157.83157
1958,168.634581
1959,167.315618
1960,164.78742
1961,166.008558
1962,165.870581
1963,165.871765
1964,165.688207
1965,165.162693
1966,156.860237
1967,156.827895
1968,148.248953
1969,152.451263
1970,149.771126
1971,149.204096
1972,145.344174
1973,144.746753
1974,148.737939
1975,150.852883
1976,132.562595
1977,121.880643
1978,124.672586
1979,119.794482
1980,116.617391
1981,119.972877
1982,120.20952
1983,119.334802
1984,117.524145
1985,117.703895
1986,117.33151
1987,114.771913
1988,116.382721
1989,116.25164
1990,114.436125
1991,114.765822
1992,115.594034
1993,110.554187
1994,114.086372
1995,114.886469
1996,114.794665
1997,114.987236
1998,119.258182
1999,117.027746
2000,111.891505
2001,114.950842
2002,119.708127
2003,116.796902
2004,117.085711
2005,122.115411
2006,121.730036
2007,121.569196
2008,120.575701
2009,120.262619
2010,119.537425
2011,119.338259
2012,121.086093
2013,120.774824
2014,120.709042
2015,117.567835
2016,118.805448
2017,118.325887
2018,117.610623
2019,117.299908
2020,121.046197
2021,121.286741
2022,124.499
2023,127.736405
2024,126.263155
2025,123.162351
2026,123.399768
2027,124.765684
2028,130.506291
2029,129.295245
2030,126.271623
2031,120.562805
2032,121.755671
2033,135.31741
2034,126.875913
2035,129.634873
2036,130.623394
2037,135.67307
2038,139.093086
2039,137.073531
2040,136.159138
2041,140.340018
2042,137.631583
2043,136.457724
2044,143.564101
2045,144.564548
2046,153.739688
2047,152.489846
2048,151.50006
2049,148.083044
2050,141.469071
2051,127.360229
2052,130.931378
2053,133.730382
2054,129.63023
2055,128.278373
2056,157.194945
2057,149.459882
2058,153.415215
2059,158.744891
2060,156.735334
2061,152.761751
2062,160.353883
2063,168.932554
2064,167.804519
2065,164.881932
2066,163.73628
2067,164.949701
2068,166.08835
2069,171.294609
2070,181.293287
2071,186.701977
2072,189.36368
2073,169.880212
2074,168.384627
2075,164.980381
2076,158.549206
2077,154.718048
2078,147.663753
2079,147.808311
2080,151.413366
2081,164.737146
2082,169.437858
2083,179.241892
2084,172.71782
2085,173.886447
2086,178.815894
2087,172.89365
2088,168.700097
2089,168.957846
2090,162.980179
2091,162.63792
2092,168.7297
2093,164.456463
2094,178.63061
2095,178.669946
2096,183.325383
2097,178.25872
2098,156.256988
2099,156.69601
2100,152.026755
2101,166.11727
2102,170.381737
2103,160.602448
2104,157.031797
2105,160.356678
2106,161.99266
2107,156.420657
2108,153.303261
2109,152.652933
2110,152.248972
2111,151.235047
2112,152.226487
2113,149.146962
2114,146.503933
2115,150.168466
2116,168.159226
2117,163.834577
2118,172.389571
2119,177.495038
2120,175.856165
2121,160.637692
2122,160.164436
2123,158.601154
2124,149.135187
2125,148.571552
2126,142.36471
2127,156.112945
2128,160.660565
2129,162.669757
2130,157.193477
2131,165.152831
2132,157.195775
2133,157.575697
2134,158.142191
2135,166.319457
2136,163.842061
2137,163.908845
2138,157.022145
2139,164.199972
2140,167.654296
2141,187.163014
2142,201.097902
2143,208.996466
2144,209.058991
2145,193.334309
2146,204.931127
2147,211.279591
2148,210.79637
2149,201.885223
2150,201.193234
2151,197.104539
2152,191.11324
2153,192.452804
2154,196.007163
2155,196.349734
2156,197.683796
2157,194.605428
2158,185.988728
2159,186.525523
2160,182.287035
2161,188.425154
2162,186.497733
2163,192.119825
2164,196.170868
2165,196.23805
2166,198.474893
2167,202.87004
2168,185.420078
2169,180.612816
2170,176.635065
2171,174.187988
2172,164.402426
2173,167.458139
2174,157.700843
2175,158.328712
2176,153.228946
2177,151.077789
2178,157.949295
2179,161.939731
2180,164.276905
2181,165.7012
2182,167.660006
2183,164.583714
2184,161.395798
2185,168.634474
2186,167.241754
2187,170.259605
2188,167.260905
2189,181.888988
2190,166.6309204
2191,169.8521423
2192,171.3770294
2193,174.1360168
2194,167.4866791
2195,145.4287262
2196,135.960907
2197,157.0444183
2198,150.0153503
2199,152.7692261
2200,139.3746948
2201,141.0813751
2202,143.1202698
2203,144.0299683
2204,142.4603271
2205,144.9249878
2206,152.796814
2207,157.1842194
2208,154.3551941
2209,151.5009155
2210,150.0137634
2211,151.8579712
2212,163.0516357
2213,159.5882568
2214,183.0259399
2215,185.9645081
2216,193.3865814
2217,168.0766449
2218,192.4464569
2219,175.9573212
2220,208.9037018
2221,194.5828552
2222,172.4970245
2223,170.5599976
2224,174.3088074
2225,181.1081085
2226,188.3190765
2227,195.0276947
2228,194.3210754
2229,199.661026
2230,200.8124847
2231,204.8536835
2232,205.0008087
2233,203.5365295
2234,210.2903442
2235,211.1775513
2236,213.207901
2237,213.9481049
2238,229.01828
2239,221.9880676
2240,205.6898193
2241,200.9749451
2242,187.1516113
2243,188.0306244
2244,186.4867706
2245,180.7329865
2246,174.741272
2247,171.4626923
2248,166.1590576
2249,163.8514709
2250,166.5256958
2251,187.6250305
2252,179.2068939
2253,192.7324677
2254,177.1534576
2255,186.4493408
2256,179.82724
2257,173.7839966
2258,177.4088745
2259,184.9286041
2260,193.6099396
2261,188.7494507
2262,192.2719879
2263,185.8799896
2264,167.2734833
2265,165.4972534
2266,166.8591766
2267,164.3274536
2268,153.3287048
2269,155.7418365
2270,152.535202
2271,153.4967041
2272,150.1817627
2273,148.7563324
2274,153.5082245
2275,167.7345428
2276,173.049057
2277,181.4652252
2278,179.353241
2279,176.0857086
2280,167.147995
2281,156.6087189
2282,159.5931854
2283,159.3446655
2284,161.6466675
2285,161.1780396
2286,171.8465271
2287,178.646347
2288,179.1962128
2289,163.9998016
2290,146.6680756
2291,144.5387878
2292,144.7940369
2293,142.5582275
2294,139.7626343
2295,135.7777557
2296,134.962265
2297,142.6794739
2298,150.4625244
2299,155.9034729
2300,144.8832092
2301,146.3047943
2302,144.4528351
2303,148.6560059
2304,138.5144348
2305,138.7141113
2306,128.6732788
2307,131.8483582
2308,139.4480743
2309,141.6205902
2310,157.324295
2311,162.9460449
2312,165.3166962
2313,160.3059845
2314,161.8516083
2315,160.4938049
2316,162.0103607
2317,151.1439362
2318,161.9565887
2319,145.0879669
2320,142.8317108
2321,157.740921
2322,154.9163971
2323,143.184021
2324,142.7125854
2325,146.1974182
2326,140.6181641
2327,138.4164124
2328,136.956955
2329,128.5417023
2330,127.7957458
2331,124.5873108
2332,133.5458221
2333,135.3412323
2334,162.2286224
2335,160.4008331
2336,168.7802124
2337,150.1299591
2338,140.3298798
2339,137.4766083
2340,139.1621246
2341,140.3279724
2342,139.6981659
2343,140.8569489
2344,132.8123169
2345,128.1971893
2346,124.2253418
2347,124.5794678
2348,129.6612091
2349,129.5252838
2350,126.7271881
2351,127.0710907
2352,125.1653214
2353,127.1016998
2354,120.071701
2355,121.4342957
2356,120.6676636
2357,123.7895813
2358,124.5914078
2359,139.4350281
2360,149.2887878
2361,149.1616516
2362,127.011261
2363,134.1233215
2364,138.237915
2365,139.9499817
2366,132.9508362
2367,127.66539
2368,120.9589996
2369,125.6029587
2370,125.412178
2371,124.8333969
2372,122.7937317
2373,124.878952
2374,130.4526825
2375,146.0670624
2376,153.7532501
2377,155.1655426
2378,152.1669464
2379,155.061676
2380,163.8304443
2381,159.5888824
2382,176.1527252
2383,185.2392426
2384,176.0606384
2385,166.1380463
2386,157.6886292
2387,144.6792145
2388,144.5721436
2389,141.8509674
2390,129.6748505
2391,137.4409637
2392,135.7823486
2393,122.159668
2394,154.2710876
2395,174.5740967
2396,165.9655304
2397,178.4943542
2398,166.4420929
2399,170.0401611
2400,172.3297577
2401,167.2445831
2402,166.4040375
2403,169.1076965
2404,171.554306
2405,175.9487457
2406,174.8152008
2407,171.8120422
2408,165.5613861
2409,162.2928772
2410,162.1993713
2411,154.4519501
2412,152.3612671
2413,151.1169891
2414,138.7570953
2415,141.6085663
2416,139.8118744
2417,138.111618
2418,139.8663177
2419,140.9608002
2420,146.7805786
2421,144.9115906
2422,145.7597809
2423,144.8631592
2424,144.9116974
2425,147.6683655
2426,155.8755493
2427,145.6625519
2428,146.0774078
2429,145.727829
2430,160.3435822
2431,154.954071
2432,137.0876923
2433,137.9496765
2434,138.4038391
2435,137.9682922
2436,139.2272339
2437,141.533783
2438,141.8110962
2439,137.3303986
2440,133.4468994
2441,135.7221375
2442,136.6070404
2443,133.4589233
2444,122.6286697
2445,134.5389862
2446,137.48909
2447,133.4904785
2448,131.3936768
2449,121.2165909
2450,122.3838882
2451,122.8016052
2452,134.5578461
2453,119.2183075
2454,133.816864
2455,153.7030945
2456,153.300766
2457,152.9748993
2458,142.9727936
2459,136.0909729
2460,135.2035675
2461,136.3055115
2462,127.0805588
2463,123.8479614
2464,134.5351715
2465,136.3818207
2466,141.1588593
2467,145.4919739
2468,142.6043243
2469,145.9009857
2470,143.6296234
2471,144.4553528
2472,144.2523193
2473,143.8995667
2474,139.0037231
2475,135.7948608
2476,138.0072327
2477,144.1533508
2478,160.5188293
2479,165.4374237
2480,173.9760742
2481,161.2448578
2482,148.0518646
2483,148.0406342
2484,147.3361969
2485,149.3662262
2486,145.6610565
2487,140.8783722
2488,139.5540771
2489,136.6808319
2490,136.2538757
2491,137.9397888
2492,145.5960083
2493,146.1080322
2494,150.1047821
2495,149.6656952
2496,152.9732819
2497,139.5590973
2498,139.5126648
2499,147.1980133
2500,157.2646179
2501,150.2193451
2502,156.5567932
2503,171.4930267
2504,153.474411
2505,151.8351593
2506,140.1244965
2507,138.1954498
2508,140.7268524
2509,145.6686249
2510,141.6286469
2511,133.1042938
2512,127.4413681
2513,126.1937485
2514,136.3496552
2515,133.8587189
2516,130.8847961
2517,132.2713318
2518,130.1602783
2519,121.6433868
2520,126.6101379
2521,126.9562378
2522,133.2592163
2523,127.3922272
2524,126.4510269
2525,127.9236221
2526,146.1756592
2527,152.2788086
2528,152.7642365
2529,133.3912354
2530,141.2641144
2531,142.3972015
2532,124.8850021
2533,137.1450653
2534,130.8938904
2535,129.2205963
2536,105.8466873
2537,109.6590195
2538,113.5826416
2539,112.1897888
2540,114.8295288
2541,115.661087
2542,115.4438019
2543,116.4613037
2544,115.2226257
2545,112.9943314
2546,106.9095993
2547,117.1054001
2548,117.4523087
2549,116.1628799
2550,126.9410934
2551,131.9694366
2552,119.9601974
2553,117.2443542
2554,110.7223511
2555,115.24189
2556,115.0270691
2557,118.1350632
2558,114.3747482
2559,101.9925308
2560,107.5142059
2561,105.9291763
2562,113.189682
2563,101.9691467
2564,103.1809769
2565,118.140892
2566,95.88802338
2567,103.6835709
2568,101.9830399
2569,109.1188354
2570,102.7430954
2571,101.7475739
2572,102.7856293
2573,108.3983154
2574,107.4370499
2575,103.4129257
2576,103.4821243
2577,105.8900375
2578,110.8499374
2579,112.0040741
2580,113.8965454
2581,110.1120529
2582,100.1433334
2583,107.4025269
2584,105.8584518
2585,104.8083115
2586,106.4640961
2587,105.5138779
2588,102.2478256
2589,103.4172134
2590,103.4045944
2591,105.1028366
2592,105.0252304
2593,104.1433792
2594,108.4732132
2595,103.4730759
2596,100.1307678
2597,109.8120041
2598,116.9070053
2599,97.83235931
2600,113.4770737
2601,114.7564774
2602,126.6019745
2603,127.5566177
2604,126.1399384
2605,121.7602463
2606,127.8422623
2607,128.9866638
2608,121.694725
2609,120.8035049
2610,121.1355438
2611,120.6568375
2612,122.8766251
2613,120.3819046
2614,123.0123444
2615,120.7813339
2616,114.7140579
2617,109.2810593
2618,94.68347931
2619,109.8951263
2620,141.7158661
2621,137.5522766
2622,150.1379547
2623,156.1690521
2624,152.0532532
2625,153.4361877
2626,155.2201538
2627,159.5014801
2628,148.0588989
2629,143.7097931
2630,143.7108307
2631,146.7565613
2632,156.7966766
2633,155.9480896
2634,166.2719269
2635,146.1746063
2636,149.9531555
2637,132.7119904
2638,159.1556854
2639,146.6648407
2640,141.6783447
2641,142.6447601
2642,144.3597565
2643,144.9571686
2644,149.2650757
2645,156.0511627
2646,168.5375366
2647,165.0699615
2648,157.882309
2649,152.3154602
2650,148.4361725
2651,144.9657745
2652,149.4531708
2653,134.0276794
2654,135.3751526
2655,128.1556854
2656,128.5702057
2657,126.4381409
2658,123.7175674
2659,131.6826935
2660,134.3809357
2661,130.6449432
2662,128.9893646
2663,136.7228394
2664,132.7439117
2665,131.9130859
2666,133.3313141
2667,131.0624847
2668,143.3288574
2669,147.9575195
2670,171.584137
2671,175.8610229
2672,175.2424774
2673,178.3226013
2674,174.1350098
2675,166.6679688
2676,162.8269196
2677,163.3780365
2678,161.0735168
2679,155.4709625
2680,153.4550171
2681,155.749115
2682,160.6137695
2683,162.6600952
2684,161.8053741
2685,167.5770111
2686,162.4490662
2687,173.7675323
2688,168.6517334
2689,164.2572784
2690,165.8602142
2691,168.3708649
2692,172.3247986
2693,176.9563599
2694,181.0311279
2695,175.5408478
2696,170.5658569
2697,166.3015137
2698,171.6257629
2699,161.1751099
2700,152.1513672
2701,157.9683685
2702,151.4547119
2703,147.8152771
2704,145.9697876
2705,146.6035309
2706,146.0888977
2707,152.5231018
2708,147.3560944
2709,162.7576294
2710,161.3970032
2711,164.1378479
2712,143.1191254
2713,151.7427063
2714,150.2150574
2715,156.0558319
2716,155.8159485
2717,152.3664398
2718,167.9302521
2719,159.9497528
2720,150.6900787
2721,141.894516
2722,134.0695343
2723,131.3789368
2724,139.1851501
2725,141.9881592
2726,116.6873398
2727,125.4640579
2728,131.3847351
2729,128.7372437
2730,128.0455933
2731,127.6344223
2732,133.4962616
2733,134.1143646
2734,123.2928772
2735,125.7271423
2736,128.7503967
2737,124.0643768
2738,124.5096512
2739,125.7409897
2740,127.506958
2741,135.6742554
2742,133.9161377
2743,134.1955414
2744,148.0431976
2745,146.5240021
2746,147.6374512
2747,151.1124725
2748,154.970459
2749,152.6646271
2750,142.6161957
2751,135.6864014
2752,141.7653656
2753,152.5079498
2754,152.5160065
2755,161.2620544
2756,152.8764038
2757,151.8860779
2758,152.1176453
2759,152.0127411
2760,148.8192749
2761,141.9228973
2762,149.8909149
2763,151.7044678
2764,155.864624
2765,157.4132843
2766,166.6170197
2767,156.8174744
2768,149.0108185
2769,150.5385284
2770,134.5545502
2771,139.1247253
2772,140.5786438
2773,141.982254
2774,139.1674042
2775,129.9813843
2776,129.7890472
2777,130.833313
2778,137.8129578
2779,145.0268555
2780,150.8086853
2781,152.5348969
2782,154.3101044
2783,152.8959503
2784,154.8537903
2785,148.7863464
2786,149.8469696
2787,151.3878021
2788,154.8845673
2789,165.1934204
2790,166.5107574
2791,166.6240234
2792,165.4006958
2793,156.6864624
2794,136.462616
2795,138.7463531
2796,135.7814484
2797,135.9825287
2798,133.1698914
2799,127.2750702
2800,129.9277039
2801,126.1343689
2802,120.2030258
2803,137.0794678
2804,148.9803619
2805,156.7901459
2806,154.2803345
2807,152.5054321
2808,148.7963867
2809,149.2651825
2810,152.3860168
2811,151.5689545
2812,154.3390961
2813,153.3494415
2814,166.8656464
2815,162.1674652
2816,146.9942322
2817,146.368103
2818,135.3799286
2819,135.6912689
2820,126.048851
2821,126.8715515
2822,124.9159393
2823,122.1563263
2824,116.8193741
2825,120.1453934
2826,123.3258438
2827,120.3225937
2828,133.3391418
2829,128.1227112
2830,136.9803925
2831,131.3363953
2832,134.0098114
2833,133.5805359
2834,133.587738
2835,136.6918793
2836,139.4862518
2837,139.4070892
2838,147.3915405
2839,149.0071564
2840,152.0180054
2841,142.3826447
2842,114.6496277
2843,126.221962
2844,125.8203049
2845,123.4878616
2846,114.0847626
2847,116.2860413
2848,116.330162
2849,117.5892639
2850,121.8980942
2851,120.998848
2852,120.8588486
2853,127.9509811
2854,136.7201233
2855,134.8522644
2856,126.1052017
2857,126.2095337
2858,123.9663086
2859,128.311203
2860,135.6090393
2861,132.1854095
2862,154.4757385
2863,154.8160706
2864,141.6742859
2865,145.1328735
2866,140.6545258
2867,137.3742065
2868,136.6555939
2869,142.2041321
2870,136.5747223
2871,135.5579529
2872,130.8494415
2873,133.1846161
2874,131.9258575
2875,135.2613831
2876,145.8795166
2877,154.8549805
2878,146.8424988
2879,151.6604919
2880,154.0861664
2881,152.4491119
2882,146.9945984
2883,150.5779114
2884,150.1947937
2885,151.5368805
2886,158.9659119
2887,154.4945679
2888,140.9954376
2889,127.0175171
2890,124.9299164
2891,120.6545105
2892,119.6293564
2893,118.5487442
2894,116.4592819
2895,111.0726624
2896,111.1756363
2897,109.1385956
2898,110.294632
2899,110.6202011
2900,113.8917236
2901,111.7874756
2902,112.6067429
2903,108.9266205
2904,110.3484421
2905,111.4455109
2906,109.8250656
2907,112.1061859
2908,113.6247101
2909,110.7360458
2910,104.7312393
2911,113.4045715
2912,109.9007874
2913,108.3542175
2914,115.0013657
2915,112.9278107
2916,111.5724945
2917,110.5231476
2918,110.5488358
2919,109.3729401
2920,122.362425
2921,134.244628
2922,137.075555
2923,132.281433
2924,132.677864
2925,131.041739
2926,131.501246
2927,130.617876
2928,127.918225
2929,126.001346
2930,123.060866
2931,121.701589
2932,122.413703
2933,125.317668
2934,131.154044
2935,135.851092
2936,137.735476
2937,138.091357
2938,136.845148
2939,139.971151
2940,137.361439
2941,140.41333
2942,139.038914
2943,137.856617
2944,138.744774
2945,139.88962
2946,139.053357
2947,139.681209
2948,137.729878
2949,136.595096
2950,133.624642
2951,131.984953
2952,125.244385
2953,122.057724
2954,121.213308
2955,119.539359
2956,120.957931
2957,122.122806
2958,130.481345
2959,137.203326
2960,139.801764
2961,139.956473
2962,142.627516
2963,142.526509
2964,146.757108
2965,141.528097
2966,139.051033
2967,140.704614
2968,133.292688
2969,141.072953
2970,139.492249
2971,136.454781
2972,134.996831
2973,136.984301
2974,131.804554
2975,132.464227
2976,130.056501
2977,129.047631
2978,130.059275
2979,126.958799
2980,127.36834
2981,127.459482
2982,129.007534
2983,135.473612
2984,133.333502
2985,132.958899
2986,135.457995
2987,135.966926
2988,137.374498
2989,134.133755
2990,133.015313
2991,132.452435
2992,131.488305
2993,131.859508
2994,124.733758
2995,127.851342
2996,125.220073
2997,124.925556
2998,123.251913
2999,120.590462
3000,122.838584
3001,123.208331
3002,121.443568
3003,122.68537
3004,123.0532
3005,123.347596
3006,121.512654
3007,120.601384
3008,124.661983
3009,116.802714
3010,124.520572
3011,125.849626
3012,130.769445
3013,132.166212
3014,130.398955
3015,127.342216
3016,127.008458
3017,126.809342
3018,130.06016
3019,131.572985
3020,130.674355
3021,134.918434
3022,139.056926
3023,141.86403
3024,139.985936
3025,142.437088
3026,142.08275
3027,144.337527
3028,143.243291
3029,153.144727
3030,150.149522
3031,142.105306
3032,140.551864
3033,141.204849
3034,140.565317
3035,139.435272
3036,140.778775
3037,136.666998
3038,135.848111
3039,129.818228
3040,134.049506
3041,132.198338
3042,133.702056
3043,132.158818
3044,132.950417
3045,130.863401
3046,133.144917
3047,124.82382
3048,127.886615
3049,128.216165
3050,125.718299
3051,130.837998
3052,125.469698
3053,124.682012
3054,134.736268
3055,141.348361
3056,135.977816
3057,133.359912
3058,134.644623
3059,133.904351
3060,132.28082
3061,136.136265
3062,142.119556
3063,152.911115
3064,157.136628
3065,157.009268
3066,159.804698
3067,171.198366
3068,172.357705
3069,158.098001
3070,155.750201
3071,151.061307
3072,161.615559
3073,146.420523
3074,150.903959
3075,148.899651
3076,149.495034
3077,148.174742
3078,166.516782
3079,165.395272
3080,173.557395
3081,165.791923
3082,176.111513
3083,163.884691
3084,159.419995
3085,160.928335
3086,159.043819
3087,155.600901
3088,155.763596
3089,146.92585
3090,150.450557
3091,166.198127
3092,160.262704
3093,161.137815
3094,152.388488
3095,146.525601
3096,136.562431
3097,136.031759
3098,133.905389
3099,134.984352
3100,134.713749
3101,144.740484
3102,151.256245
3103,147.548147
3104,156.891976
3105,175.951609
3106,166.146225
3107,168.7096
3108,173.80956
3109,195.64104
3110,208.88619
3111,186.25082
3112,154.684354
3113,149.506941
3114,147.594955
3115,148.827924
3116,147.887479
3117,155.101419
3118,151.063193
3119,145.027263
3120,141.234923
3121,138.004778
3122,132.95909
3123,137.476867
3124,141.01596
3125,141.311358
3126,151.156569
3127,159.493096
3128,160.797457
3129,162.089166
3130,157.732108
3131,156.895904
3132,155.672189
3133,155.642193
3134,153.867379
3135,152.392378
3136,149.242967
3137,151.90494
3138,145.114262
3139,152.144723
3140,154.353667
3141,145.664057
3142,147.549124
3143,141.055495
3144,142.878358
3145,144.334611
3146,141.828499
3147,136.027868
3148,139.509296
3149,138.966602
3150,138.790732
3151,145.622194
3152,150.288832
3153,157.907054
3154,145.232915
3155,148.046787
3156,148.557565
3157,150.336491
3158,154.441912
3159,149.762722
3160,149.83063
3161,149.685156
3162,149.711233
3163,156.819215
3164,156.075199
3165,153.364125
3166,142.567651
3167,147.693538
3168,142.02435
3169,144.532704
3170,142.201856
3171,137.491615
3172,143.225695
3173,147.116583
3174,147.941936
3175,147.146942
3176,141.906632
3177,144.566771
3178,148.767939
3179,146.81978
3180,156.542348
3181,156.731131
3182,157.016221
3183,158.187725
3184,147.412041
3185,153.918007
3186,152.559313
3187,146.945504
3188,147.157942
3189,151.148967
3190,147.100333
3191,145.057681
3192,137.802256
3193,137.137568
3194,136.261337
3195,139.015264
3196,141.084724
3197,142.504598
3198,146.496335
3199,154.681603
3200,160.257527
3201,153.29235
3202,154.508971
3203,151.178154
3204,151.977316
3205,150.938971
3206,151.805563
3207,150.236707
3208,148.021615
3209,149.722183
3210,145.38909
3211,145.633509
3212,151.356727
3213,151.640542
3214,136.356962
3215,139.972719
3216,137.086054
3217,135.72982
3218,132.792326
3219,134.014116
3220,137.8239
3221,138.340829
3222,141.406884
3223,149.340285
3224,149.307523
3225,155.711504
3226,150.799571
3227,151.509452
3228,150.830671
3229,152.637307
3230,153.138568
3231,153.392174
3232,152.66954
3233,151.310444
3234,140.901972
3235,134.510436
3236,136.704291
3237,137.2086
3238,150.998121
3239,151.594921
3240,144.001225
3241,149.660281
3242,150.27317
3243,148.261568
3244,138.224838
3245,153.018131
3246,156.389748
3247,146.172583
3248,146.974726
3249,149.936703
3250,156.129347
3251,154.712374
3252,157.683841
3253,155.459857
3254,153.864752
3255,148.23114
3256,145.864659
3257,141.963049
3258,140.892028
3259,145.886019
3260,147.812463
3261,146.639532
3262,144.368757
3263,140.418667
3264,146.530054
3265,142.86324
3266,129.059676
3267,132.172878
3268,147.115937
3269,135.304552
3270,139.166095
3271,147.337432
3272,146.038705
3273,129.981835
3274,121.39385
3275,122.141404
3276,120.785456
3277,117.638378
3278,120.670145
3279,117.719362
3280,118.03533
3281,108.905437
3282,110.675067
3283,110.227066
3284,118.494513
3285,106.693337
3286,108.3973
3287,108.797847
3288,108.898361
3289,105.516814
3290,106.86917
3291,104.19288
3292,108.785627
3293,110.198576
3294,116.94799
3295,119.061371
3296,120.630883
3297,118.090071
3298,115.342757
3299,112.947997
3300,116.608476
3301,118.040698
3302,114.93745
3303,112.617482
3304,111.059958
3305,114.373132
3306,108.528002
3307,110.807872
3308,111.659665
3309,109.427917
3310,108.135553
3311,104.307589
3312,104.893673
3313,105.862383
3314,106.149387
3315,104.52884
3316,105.812972
3317,108.757511
3318,108.857696
3319,108.237646
3320,110.513707
3321,110.350641
3322,109.757231
3323,108.653052
3324,108.888772
3325,108.986524
3326,109.946529
3327,110.025206
3328,108.55954
3329,106.199784
3330,106.256664
3331,109.527304
3332,105.412992
3333,105.78837
3334,104.467322
3335,104.780739
3336,104.18651
3337,104.288859
3338,103.529225
3339,107.837877
3340,106.897694
3341,105.267487
3342,105.952509
3343,109.63547
3344,109.007572
3345,108.897712
3346,111.848895
3347,109.493468
3348,108.89829
3349,112.33591
3350,111.402512
3351,116.172886
3352,109.767367
3353,109.687307
3354,108.012024
3355,109.824867
3356,108.853097
3357,107.501829
3358,110.453775
3359,113.090584
3360,110.211059
3361,111.0269
3362,110.217812
3363,110.470744
3364,113.59995
3365,112.822243
3366,117.126759
3367,120.111892
3368,121.827933
3369,120.077136
3370,123.32637
3371,122.866155
3372,123.174717
3373,121.499438
3374,121.266307
3375,121.065051
3376,118.966211
3377,121.956433
3378,116.947213
3379,115.161554
3380,118.612193
3381,111.099181
3382,108.226494
3383,106.131625
3384,106.111772
3385,108.895082
3386,105.323771
3387,107.248349
3388,108.13046
3389,110.022143
3390,113.705277
3391,119.254442
3392,117.505819
3393,118.787989
3394,116.747555
3395,118.330051
3396,117.626193
3397,120.476494
3398,116.096874
3399,113.644014
3400,113.506354
3401,115.147564
3402,112.019582
3403,113.423294
3404,111.005434
3405,108.931161
3406,109.53122
3407,107.579118
3408,108.672416
3409,110.806371
3410,108.458869
3411,115.12288
3412,115.185134
3413,115.794976
3414,119.977006
3415,122.379507
3416,118.205428
3417,119.220529
3418,119.197473
3419,119.129755
3420,118.391518
3421,118.650448
3422,118.304006
3423,115.072068
3424,114.186916
3425,115.026054
3426,113.704797
3427,114.754186
3428,112.444517
3429,109.135033
3430,107.294824
3431,108.166043
3432,105.570413
3433,110.184554
3434,108.365375
3435,107.602126
3436,109.303904
3437,108.043299
3438,110.925331
3439,114.894367
3440,117.952042
3441,116.592114
3442,114.213352
3443,115.511664
3444,117.100253
3445,114.404192
3446,114.537729
3447,114.067556
3448,111.667732
3449,110.976536
3450,109.458052
3451,106.596513
3452,111.411774
3453,105.578474
3454,106.123027
3455,105.576026
3456,103.543511
3457,102.003148
3458,102.841075
3459,102.487986
3460,105.021787
3461,106.377918
3462,107.225351
3463,112.65833
3464,112.28855
3465,112.591739
3466,114.187125
3467,112.680423
3468,113.183016
3469,112.354207
3470,107.936305
3471,108.231621
3472,107.382468
3473,105.953149
3474,106.082097
3475,105.847321
3476,104.808136
3477,104.88351
3478,100.214161
3479,102.37681
3480,101.094274
3481,100.932771
3482,100.587502
3483,100.058116
3484,100.949125
3485,100.324438
3486,104.713749
3487,109.247093
3488,106.144426
3489,107.0885
3490,108.315539
3491,106.305187
3492,100.568166
3493,97.451126
3494,96.517215
3495,93.165022
3496,91.810973
3497,91.396611
3498,90.575066
3499,93.640302
3500,91.722121
3501,91.04562
3502,88.907824
3503,89.236994
3504,88.041247
3505,87.554305
3506,89.968377
3507,86.463958
3508,89.465697
3509,87.972784
3510,91.223235
3511,90.740924
3512,89.57247
3513,86.865838
3514,91.283962
3515,91.113697
3516,88.732464
3517,89.784641
3518,91.391928
3519,93.187353
3520,89.934884
3521,90.205776
3522,87.74091
3523,91.127441
3524,88.372602
3525,89.301813
3526,88.451213
3527,88.571476
3528,86.664483
3529,87.318193
3530,84.774893
3531,88.470767
3532,86.71873
3533,90.334354
3534,91.592356
3535,94.926307
3536,94.974413
3537,96.31923
