time,temp,prec
955,28.6666666666667,0
956,29,0
957,29,0
958,28.5,0
959,28.3333333333333,0
960,28,0
961,28,0
962,28,0
963,28,0
964,27,0
965,27,0
966,27,0
967,27,0
968,28,0
969,29,0
970,31,0
971,32,0
972,33,0
973,34,0
974,36,0
975,36,0
976,35,0
977,31,0
978,31,0
979,28,0
980,30,0
981,31,0
982,31,0
983,32.25,0
984,33,0
985,33,0
986,32,0
987,32,0
988,32,0
989,32,0
990,32,0
991,33,0
992,33,0
993,35,0
994,35.3333333333333,0
995,36,0
996,35,0
997,33.6666666666667,0
998,32,0
999,31,0
1000,30,0
1001,30,0
1002,29,0
1003,28,0
1004,26.6666666666667,0
1005,24,0
1006,23,0
1007,22.8333333333333,0
1008,20,0
1009,19,0
1010,18,0
1011,16.5,0
1012,15,0
1013,14.5,0
1014,14.5,0
1015,15.3333333333333,0
1016,16,0
1017,17,0
1018,18,0
1019,19,0
1020,19,0
1021,19,0
1022,19,0
1023,18,0
1024,16,0
1025,14,0
1026,14,0
1027,13,0
1028,11,0
1029,10,0
1030,10,0
1031,11.5,0
1032,10,0
1033,9,0
1034,8,0
1035,8,0
1036,8,0
1037,9,0
1038,11,0
1039,13,0
1040,16,0
1041,20,0
1042,22,0
1043,24,0
1044,26,0
1045,27,0
1046,28,0
1047,28,0
1048,28,0
1049,29,0
1050,29,0
1051,28,0
1052,29,0
1053,29,0
1054,29,0
1055,28.5,0
1056,27,0
1057,27,0
1058,25.5,0
1059,29,0
1060,29,0
1061,29,0
1062,29,0
1063,28,0
1064,26.5,0
1065,25,0
1066,23,0
1067,19,0
1068,18,0
1069,17,0
1070,15,0
1071,14,0
1072,10,0
1073,9,0
1074,8,0
1075,7,0
1076,6,0
1077,6,0
1078,5,0
1079,4.75,0
1080,4,0
1081,4,0
1082,3,0
1083,3,0
1084,4,0
1085,4,0
1086,4,0
1087,6,0
1088,8,0
1089,12,0
1090,14,0
1091,15,0
1092,18,0
1093,19,0
1094,18,0
1095,19,0
1096,18,0
1097,18,0
1098,16,0
1099,16,0
1100,15,0
1101,14,0
1102,14,0
1103,14,0
1104,14,0
1105,13,0
1106,13,0
1107,12,0
1108,12,0
1109,13,0
1110,13,0
1111,13,0
1112,14,0
1113,16,0
1114,16,0
1115,18,0
1116,18,0
1117,20,0
1118,20,0
1119,21,0
1120,20,0
1121,16,0
1122,14,0
1123,12,0
1124,8,0
1125,9,0
1126,10,0
1127,5.75,0
1128,5,0
1129,11,0
1130,13,0
1131,14,0
1132,15,0
1133,16,0
1134,16.25,0
1135,18,0
1136,23,0
1137,25.3333333333333,0
1138,28,0
1139,29,0
1140,30,0
1141,30,0
1142,28,0
1143,27,0
1144,25,0
1145,23,0
1146,22,0
1147,22,0
1148,20,0
1149,20,0
1150,19,0
1151,18.3571428571429,0
1152,15,0
1153,14.5,0
1154,13,0
1155,13,0
1156,12,0
1157,12,0
1158,10.8571428571429,0
1159,9,0
1160,9.75,0
1161,9.4,0
1162,8,0
1163,8,0
1164,8,0
1165,9,0
1166,10,0
1167,9,0
1168,8.5,0
1169,6.33333333333333,0
1170,4.5,0
1171,4,0
1172,2,0
1173,2,0
1174,2,0
1175,1,0
1176,1,0
1177,1,0
1178,0.333333333333333,0
1179,-1,0
1180,-2,0
1181,-3,0
1182,-4,0
1183,-1,0
1184,1,0
1185,3,0
1186,5,0
1187,7,0
1188,8,0
1189,9,0
1190,9,0
1191,11,0
1192,9,0
1193,3,0
1194,2,0
1195,1,0
1196,1,0
1197,-3,0
1198,-1,0
1199,-1.25,0
1200,-2,0
1201,-1,0
1202,0,0
1203,-1,0
1204,0,0
1205,0,0
1206,3,0
1207,5,0
1208,9,0
1209,11,0
1210,13,0
1211,16,0
1212,18,0
1213,20,0
1214,19,0
1215,18.5,0
1216,17,0
1217,18,0
1218,18,0
1219,18,0
1220,19,0
1221,19,0.003333333333333
1222,18.25,0.016666666666667
1223,18.1,0.048
1224,19,0.055
1225,19.5,0.035
1226,19.6666666666667,0.036666666666667
1227,20,0.0225
1228,19.6666666666667,0.011666666666667
1229,20,0.01
1230,19.5,0.01
1231,20.75,0.01
1232,21,0.0175
1233,22.6666666666667,0.014285714285714
1234,23.6666666666667,0.005714285714286
1235,26,0
1236,27,0
1237,31,0
1238,29,0
1239,29,0
1240,27,0
1241,29,0
1242,29,0
1243,30,0
1244,30,0
1245,30,0
1246,28,0
1247,28.6666666666667,0
1248,29,0
1249,29,0
1250,28,0
1251,26,0
1252,25,0
1253,22,0
1254,20,0
1255,17,0
1256,19,0
1257,20,0
1258,22,0
1259,22,0
1260,22,0
1261,21,0
1262,20,0
1263,19,0
1264,17,0
1265,15,0
1266,12,0
1267,11,0
1268,8,0
1269,8,0
1270,9,0
1271,6.25,0
1272,4,0
1273,3,0
1274,2,0
1275,1,0
1276,1,0
1277,-1,0
1278,-3,0
1279,0,0
1280,3,0
1281,5,0
1282,8,0
1283,10,0
1284,11,0
1285,12,0
1286,13,0
1287,11,0
1288,8,0
1289,2,0
1290,-4,0
1291,-1,0
1292,-7,0
1293,-9,0
1294,-5,0
1295,-6,0
1296,-9,0
1297,-10,0
1298,-12,0
1299,-11,0
1300,-12,0
1301,-9,0
1302,-6,0
1303,0,0
1304,6,0
1305,12,0
1306,17,0
1307,21,0
1308,23,0
1309,24,0
1310,26,0
1311,27,0
1312,28,0
1313,28,0
1314,25,0
1315,25,0
1316,23,0
1317,21,0
1318,17,0
1319,18.25,0
1320,19,0
1321,17,0
1322,9,0
1323,12,0
1324,8,0
1325,10,0
1326,10,0
1327,15,0
1328,22,0
1329,22,0
1330,26,0
1331,28,0
1332,29,0
1333,29,0
1334,30,0
1335,29,0
1336,29,0
1337,30,0
1338,30,0
1339,29,0
1340,29,0
1341,25,0.002142857142857
1342,24,0.004285714285714
1343,24,0.006428571428571
1344,24,0.009642857142857
1345,22.25,0.01
1346,21,0.01
1347,19.5,0.01
1348,20,0.009565217391304
1349,20,0.008695652173913
1350,19.3333333333333,0.007391304347826
1351,19,0.006086956521739
1352,19.5,0.005
1353,20,0.004130434782609
1354,21,0.003478260869565
1355,21,0.00304347826087
1356,21,0.002608695652174
1357,21.3333333333333,0.001739130434783
1358,20,0.000869565217391
1359,19.5,0.000217391304348
1360,19,0
1361,16,0
1362,13.6,0
1363,9,0
1364,10,0
1365,11,0
1366,10,0
1367,9.75,0
1368,9,0
1369,5,0
1370,1,0
1371,-1,0
1372,-6,0
1373,-6,0
1374,-6,0
1375,-6,0
1376,-2,0
1377,2,0
1378,6,0
1379,9,0
1380,10,0
1381,12,0
1382,13,0
1383,13,0
1384,10,0
1385,5,0
1386,4,0
1387,7,0
1388,4,0
1389,4,0
1390,5,0
1391,6.5,0
1392,5,0
1393,4,0
1394,6,0
1395,7,0
1396,8,0
1397,9,0
1398,9,0
1399,11,0
1400,14,0
1401,15,0
1402,18,0
1403,19,0
1404,21,0
1405,22,0
1406,23,0
1407,23,0
1408,22,0.002
1409,21.3333333333333,0.006
1410,21,0.015
1411,21,0.023333333333333
1412,21,0.03
1413,21,0.023333333333333
1414,21,0.04
1415,21,0.036
1416,21,0.0175
1417,21.2,0.022
1418,21.6666666666667,0.026666666666667
1419,21.1666666666667,0.030833333333333
1420,22,0.03
1421,22,0.033333333333333
1422,21.8,0.03
1423,22.4,0.018
1424,23,0.013333333333333
1425,24,0.01
1426,24.3333333333333,0.01
1427,25.5,0.015
1428,25.6,0.0125
1429,26.3333333333333,0.0025
1430,27,0
1431,26,0
1432,21,0
1433,18,0
1434,18,0
1435,17,0
1436,19,0
1437,15,0
1438,14,0
1439,12,0
1440,12,0
1441,12,0
1442,13,0
1443,14,0
1444,11,0
1445,10,0
1446,9,0
1447,9,0
1448,12,0
1449,17,0
1450,21,0
1451,24,0
1452,25,0
1453,24,0
1454,25,0
1455,26,0
1456,26,0
1457,23,0
1458,22,0
1459,22,0
1460,21,0
1461,22,0
1462,24,0
1463,25.25,0
1464,26,0
1465,28,0.01
1466,28,0.01
1467,28,0.01
1468,28,0.01
1469,28,0.01
1470,28,0.01
1471,28.75,0.01
1472,31.5,0.01
1473,32.5,0.01
1474,33.6666666666667,0.013333333333333
1475,35,0.0175
1476,36,0.015
1477,36,0.00875
1478,36,0.00125
1479,36,0
1480,36,0
1481,35.75,0
1482,35.3333333333333,0
1483,35.3333333333333,0
1484,34.5,0
1485,34,0
1486,34,0
1487,33.75,0
1488,33,0
1489,32,0
1490,31,0
1491,29.5,0
1492,27,0
1493,21.75,0
1494,17,0
1495,16,0
1496,16,0
1497,16,0
1498,17,0
1499,17,0
1500,17,0
1501,18,0
1502,18,0
1503,18,0
1504,18,0
1505,17,0
1506,17,0
1507,17,0
1508,17,0
1509,16,0
1510,16,0
1511,14.75,0
1512,14,0
1513,11,0
1514,9,0
1515,8,0
1516,9,0
1517,8,0
1518,7,0
1519,7,0
1520,10,0
1521,12,0
1522,13,0
1523,14,0
1524,15,0
1525,14,0
1526,15,0
1527,15,0
1528,13,0
1529,7,0
1530,7,0
1531,6,0
1532,-1,0
1533,-5,0
1534,0,0
1535,-3.5,0
1536,-2,0
1537,-4,0
1538,-5.66666666666667,0
1539,-7,0
1540,-3,0
1541,-1,0
1542,-4,0
1543,2,0
1544,9,0
1545,12,0
1546,16,0
1547,19,0
1548,22,0
1549,24,0
1550,25,0
1551,25,0
1552,24,0
1553,22,0
1554,20,0
1555,20,0
1556,19,0
1557,21,0
1558,23,0
1559,22.25,0
1560,23,0
1561,27,0
1562,29,0
1563,32,0
1564,33,0
1565,33,0
1566,33,0
1567,34,0
1568,36,0
1569,36,0
1570,37,0
1571,37,0
1572,38,0
1573,38,0
1574,38,0
1575,39,0
1576,38,0
1577,36,0
1578,35,0
1579,34,0
1580,33,0
1581,32,0
1582,31,0
1583,27.75,0
1584,27,0
1585,28,0
1586,26,0
1587,24,0
1588,26,0
1589,26,0
1590,25,0
1591,30,0
1592,38,0
1593,37,0
1594,37,0
1595,38,0
1596,39,0
1597,40,0
1598,41,0
1599,41,0
1600,42,0
1601,39,0
1602,39,0
1603,39,0
1604,37,0
1605,37,0
1606,35,0
1607,35.5,0
1608,34,0
1609,32,0
1610,33,0
1611,33,0
1612,31,0
1613,31,0
1614,31,0
1615,35,0
1616,36,0
1617,38,0
1618,40,0
1619,42,0
1620,44.5,0
1621,43,0
1622,42,0
1623,41,0
1624,39,0
1625,37.5,0
1626,37,0
1627,36,0
1628,36.75,0
1629,37.75,0
1630,38,0
1631,37.25,0
1632,37,0
1633,37,0
1634,37,0
1635,37,0.006666666666667
1636,37,0.016666666666667
1637,37.8333333333333,0.0225
1638,38,0.024285714285714
1639,38.5,0.014285714285714
1640,40.5,0.015
1641,43,0.0125
1642,45,0.015833333333333
1643,46.5,0.019166666666667
1644,49,0.005
1645,50,0
1646,50,0
1647,51,0
1648,51.5,0
1649,49.3333333333333,0
1650,42.6666666666667,0
1651,39,0
1652,36.75,0
1653,36,0
1654,34,0
1655,34,0
1656,34,0
1657,33,0
1658,33,0
1659,32,0
1660,32,0
1661,31,0
1662,31.3333333333333,0
1663,35.5,0
1664,40,0
1665,50,0
1666,55,0
1667,59,0
1668,61,0
1669,63,0
1670,63,0
1671,58,0
1672,56,0
1673,53,0
1674,49,0
1675,45,0
1676,43,0
1677,42,0
1678,40,0
1679,38.5,0
1680,37,0
1681,37,0
1682,36,0
1683,34,0
1684,34,0
1685,34,0
1686,35,0
1687,37,0
1688,42,0
1689,46,0
1690,49,0
1691,54,0
1692,55,0
1693,57,0
1694,58,0
1695,58,0
1696,55,0
1697,46,0
1698,45,0
1699,44,0
1700,44,0
1701,42,0
1702,42,0
1703,42.75,0
1704,42,0
1705,43,0
1706,43,0
1707,41,0.01
1708,41,0.04
1709,40,0.07
1710,40,0.03
1711,41,0.02
1712,42,0.01
1713,44,0.0075
1714,45,0.0025
1715,45,0.005
1716,47,0.01
1717,47.8,0.01
1718,48,0.01
1719,48,0.01
1720,48,0.01
1721,47.3333333333333,0.01
1722,46.6,0.01
1723,46.6666666666667,0.01
1724,46.6666666666667,0.009444444444444
1725,46,0.004166666666667
1726,45,0
1727,45.75,0
1728,44.5,0
1729,43,0
1730,42.6666666666667,0
1731,43,0
1732,42.8333333333333,0
1733,42.25,0
1734,46,0
1735,47,0
1736,48,0
1737,50,0
1738,52,0
1739,56,0
1740,59,0
1741,59,0
1742,58,0
1743,58,0
1744,56,0
1745,49,0
1746,47,0
1747,44,0
1748,42,0
1749,41,0
1750,41,0
1751,38,0
1752,38,0
1753,33,0
1754,34,0
1755,34,0
1756,33,0
1757,33,0
1758,34,0
1759,40,0
1760,46,0
1761,51,0
1762,57,0
1763,59,0
1764,62,0
1765,63,0
1766,63,0
1767,63,0
1768,60,0
1769,57,0
1770,53,0
1771,52,0
1772,52,0
1773,52,0
1774,47,0
1775,47,0
1776,47,0
1777,45,0
1778,45,0
1779,45,0
1780,45,0
1781,42,0
1782,46,0
1783,51,0
1784,57,0
1785,62,0
1786,67,0
1787,69,0
1788,70,0
1789,73,0
1790,73,0
1791,72,0
1792,70,0
1793,66,0
1794,58,0
1795,57,0
1796,58,0
1797,56,0
1798,54,0
1799,54.5,0
1800,50,0
1801,46.5,0
1802,43,0
1803,42.3333333333333,0
1804,40,0
1805,39,0
1806,39,0
1807,40,0
1808,40,0
1809,42,0
1810,43,0
1811,44,0
1812,46,0
1813,47,0
1814,48,0
1815,48,0
1816,47,0
1817,44,0
1818,38,0
1819,35,0
1820,35,0
1821,36,0
1822,34,0
1823,31.5,0
1824,30,0
1825,28,0
1826,33,0
1827,30,0
1828,30,0
1829,29,0
1830,32,0
1831,34,0
1832,38,0
1833,40,0
1834,43,0
1835,43,0
1836,44,0
1837,44,0
1838,45,0
1839,45,0
1840,44,0
1841,43,0
1842,39,0
1843,37,0
1844,40,0
1845,39,0
1846,37,0
1847,39,0
1848,39,0
1849,38,0
1850,39,0
1851,38,0
1852,37,0
1853,37,0
1854,38,0
1855,40,0
1856,43,0
1857,46,0
1858,48,0
1859,50,0
1860,49,0
1861,50,0
1862,50,0
1863,49,0.005
1864,45,0.01
1865,42,0.015
1866,40,0.02
1867,40,0.02
1868,40,0.02
1869,40,0.03
1870,39,0.01
1871,40,0.0075
1872,40,0.004166666666667
1873,39,0.001666666666667
1874,39,0
1875,39,0
1876,39,0
1877,39,0
1878,39,0
1879,40,0
1880,41,0
1881,41.3333333333333,0
1882,44,0
1883,46,0
1884,47,0
1885,48,0
1886,47,0
1887,46,0
1888,45,0
1889,43.5,0
1890,42,0
1891,42,0
1892,42,0
1893,41,0
1894,40,0
1895,36.8333333333333,0
1896,35,0
1897,35,0
1898,35,0
1899,35.6666666666667,0
1900,35.5,0
1901,37,0
1902,37,0
1903,41,0
1904,49,0
1905,53,0
1906,58,0
1907,60,0
1908,61,0
1909,61,0
1910,61,0
