time,temp,prec
435,34,0
436,34,0
437,35,0
438,36,0
439,36,0
440,37.5,0
441,39,0
442,41,0
443,42,0
444,43,0.025
445,42.5,0.055
446,42.3333333333,0.075
447,42.5,0.07
448,42,0.00833333333333
449,42.5,0.00166666666667
450,42,0.015
451,43,0.095
452,43,0.08875
453,43,0.09
454,43.75,0.0175
455,44,0.01375
456,44,0.03875
457,44,0.09
458,44,0.0633333333333
459,43.5,0.065
460,43,0.0235714285714
461,43,0.024
462,43,0.00666666666667
463,43,0
464,44,0
465,46,0
466,46.6,0
467,48,0
468,48,0
469,50,0
470,50.3333333333,0
471,50,0
472,49,0
473,49,0
474,48.5,0
475,49,0
476,49,0
477,52,0
478,52,0
479,52.5,0
480,51,0
481,50,0
482,50,0
483,49,0
484,49,0
485,47,0
486,47,0
487,48,0
488,50,0
489,53,0
490,57,0
491,60,0
492,61,0
493,62,0
494,63,0
495,61,0
496,56,0
497,52,0
498,51,0
499,52,0
500,52,0
501,51.3333333333,0
502,49.6666666667,0
503,49.5,0
504,48,0
505,48,0
506,48,0
507,47,0
508,47,0
509,45,0
510,41,0
511,42,0
512,44,0
513,48,0
514,49,0
515,50,0
516,53,0
517,51,0
518,47,0
519,46.6666666667,0
520,46,0
521,45,0
522,45,0
523,43,0
524,42.5,0
525,42,0
526,41.3333333333,0
527,40.8333333333,0
528,40,0
529,39,0
530,39.5,0
531,39,0
532,39,0
533,38,0
534,37,0
535,37.6666666667,0
536,39,0
537,38.5,0
538,38,0
539,39,0
540,40,0
541,41,0
542,40,0
543,39,0
544,39,0
545,39,0
546,39,0
547,39.5,0
548,39,0
549,39,0
550,39,0
551,39,0
552,39,0
553,39,0
554,39,0
555,39,0
556,39,0
557,38,0
558,38,0
559,39,0
560,39,0
561,39,0
562,40,0
563,40,0
564,40,0
565,40,0
566,41,0
567,41,0
568,40,0
569,40,0
570,38,0
571,38,0
572,38,0
573,36,0
574,35,0
575,35,0
576,35,0
577,36,0
578,38,0
579,40,0
580,42,0
581,43,0
582,43,0
583,44,0
584,46,0
585,48.6666666667,0
586,51,0
587,45,0
588,42,0
589,42,0
590,42,0
591,42.5,0
592,40.3333333333,0
593,39,0
594,38,0
595,37,0
596,37,0
597,36,0
598,36,0
599,35,0
600,35,0
601,34,0
