time,power_norm
484,0.0
485,0.0
486,0.0
487,16811.4705306
488,159399.122934
489,2458503.7951
490,1447395.55598
491,2290727.63258
492,2362464.68504
493,3786237.43206
494,3593749.4274
495,3171769.78155
496,2155688.30005
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,691323.554583
512,2624533.40039
513,3345090.82094
514,3626672.51712
515,3743787.05104
516,3756310.80913
517,3675906.38472
518,3429772.57756
519,2158122.08127
520,1396952.98528
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,16746.2395607
536,170311.720613
537,242051.744769
538,440982.194464
539,507000.465972
540,543666.159985
541,718492.740637
542,497897.121723
543,2565230.83888
544,1539405.51789
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,52943.5389703
560,1217234.88367
561,1989039.1407
562,2202170.78701
563,2377049.94692
564,2457489.99722
565,1677450.87944
566,2217092.92264
567,2094159.71576
568,1107269.42556
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,143881.545632
584,597253.131608
585,306653.507644
586,480647.607109
587,726457.55109
588,860048.397969
589,1249866.19137
590,3220709.72317
591,2827548.43021
592,1938364.51488
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,646331.727255
608,2478255.20354
609,3177050.24382
610,3461320.82519
611,3574200.88608
612,3580860.6929
613,3498210.77882
614,3297867.89386
615,2888611.79217
616,1975246.44823
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,14367.5741221
632,297740.39749
633,356335.498118
634,220168.566325
635,840624.565407
636,654158.545917
637,471801.109804
638,287678.99627
639,92727.6357409
640,62490.3632167
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,287585.659439
656,101854.535618
657,208712.830222
658,466183.998504
659,553203.924375
660,572059.29863
661,527442.221177
662,496940.40083
663,103165.043924
664,50927.2678092
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,5753.91514011
680,82122.1672115
681,319479.547109
682,501780.176405
683,634872.079822
684,480951.565309
685,427933.282519
686,462562.660754
687,106264.873975
688,427855.918514
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,430472.052905
704,206253.079064
705,298232.370622
706,476971.65447
707,436485.787467
708,632394.018825
709,833279.330732
710,940864.181755
711,126226.003769
712,26205.6361876
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,243077.379539
728,1268005.14948
729,2135132.82811
730,1526958.20871
731,2099198.32355
732,1507359.66165
733,1343111.71478
734,878300.476674
735,400254.000421
736,167953.839525
737,8030.35002453
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,62836.1011405
752,607816.12298
753,863350.363205
754,1203526.47263
755,921826.715985
756,1844633.71774
757,1889300.06124
758,2084919.47054
759,2958306.06472
760,2101557.30985
761,30174.840359
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,816061.456237
776,2680043.61741
777,2445712.14288
778,3617019.41972
779,3003041.4024
780,3410763.11312
781,3270545.51657
782,2113451.67982
783,1688281.61016
784,1120054.71136
785,26574.6541625
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,51613.6688838
800,486726.068911
801,1327544.17604
802,2240223.71574
803,3767454.07776
804,3878376.26847
805,3850199.85079
806,3694968.10929
807,3360615.39481
808,2577605.59358
809,545172.605397
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,611943.676669
824,2111163.8504
825,2426539.36236
826,2646045.38407
827,1803848.97901
828,1629927.66997
829,2563867.41178
830,2702616.94013
831,2741403.62411
832,1818561.06189
833,40233.1204787
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,706196.931629
848,2474886.27233
849,3159047.20611
850,3452444.07684
851,3569189.96048
852,3591718.99674
853,3531842.50157
854,3331763.66336
855,2913595.28342
856,2079501.82764
857,46268.0885505
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,572030.655407
872,2183030.27366
873,413044.064215
874,647217.346852
875,124683.796536
876,406019.99426
877,776672.943111
878,409779.483005
879,144177.873552
880,59373.2364457
881,3958.21576305
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,38117.4912221
896,246705.878315
897,715981.918037
898,963511.37607
899,969645.92687
900,315699.803188
901,752132.554542
902,492070.049871
903,329383.132669
904,1534303.74678
905,46815.078166
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,16125.7963339
920,104606.113245
921,360086.428284
922,575009.949651
923,513942.40157
924,140815.921675
925,329911.587925
926,406354.516835
927,269561.907207
928,1826255.96164
929,365378.541526
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,1066567.20908
944,3084467.66186
945,3706190.06816
946,3999732.17216
947,2720227.7886
948,2560515.89396
949,3969962.83708
950,3778075.89383
951,3408184.53074
952,2615005.06015
953,625712.09864
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,30663.0624952
968,170004.372496
969,377426.451153
970,1011840.05596
971,1742256.70243
972,2184347.97985
973,2262898.3001
974,2495586.56058
975,2498178.50054
976,1716780.76228
977,306094.430628
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,302307.470984
992,1184234.52613
993,1766025.56431
994,2223107.18571
995,2385599.53589
996,2574221.08152
997,2661990.24793
998,1919199.8938
999,1371070.14519
1000,736302.564523
1001,40535.9990261
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,738840.292347
1016,2561947.47843
1017,3219453.85974
1018,3537205.89047
1019,3690848.99676
1020,3791074.74507
1021,3804852.76646
1022,3671324.23579
1023,3346032.59828
1024,2683434.25969
1025,768318.691772
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,1159114.58153
1040,3053407.12815
1041,3535683.88635
1042,3740958.23467
1043,2655688.01241
1044,3788614.62963
1045,3727437.81697
1046,2025109.48619
1047,1895267.18667
1048,1290570.30074
1049,253734.691896
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,1373344.4343
1064,2525699.29598
1065,3075874.58239
1066,3660458.31186
1067,3760048.07035
1068,3218055.9551
1069,2965963.87608
1070,2788230.32779
1071,2206710.36431
1072,1609439.43437
1073,408775.942294
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,1173458.31686
1088,3062358.54737
1089,3585221.76526
1090,3819702.16616
1091,3917183.92983
1092,3916736.14673
1093,3839041.09957
1094,3421071.13118
1095,3375261.34595
1096,2744021.04017
1097,824561.518545
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,1072566.05513
1112,2837887.58277
1113,2007684.19204
1114,2480757.53302
1115,2617914.78308
1116,2584364.15704
1117,2975354.37058
1118,2334780.75354
1119,1341860.60558
1120,837064.341535
1121,146226.782004
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,1466548.13605
1136,2799715.50429
1137,3329120.49918
1138,3537252.03036
1139,3636124.26411
1140,3647290.55861
1141,3588587.78701
1142,3464518.76445
1143,3219743.29491
1144,2667011.67603
1145,864627.847021
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,794600.705441
1160,2349206.87807
1161,2502574.89765
1162,2525979.5451
1163,3028990.17392
1164,2869773.68278
1165,2649097.09772
1166,3176659.78791
1167,2767486.93939
1168,2168229.98353
1169,565784.297643
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,1332665.60091
1184,2710550.30134
1185,680595.482677
1186,980854.332305
1187,2899674.19959
1188,3646447.44066
1189,3566497.42434
1190,3403911.93954
1191,3085990.40432
1192,2428821.43775
1193,691429.870167
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,629244.803716
1208,1611086.43836
1209,2391585.09982
1210,2412668.67662
1211,2342936.37974
1212,2549941.04903
1213,2753853.38036
1214,2695778.47099
1215,2449053.84983
1216,1661194.42403
1217,394578.880893
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,32538.197144
1232,131505.344716
1233,426990.943238
1234,904993.019965
1235,779292.223435
1236,930546.704477
1237,1581503.51137
1238,2311920.64584
1239,1324166.85005
1240,824096.461284
1241,156242.478646
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,1213507.17334
1256,2491962.15159
1257,1296652.27236
1258,2156921.2299
1259,3374811.62362
1260,3362073.28322
1261,3230123.98998
1262,3040738.33464
1263,2722195.93595
1264,2144430.40946
1265,681989.317211
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,1511649.44392
1280,2704458.55462
1281,1317743.09072
1282,1086742.32168
1283,1139562.1895
1284,636750.973344
1285,788576.882863
1286,897675.099043
1287,288486.391731
1288,149599.851608
1289,24723.4785629
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,638376.718241
1304,1665761.78496
1305,1611286.22411
1306,1696341.93124
1307,539725.050934
1308,848778.072523
1309,2168244.20118
1310,2362407.38487
1311,2536345.48468
1312,1888275.04704
1313,520200.903647
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,138452.56489
1328,428549.893811
1329,1649930.59483
1330,2176159.8222
1331,2383507.13675
1332,2681462.33446
1333,3362071.13475
1334,3975972.34485
1335,3050888.36617
1336,2995186.85389
1337,1028739.63817
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,734559.413117
1352,1413243.14676
1353,2435356.76386
1354,2610586.42051
1355,2911532.6886
1356,3939811.84254
1357,3854272.84097
1358,2740758.57716
1359,2028117.19005
1360,1495819.98587
1361,462182.16303
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,1060245.21179
1376,2343706.726
1377,3054724.19154
1378,3436269.6515
1379,2210836.91119
1380,1425064.28491
1381,1647694.72319
1382,2020072.15836
1383,2399376.28492
1384,2172136.60795
1385,654177.780327
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,90723.4263918
1400,263334.362626
1401,143550.869753
1402,222511.307066
1403,262088.944121
1404,351420.485368
1405,866587.888352
1406,784630.891936
1407,342074.195863
1408,187332.641869
1409,39339.8547926
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,1585032.69492
1424,169350.697303
1425,219961.25052
1426,362060.111475
1427,1051946.21045
1428,270571.803737
1429,906257.629747
1430,634515.568098
1431,742510.670052
1432,408540.501334
1433,95583.0448766
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,2350861.96332
1448,3418474.70201
1449,3816220.97383
1450,3945376.45428
1451,3831618.96487
1452,3332279.76798
1453,2410942.42777
1454,2171875.64213
1455,2467752.9165
1456,2269035.04763
1457,1253275.95444
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,48118.4051628
1472,176078.039375
1473,265041.513733
1474,444572.768998
1475,466479.107298
1476,385438.245437
1477,504034.628648
1478,450666.256203
1479,314280.41551
1480,253523.599901
1481,83527.3571567
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,156872.673451
1496,174512.40165
1497,386806.941943
1498,737159.637324
1499,801102.857856
1500,819401.79049
1501,673646.257875
1502,916560.136312
1503,885930.684673
1504,526691.783548
1505,223380.619788
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,2523944.05818
1520,3655976.5002
1521,4191451.30694
1522,4468237.49792
1523,4606804.71559
1524,4639548.27421
1525,4560884.96607
1526,4364242.23159
1527,4029532.29939
1528,3402752.45817
1529,1319093.47152
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,186762.930121
1543,2262311.25479
1544,3427052.41755
1545,3941735.9092
1546,4186266.33615
1547,2776623.21798
1548,2385564.94078
1549,4062054.20398
1550,3765002.33464
1551,3369541.69695
1552,2672543.17723
1553,1212490.86353
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,8052.10809277
1567,169731.406265
1568,517432.822089
1569,1024492.56812
1570,2490673.06809
1571,4097854.86253
1572,4052538.88946
1573,3893500.50278
1574,3663141.80736
1575,3251019.38256
1576,2584468.6565
1577,1143494.09901
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,291640.045346
1591,2133797.62783
1592,1756151.82779
1593,2026671.84111
1594,1743460.27863
1595,2013653.09725
1596,2247553.4609
1597,2698579.19767
1598,2705642.50708
1599,2534517.16104
1600,1338851.46435
1601,146755.544925
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,76875.3485893
1615,1326692.44156
1616,2497320.70244
1617,3181161.80049
1618,3534548.16131
1619,3677793.78608
1620,3153213.75154
1621,2488206.50267
1622,1526919.65854
1623,981535.046458
1624,377540.942917
1625,594151.291028
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,5954.09958479
1639,100600.542124
1640,321508.787729
1641,1159024.06107
1642,754486.267442
1643,1022854.14527
1644,1008703.07541
1645,1096579.4665
1646,1485318.42458
1647,851944.439118
1648,788302.546659
1649,396761.382693
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,337647.927002
1663,2190347.01458
1664,3208007.11538
1665,3273377.30183
1666,3593943.98498
1667,3725957.79561
1668,3734411.80749
1669,3658108.57835
1670,3490810.52378
1671,3170228.25051
1672,2575632.76816
1673,1294045.89907
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,333073.787351
1687,921147.248981
1688,2497582.67922
1689,2948266.33858
1690,2926080.36259
1691,2981855.90079
1692,3256294.74307
1693,3201591.50793
1694,3378660.52615
1695,3151857.23719
1696,2853394.4888
1697,1433795.56779
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,13779.5903848
1711,96060.5524313
1712,327990.761722
1713,507104.425083
1714,342184.917869
1715,411319.37911
1716,557319.876017
1717,549791.693424
1718,504947.392744
1719,565363.0609
1720,188551.882502
1721,75351.5987554
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,33327.1304353
1735,550578.211292
1736,528432.260506
1737,1358085.42971
1738,3476811.70916
1739,4111576.60462
1740,3337960.99211
1741,2850237.57019
1742,2985142.49474
1743,3115381.39186
1744,1882568.23721
1745,376763.517201
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,725561.95015
1759,2767850.34099
1760,3577296.62025
1761,3910499.41498
1762,4048961.07944
1763,3928177.10826
1764,3911657.80294
1765,3456520.43274
1766,2589020.10714
1767,1740309.84907
1768,2283066.32003
1769,1647771.79444
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,135111.730761
1783,1025095.0887
1784,2306203.31719
1785,2627086.92099
1786,2956575.05086
1787,2824801.40857
1788,3077590.24328
1789,3123915.99398
1790,2786975.48151
1791,1999569.92343
1792,2144454.56783
1793,1645874.4863
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,43663.3969552
1807,605919.92177
1808,2593646.26476
1809,3626777.18763
1810,4230671.96011
1811,4309478.82625
1812,4305498.95224
1813,4227391.65894
1814,4090270.29534
1815,3827855.68423
1816,3315248.24801
1817,2125174.71461
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,20130.2702319
1831,145769.325381
1832,2627225.1318
1833,2495271.30767
1834,3033099.12467
1835,3032362.04982
1836,2496373.09924
1837,1522120.63351
1838,1507232.09837
1839,1328775.34492
1840,765979.636207
1841,238658.414202
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,23913.5200361
1855,265691.94437
1856,1573188.29687
1857,1546226.43044
1858,1944693.83137
1859,1826724.23294
1860,1337088.61996
1861,2097693.66618
1862,1131808.74096
1863,759662.696297
1864,174117.1703
1865,120079.287639
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,164853.239647
1879,551282.677705
1880,356796.337602
1881,727795.172499
1882,1343848.16442
1883,1928141.79627
1884,894530.609563
1885,944776.659103
1886,725936.179172
1887,601691.45053
1888,1501315.50831
1889,58569.778879
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,652515.97115
1903,2483228.68758
1904,3358232.09493
1905,3800713.10221
1906,4014830.52654
1907,4081765.6059
1908,3631271.90389
1909,3988012.25583
1910,3354055.92181
1911,2735231.47518
1912,2480481.18672
1913,660238.7298
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,858589.37695
1927,1347166.19917
1928,2943513.5358
1929,3402002.89543
1930,3318755.13659
1931,3478130.78352
1932,3982879.17514
1933,3273629.4256
1934,3528244.16975
1935,3506812.63024
1936,3062489.43777
1937,1915425.4385
1938,0.0
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,4001.77362216
1951,49819.8334085
1952,248087.4827
1953,203590.457846
1954,516943.466484
1955,548102.857778
1956,590553.873634
1957,541341.050832
1958,453688.719382
1959,480315.352006
1960,350575.602988
1961,343604.974461
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,20211.2049793
1975,169094.269948
1976,1352342.27663
1977,2227458.49226
1978,2203108.54415
1979,2835658.09527
1980,2232259.56564
1981,1295672.70472
1982,664993.961847
1983,294190.163014
1984,789202.223477
1985,299028.143966
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,83995.8199971
1999,80709.0293967
2000,439231.209448
2001,432358.366701
2002,918417.337723
2003,997617.581888
2004,1229649.76432
2005,1681595.64633
2006,1814506.29457
2007,1196372.30269
2008,703859.94341
2009,191724.5246
2010,5893.39852423
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,96042.5669319
2023,381048.134194
2024,1134208.15983
2025,2240925.50164
2026,2475175.88679
2027,2444201.41097
2028,2661771.86332
2029,2531749.78955
2030,3477279.26111
2031,1848818.99075
2032,3500011.94608
2033,2470424.52596
2034,318054.985529
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,335632.024683
2047,1720766.88899
2048,1163227.93843
2049,1809114.61626
2050,1504671.03405
2051,2499154.39655
2052,1240331.44795
2053,1348543.73967
2054,2903013.25852
2055,4063404.01007
2056,3468903.37901
2057,2249782.06174
2058,217595.632843
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,1832500.66539
2071,3520361.63303
2072,4155933.01141
2073,4479184.52014
2074,4626907.50401
2075,4680000.0
2076,4677173.47544
2077,4597690.61994
2078,4451289.26234
2079,4144199.7031
2080,3658161.29422
2081,2546115.1638
2082,311200.754068
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,1360909.4673
2095,2544999.65725
2096,2780349.48115
2097,1470728.73592
2098,527352.828653
2099,1096379.25865
2100,1299304.30015
2101,1164811.67459
2102,849399.981999
2103,1517792.75258
2104,2439389.0735
2105,199137.248188
2106,9761.62981316
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,1778577.07451
2119,3255762.92469
2120,3820640.46592
2121,3591938.53455
2122,4161901.76676
2123,4228598.92474
2124,4230252.89783
2125,3114328.09018
2126,2832989.32287
2127,3100723.95516
2128,596994.462412
2129,1725006.49928
2130,30848.7286145
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,1293952.02299
2143,2963152.42445
2144,3672162.09895
2145,4007423.33252
2146,4176985.83612
2147,4240714.34523
2148,4252182.55052
2149,4173608.84525
2150,4011288.53327
2151,3737394.59706
2152,3259386.01428
2153,2290151.58515
2154,385426.376573
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,1564824.47355
2167,2969067.2463
2168,3565156.66232
2169,3811816.30412
2170,3967769.63488
2171,4031305.82685
2172,4027257.91957
2173,3943630.07096
2174,3764392.75782
2175,3413766.76921
2176,2198084.0552
2177,1940386.16751
2178,37913.4327888
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,130084.075831
2191,487388.832721
2192,1660029.1931
2193,1904422.19693
2194,3271044.70313
2195,3463973.85686
2196,3703552.29565
2197,3820415.10065
2198,2559780.21175
2199,2144170.70585
2200,1476467.14874
2201,741539.782512
2202,28771.2017176
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,90340.9857185
2215,326073.619466
2216,442162.898176
2217,543075.590228
2218,1760479.45496
2219,1551814.42642
2220,1011889.96155
2221,413168.832094
2222,168233.21108
2223,1824096.09468
2224,1836818.87711
2225,1140510.64539
2226,37873.380154
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
