Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,890408,-,-,-,40.13,-88.22,-6,223,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2014,1,3,0,30,0,0,-17,0.866,2.8000000000000003,85.41,-16,1000.0
2014,1,3,1,0,0,0,-18,0.866,2.6,83.98,-16,1000.0
2014,1,3,1,30,0,0,-18,0.866,2.4000000000000004,84.01,-16,1000.0
2014,1,3,2,0,0,0,-18,0.866,2.3000000000000003,82.08,-16,1000.0
2014,1,3,2,30,0,0,-18,0.866,2.1,82.10000000000001,-16,1000.0
2014,1,3,3,0,0,0,-18,0.866,2.0,80.47,-16,1000.0
2014,1,3,3,30,0,0,-18,0.866,1.8,80.47,-16,1000.0
2014,1,3,4,0,0,0,-18,0.866,1.7000000000000002,79.29,-17,1000.0
2014,1,3,4,30,0,0,-18,0.866,1.4000000000000001,79.28,-17,1000.0
2014,1,3,5,0,0,0,-18,0.866,1.1,85.11,-17,1000.0
2014,1,3,5,30,0,0,-18,0.866,0.9,85.11,-17,1000.0
2014,1,3,6,0,0,0,-18,0.866,0.7000000000000001,84.8,-17,1000.0
2014,1,3,6,30,0,0,-18,0.866,0.6000000000000001,78.01,-17,1000.0
2014,1,3,7,0,0,0,-18,0.866,0.5,77.77,-17,1000.0
2014,1,3,7,30,20,0,-18,0.866,0.7000000000000001,71.59,-16,1000.0
2014,1,3,8,0,32,536,-18,0.866,1.0,74.06,-15,1000.0
2014,1,3,8,30,45,682,-18,0.866,1.6,68.22,-14,1000.0
2014,1,3,9,0,55,773,-17,0.866,2.2,70.44,-13,1000.0
2014,1,3,9,30,62,831,-17,0.866,2.7,64.96000000000001,-12,1000.0
2014,1,3,10,0,67,873,-15,0.866,3.3000000000000003,66.69,-11,1000.0
2014,1,3,10,30,139,1,-15,0.866,3.9000000000000004,56.910000000000004,-9,1000.0
2014,1,3,11,0,114,0,-15,0.866,4.5,56.61,-8,1000.0
2014,1,3,11,30,47,0,-15,0.866,4.9,52.35,-7,1000.0
2014,1,3,12,0,77,920,-14,0.866,5.300000000000001,55.0,-7,1000.0
2014,1,3,12,30,142,0,-14,0.866,5.5,50.910000000000004,-6,1000.0
2014,1,3,13,0,165,23,-13,0.866,5.7,54.24,-6,1000.0
2014,1,3,13,30,71,882,-13,0.866,5.9,50.24,-5,990.0
2014,1,3,14,0,66,852,-13,0.866,6.1000000000000005,52.89,-5,990.0
2014,1,3,14,30,60,809,-13,0.866,6.0,52.86,-5,990.0
2014,1,3,15,0,53,740,-12,0.866,6.0,58.83,-6,990.0
2014,1,3,15,30,43,643,-12,0.866,5.6000000000000005,58.800000000000004,-6,990.0
2014,1,3,16,0,29,472,-12,0.866,5.300000000000001,64.55,-7,990.0
2014,1,3,16,30,0,0,-12,0.866,5.2,64.52,-7,990.0
2014,1,3,17,0,0,0,-12,0.866,5.2,70.54,-8,990.0
2014,1,3,17,30,0,0,-12,0.866,5.5,70.51,-8,990.0
2014,1,3,18,0,0,0,-12,0.866,5.800000000000001,72.56,-8,990.0
2014,1,3,18,30,0,0,-12,0.866,6.0,72.52,-8,990.0
2014,1,3,19,0,0,0,-11,0.866,6.2,74.77,-8,990.0
2014,1,3,19,30,0,0,-11,0.866,6.300000000000001,74.72,-8,990.0
2014,1,3,20,0,0,0,-11,0.866,6.4,76.82000000000001,-8,990.0
2014,1,3,20,30,0,0,-11,0.866,6.300000000000001,76.77,-8,990.0
2014,1,3,21,0,0,0,-11,0.866,6.300000000000001,78.36,-8,990.0
2014,1,3,21,30,0,0,-11,0.866,6.2,78.33,-8,990.0
2014,1,3,22,0,0,0,-10,0.866,6.2,79.09,-8,990.0
2014,1,3,22,30,0,0,-10,0.866,6.1000000000000005,79.06,-8,990.0
2014,1,3,23,0,0,0,-10,0.866,6.0,79.21000000000001,-9,990.0
2014,1,3,23,30,0,0,-10,0.866,5.9,79.19,-9,990.0
2014,1,4,0,0,0,0,-10,0.866,5.9,79.32000000000001,-9,980.0
2014,1,4,0,30,0,0,-10,0.866,5.9,79.31,-9,980.0
2014,1,4,1,0,0,0,-10,0.866,5.9,79.92,-9,980.0
2014,1,4,1,30,0,0,-10,0.866,5.9,79.9,-8,980.0
2014,1,4,2,0,0,0,-10,0.866,6.0,80.83,-8,980.0
2014,1,4,2,30,0,0,-10,0.866,5.9,80.79,-8,980.0
2014,1,4,3,0,0,0,-10,0.866,5.9,81.85000000000001,-8,980.0
2014,1,4,3,30,0,0,-10,0.866,5.7,81.84,-8,980.0
2014,1,4,4,0,0,0,-10,0.866,5.6000000000000005,83.04,-8,980.0
2014,1,4,4,30,0,0,-10,0.866,5.5,83.05,-8,980.0
2014,1,4,5,0,0,0,-10,0.866,5.4,84.61,-8,980.0
2014,1,4,5,30,0,0,-10,0.866,5.4,78.32000000000001,-8,980.0
2014,1,4,6,0,0,0,-9,0.866,5.4,79.89,-8,980.0
2014,1,4,6,30,0,0,-9,0.866,5.6000000000000005,79.89,-7,980.0
2014,1,4,7,0,0,0,-9,0.866,5.800000000000001,81.96000000000001,-7,980.0
2014,1,4,7,30,7,0,-9,0.866,6.0,75.91,-6,980.0
2014,1,4,8,0,34,0,-8,0.866,6.2,81.33,-6,980.0
2014,1,4,8,30,60,521,-8,0.866,6.5,69.92,-5,980.0
2014,1,4,9,0,76,614,-7,0.866,6.800000000000001,71.64,-4,980.0
2014,1,4,9,30,88,684,-7,0.866,7.2,66.52,-2,980.0
2014,1,4,10,0,154,184,-6,0.866,7.6000000000000005,67.82000000000001,-1,980.0
2014,1,4,10,30,106,761,-6,0.866,7.4,63.03,0,980.0
2014,1,4,11,0,111,781,-4,0.866,7.300000000000001,69.11,0,980.0
2014,1,4,11,30,114,792,-4,0.866,7.0,69.07000000000001,0,980.0
2014,1,4,12,0,114,799,-4,0.866,6.7,69.06,1,980.0
2014,1,4,12,30,113,793,-4,0.866,6.300000000000001,69.04,1,980.0
2014,1,4,13,0,109,782,-3,0.866,5.9,67.21000000000001,2,980.0
2014,1,4,13,30,104,758,-3,0.866,5.4,67.21000000000001,2,980.0
2014,1,4,14,0,96,724,-2,0.866,5.0,69.71000000000001,2,980.0
2014,1,4,14,30,92,472,-2,0.866,4.4,74.89,1,980.0
2014,1,4,15,0,90,14,-2,0.866,3.9000000000000004,77.47,1,980.0
2014,1,4,15,30,61,0,-2,0.866,3.2,83.28,0,980.0
2014,1,4,16,0,29,0,-2,0.866,2.5,81.15,0,980.0
2014,1,4,16,30,0,0,-2,0.866,2.4000000000000004,81.17,0,980.0
2014,1,4,17,0,0,0,-3,0.866,2.3000000000000003,82.79,-1,980.0
2014,1,4,17,30,0,0,-3,0.866,2.4000000000000004,82.8,-1,980.0
2014,1,4,18,0,0,0,-3,0.866,2.5,84.09,-1,980.0
2014,1,4,18,30,0,0,-3,0.866,2.8000000000000003,84.10000000000001,-1,980.0
2014,1,4,19,0,0,0,-2,0.866,3.1,87.67,-1,980.0
2014,1,4,19,30,0,0,-2,0.866,3.0,87.67,-1,980.0
2014,1,4,20,0,0,0,-2,0.866,3.0,90.35000000000001,-1,980.0
2014,1,4,20,30,0,0,-2,0.866,2.8000000000000003,90.34,-1,980.0
2014,1,4,21,0,0,0,-2,0.866,2.6,91.85000000000001,-1,980.0
2014,1,4,21,30,0,0,-2,0.866,2.4000000000000004,91.84,-1,980.0
2014,1,4,22,0,0,0,-2,0.866,2.2,92.49,-1,980.0
2014,1,4,22,30,0,0,-2,0.866,2.0,92.48,-1,980.0
2014,1,4,23,0,0,0,-2,0.866,1.8,92.22,-2,980.0
2014,1,4,23,30,0,0,-2,0.866,1.5,92.21000000000001,-2,980.0
2014,1,5,0,0,0,0,-2,0.866,1.3,97.72,-2,980.0
2014,1,5,0,30,0,0,-2,0.866,1.1,97.72,-2,980.0
2014,1,5,1,0,0,0,-2,0.866,0.9,95.5,-2,980.0
2014,1,5,1,30,0,0,-2,0.866,0.7000000000000001,95.48,-2,980.0
2014,1,5,2,0,0,0,-2,0.866,0.6000000000000001,93.36,-2,980.0
2014,1,5,2,30,0,0,-2,0.866,0.5,93.34,-2,980.0
2014,1,5,3,0,0,0,-3,0.866,0.4,91.96000000000001,-2,980.0
2014,1,5,3,30,0,0,-3,0.866,0.5,91.93,-2,980.0
2014,1,5,4,0,0,0,-3,0.866,0.7000000000000001,89.94,-3,980.0
2014,1,5,4,30,0,0,-3,0.866,0.9,89.92,-3,980.0
2014,1,5,5,0,0,0,-3,0.866,1.2000000000000002,93.99,-3,980.0
2014,1,5,5,30,0,0,-3,0.866,1.6,93.96000000000001,-3,980.0
2014,1,5,6,0,0,0,-4,0.866,2.1,92.06,-3,980.0
2014,1,5,6,30,0,0,-4,0.866,2.6,92.02,-3,980.0
2014,1,5,7,0,0,0,-4,0.866,3.2,90.37,-3,980.0
2014,1,5,7,30,1,0,-4,0.866,3.3000000000000003,90.36,-3,980.0
2014,1,5,8,0,9,0,-4,0.866,3.5,90.45,-3,980.0
2014,1,5,8,30,11,0,-4,0.866,4.5,90.47,-3,980.0
2014,1,5,9,0,51,0,-5,0.866,5.5,85.91,-3,980.0
2014,1,5,9,30,44,0,-5,0.866,6.2,85.83,-3,980.0
2014,1,5,10,0,133,9,-5,0.866,6.9,88.7,-4,980.0
2014,1,5,10,30,101,0,-5,0.866,7.300000000000001,88.62,-4,980.0
2014,1,5,11,0,110,0,-5,0.866,7.7,87.11,-4,980.0
2014,1,5,11,30,58,0,-5,0.866,8.200000000000001,87.08,-4,980.0
2014,1,5,12,0,32,0,-6,0.866,8.700000000000001,82.68,-4,980.0
2014,1,5,12,30,141,0,-6,0.866,9.0,82.66,-5,980.0
2014,1,5,13,0,13,0,-7,0.866,9.4,80.5,-6,980.0
2014,1,5,13,30,19,0,-7,0.866,9.5,86.89,-6,980.0
2014,1,5,14,0,152,182,-9,0.866,9.700000000000001,81.22,-7,980.0
2014,1,5,14,30,128,121,-9,0.866,9.8,87.8,-8,980.0
2014,1,5,15,0,16,0,-11,0.866,9.9,79.85000000000001,-9,980.0
2014,1,5,15,30,67,94,-11,0.866,9.9,86.44,-10,980.0
2014,1,5,16,0,38,25,-13,0.866,10.0,79.98,-11,980.0
2014,1,5,16,30,6,0,-13,0.866,10.100000000000001,80.05,-11,980.0
2014,1,5,17,0,0,0,-15,0.866,10.200000000000001,74.58,-12,980.0
2014,1,5,17,30,0,0,-15,0.866,10.3,74.64,-12,980.0
2014,1,5,18,0,0,0,-17,0.866,10.4,71.02,-13,980.0
2014,1,5,18,30,0,0,-17,0.866,10.200000000000001,71.07000000000001,-13,980.0
2014,1,5,19,0,0,0,-18,0.866,10.100000000000001,69.46000000000001,-14,980.0
2014,1,5,19,30,0,0,-18,0.866,9.9,69.5,-14,990.0
2014,1,5,20,0,0,0,-19,0.866,9.8,68.1,-15,990.0
2014,1,5,20,30,0,0,-19,0.866,9.700000000000001,68.13,-15,990.0
2014,1,5,21,0,0,0,-20,0.866,9.700000000000001,66.0,-16,990.0
2014,1,5,21,30,0,0,-20,0.866,9.5,66.04,-16,990.0
2014,1,5,22,0,0,0,-22,0.866,9.4,64.67,-17,990.0
2014,1,5,22,30,0,0,-22,0.866,9.200000000000001,64.7,-17,990.0
2014,1,5,23,0,0,0,-23,0.866,9.1,64.5,-18,990.0
2014,1,5,23,30,0,0,-23,0.866,8.9,64.52,-18,990.0
2014,1,6,0,0,0,0,-23,0.866,8.8,59.870000000000005,-19,990.0
2014,1,6,0,30,0,0,-23,0.866,8.8,59.89,-19,990.0
2014,1,6,1,0,0,0,-24,0.866,8.8,59.480000000000004,-19,990.0
2014,1,6,1,30,0,0,-24,0.866,8.700000000000001,59.5,-19,990.0
2014,1,6,2,0,0,0,-26,0.866,8.6,58.5,-20,990.0
2014,1,6,2,30,0,0,-26,0.866,8.3,58.51,-20,990.0
2014,1,6,3,0,0,0,-27,0.866,8.200000000000001,58.27,-21,990.0
2014,1,6,3,30,0,0,-27,0.866,8.1,58.28,-21,990.0
2014,1,6,4,0,0,0,-27,0.866,8.0,54.32,-21,990.0
2014,1,6,4,30,0,0,-27,0.866,7.9,54.34,-21,990.0
2014,1,6,5,0,0,0,-28,0.866,7.9,55.63,-22,990.0
2014,1,6,5,30,0,0,-28,0.866,7.7,55.65,-22,990.0
2014,1,6,6,0,0,0,-29,0.866,7.6000000000000005,57.42,-23,990.0
2014,1,6,6,30,0,0,-29,0.866,7.5,57.43,-23,990.0
2014,1,6,7,0,0,0,-29,0.866,7.4,55.07,-23,990.0
2014,1,6,7,30,14,287,-29,0.866,7.5,55.08,-23,990.0
2014,1,6,8,0,33,577,-29,0.866,7.6000000000000005,55.5,-23,990.0
2014,1,6,8,30,47,726,-29,0.866,7.7,50.81,-22,990.0
2014,1,6,9,0,58,813,-29,0.866,7.9,52.7,-22,990.0
2014,1,6,9,30,66,873,-29,0.866,7.9,52.71,-22,990.0
2014,1,6,10,0,74,908,-28,0.866,7.9,55.4,-22,1000.0
2014,1,6,10,30,79,935,-28,0.866,7.9,50.75,-21,990.0
2014,1,6,11,0,86,944,-28,0.866,8.0,53.01,-21,990.0
2014,1,6,11,30,88,954,-28,0.866,8.0,53.0,-21,990.0
2014,1,6,12,0,94,942,-27,0.866,8.0,55.0,-21,990.0
2014,1,6,12,30,94,938,-27,0.866,7.9,55.01,-21,990.0
2014,1,6,13,0,95,915,-27,0.866,7.800000000000001,56.34,-21,1000.0
2014,1,6,13,30,91,894,-27,0.866,7.6000000000000005,56.35,-21,1000.0
2014,1,6,14,0,83,869,-27,0.866,7.5,57.13,-21,1000.0
2014,1,6,14,30,75,823,-27,0.866,7.300000000000001,57.15,-21,1000.0
2014,1,6,15,0,64,764,-27,0.866,7.2,57.68,-21,1000.0
2014,1,6,15,30,51,663,-27,0.866,7.0,57.69,-21,1000.0
2014,1,6,16,0,36,490,-27,0.866,6.800000000000001,57.92,-21,1000.0
2014,1,6,16,30,13,180,-27,0.866,6.6000000000000005,57.92,-21,1000.0
2014,1,6,17,0,0,0,-26,0.866,6.4,58.68,-21,1000.0
2014,1,6,17,30,0,0,-26,0.866,6.2,58.68,-21,1000.0
2014,1,6,18,0,0,0,-26,0.866,6.0,59.43,-21,1000.0
2014,1,6,18,30,0,0,-26,0.866,5.800000000000001,59.43,-21,1000.0
2014,1,6,19,0,0,0,-26,0.866,5.6000000000000005,59.54,-21,1000.0
2014,1,6,19,30,0,0,-26,0.866,5.4,59.54,-21,1000.0
2014,1,6,20,0,0,0,-26,0.866,5.2,63.96,-22,1000.0
2014,1,6,20,30,0,0,-26,0.866,4.9,63.95,-22,1000.0
2014,1,6,21,0,0,0,-27,0.866,4.7,60.99,-22,1000.0
2014,1,6,21,30,0,0,-27,0.866,4.4,66.61,-23,1000.0
2014,1,6,22,0,0,0,-28,0.866,4.1000000000000005,66.55,-24,1000.0
2014,1,6,22,30,0,0,-28,0.866,3.9000000000000004,66.55,-24,1000.0
2014,1,6,23,0,0,0,-29,0.866,3.8000000000000003,68.62,-25,1000.0
2014,1,6,23,30,0,0,-29,0.866,3.8000000000000003,68.62,-25,1000.0
2014,1,7,0,0,0,0,-29,0.866,3.8000000000000003,73.59,-26,1000.0
2014,1,7,0,30,0,0,-29,0.866,3.8000000000000003,73.59,-26,1000.0
2014,1,7,1,0,0,0,-29,0.866,3.8000000000000003,73.22,-26,1000.0
2014,1,7,1,30,0,0,-29,0.866,3.7,73.22,-26,1000.0
2014,1,7,2,0,0,0,-29,0.866,3.7,73.05,-26,1000.0
2014,1,7,2,30,0,0,-29,0.866,3.7,73.03,-26,1000.0
2014,1,7,3,0,0,0,-29,0.866,3.7,73.4,-26,1000.0
2014,1,7,3,30,0,0,-29,0.866,3.6,73.4,-26,1000.0
2014,1,7,4,0,0,0,-29,0.866,3.6,74.26,-26,1000.0
2014,1,7,4,30,0,0,-29,0.866,3.5,74.26,-26,1000.0
2014,1,7,5,0,0,0,-29,0.866,3.5,75.11,-26,1000.0
2014,1,7,5,30,0,0,-29,0.866,3.4000000000000004,75.11,-26,1000.0
2014,1,7,6,0,0,0,-28,0.866,3.3000000000000003,76.48,-26,1000.0
2014,1,7,6,30,0,0,-28,0.866,3.3000000000000003,69.84,-25,1000.0
2014,1,7,7,0,0,0,-27,0.866,3.4000000000000004,72.37,-24,1000.0
2014,1,7,7,30,6,0,-27,0.866,3.8000000000000003,60.6,-22,1000.0
2014,1,7,8,0,28,0,-24,0.866,4.2,72.88,-21,1000.0
2014,1,7,8,30,11,0,-24,0.866,4.6000000000000005,61.32,-19,1000.0
2014,1,7,9,0,57,784,-22,0.866,5.1000000000000005,63.2,-17,1000.0
2014,1,7,9,30,65,842,-22,0.866,5.300000000000001,58.13,-16,1000.0
2014,1,7,10,0,35,0,-20,0.866,5.5,62.04,-15,1000.0
2014,1,7,10,30,87,0,-20,0.866,5.5,57.120000000000005,-14,1000.0
2014,1,7,11,0,94,0,-19,0.866,5.5,59.08,-13,1000.0
2014,1,7,11,30,165,11,-19,0.866,5.300000000000001,54.47,-12,1000.0
2014,1,7,12,0,167,10,-18,0.866,5.1000000000000005,60.14,-12,990.0
2014,1,7,12,30,154,2,-18,0.866,4.800000000000001,55.49,-11,990.0
2014,1,7,13,0,93,0,-17,0.866,4.6000000000000005,60.04,-11,990.0
2014,1,7,13,30,149,12,-17,0.866,4.5,55.45,-10,990.0
2014,1,7,14,0,114,0,-16,0.866,4.5,59.0,-10,990.0
2014,1,7,14,30,129,78,-16,0.866,4.4,59.0,-10,990.0
2014,1,7,15,0,101,99,-15,0.866,4.4,62.230000000000004,-11,990.0
2014,1,7,15,30,24,0,-15,0.866,4.0,62.230000000000004,-11,990.0
2014,1,7,16,0,36,447,-15,0.866,3.6,69.54,-11,990.0
2014,1,7,16,30,17,0,-15,0.866,3.5,75.34,-12,990.0
