Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,890408,-,-,-,40.13,-88.22,-6,223,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,11,0,82,903,-2,0.147,2.4,66.37,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,11,30,84,912,-2,0.147,2.4,66.36,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,12,0,90,901,-2,0.147,2.5,64.66,4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,12,30,90,898,-2,0.147,2.5,64.64,4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,13,0,88,890,-1,0.147,2.5,66.7,4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,13,30,86,873,-1,0.147,2.5,66.69,4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,14,0,84,844,-1,0.147,2.6,67.91,4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,14,30,80,810,-1,0.147,2.5,72.86,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,15,0,76,750,0,0.147,2.5,75.72,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,15,30,68,682,0,0.147,2,81.27,2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,16,0,56,586,0,0.147,1.6,87.93,1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,16,30,40,435,0,0.147,1.9,94.49,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,17,0,25,0,-1,0.147,2.2,87.27,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,17,30,0,0,-1,0.147,2.5,87.27,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,18,0,0,0,-1,0.147,2.9,87.07,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,18,30,0,0,-1,0.147,3,87.07,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,19,0,0,0,-2,0.147,3.2,86.08,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,19,30,0,0,-2,0.147,3.3,86.07,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,20,0,0,0,-2,0.147,3.5,85.29,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,20,30,0,0,-2,0.147,3.6,85.27,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,21,0,0,0,-2,0.147,3.7,84.48,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,21,30,0,0,-2,0.147,3.8,84.47,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,22,0,0,0,-2,0.147,3.9,84.46,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,22,30,0,0,-2,0.147,3.9,84.44,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,23,0,0,0,-2,0.147,3.9,84.79,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,23,30,0,0,-2,0.147,3.8,84.78,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,0,0,0,0,-2,0.147,3.7,85.29,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,0,30,0,0,-2,0.147,3.6,85.28,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,1,0,0,0,-2,0.147,3.6,86,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,1,30,0,0,-2,0.147,3.4,85.98,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,2,0,0,0,-1,0.147,3.3,86.89,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,2,30,0,0,-1,0.147,3,86.88,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,3,0,0,0,-1,0.147,2.9,87.78,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,3,30,0,0,-1,0.147,2.5,87.77,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,4,0,0,0,-1,0.147,2.3,88.38,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,4,30,0,0,-1,0.147,2,88.36,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,5,0,0,0,-1,0.147,1.9,95.42,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,5,30,0,0,-1,0.147,2,95.4,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,6,0,0,0,-1,0.147,2.2,95.63,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,6,30,0,0,-1,0.147,2.8,88.89,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,7,0,0,0,-1,0.147,3.5,90.79,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,7,30,34,54,-1,0.147,3.6,90.76,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,8,0,67,143,0,0.147,3.7,90.12,1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,8,30,78,555,0,0.147,3.6,83.87,2,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,9,0,103,472,0,0.147,3.5,85.96,3,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,9,30,97,708,0,0.147,3.7,80.08,4,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,10,0,157,473,1,0.147,3.9,75.29,6,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,10,30,199,382,1,0.147,4,70.25,7,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,11,0,230,361,3,0.147,4.2,71.08,8,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,11,30,263,222,3,0.147,4.3,66.39,9,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,12,0,261,235,4,0.147,4.5,66.6,10,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,12,30,256,259,4,0.147,4.6,66.57,10,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,13,0,256,239,5,0.147,4.7,66.53,11,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,13,30,234,89,4,0.147,4.5,71.07,10,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,14,0,214,100,5,0.147,4.3,74.71,10,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,14,30,49,0,5,0.147,3.5,79.86,9,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,15,0,103,0,5,0.147,2.8,87.14,8,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,15,30,17,0,5,0.147,2.4,99.9,6,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,16,0,18,0,4,0.147,2.1,100,5,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,16,30,9,0,4,0.147,2.1,100,4,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,17,0,2,0,4,0.147,2.1,100,4,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,17,30,0,0,2,0.147,2.2,100,3,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,18,0,0,0,2,0.147,2.4,100,3,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,18,30,0,0,2,0.147,3.2,100,2,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,19,0,0,0,2,0.147,4.1,100,2,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,19,30,0,0,1,0.147,4.3,100,1,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,20,0,0,0,0,0.147,4.6,100,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,20,30,0,0,0,0.147,4.4,100,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,21,0,0,0,0,0.147,4.3,97.71,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,21,30,0,0,0,0.147,4.4,97.73,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,22,0,0,0,0,0.147,4.5,95.42,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,22,30,0,0,0,0.147,4.6,95.45,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,23,0,0,0,0,0.147,4.8,93.37,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,7,23,30,0,0,0,0.147,4.8,93.41,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,0,0,0,0,-1,0.147,4.9,91.78,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,0,30,0,0,-1,0.147,4.9,91.82,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,1,0,0,0,-1,0.147,5,90.36,-1,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,1,30,0,0,-1,0.147,5.1,90.39,-1,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,2,0,0,0,-1,0.147,5.3,94.93,-1,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,2,30,0,0,-1,0.147,5.3,94.97,-1,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,3,0,0,0,-2,0.147,5.3,92.09,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,3,30,0,0,-2,0.147,5.4,92.14,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,4,0,0,0,-2,0.147,5.6,87.21,-2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,4,30,0,0,-2,0.147,5.7,87.26,-2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,5,0,0,0,-3,0.147,5.9,86.93,-2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,5,30,0,0,-3,0.147,6,86.99,-2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,6,0,0,0,-5,0.147,6.1,85.8,-3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,6,30,0,0,-5,0.147,6.1,85.86,-3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,7,0,0,0,-5,0.147,6.3,81.01,-3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,7,30,27,0,-5,0.147,6.3,75.27,-2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,8,0,64,1,-5,0.147,6.4,75.12,-2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,8,30,100,14,-5,0.147,6.3,69.83,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,9,0,134,23,-5,0.147,6.3,72.61,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,9,30,165,30,-5,0.147,6.1,67.53,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,10,0,192,34,-4,0.147,6.1,70.54,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,10,30,214,37,-4,0.147,6,70.55,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,11,0,228,45,-4,0.147,5.9,72.86,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,11,30,242,40,-4,0.147,5.7,72.84,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,12,0,215,19,-3,0.147,5.5,69.55,1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,12,30,210,16,-3,0.147,5.2,69.55,1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,13,0,213,23,-3,0.147,5,65.97,2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,13,30,211,32,-3,0.147,4.8,70.87,1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,14,0,218,117,-3,0.147,4.6,71.26,1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,14,30,98,0,-3,0.147,4.4,71.28,1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,15,0,109,0,-3,0.147,4.2,70.82,1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,15,30,106,0,-3,0.147,3.5,76.15,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,16,0,74,522,-3,0.147,2.9,76.76,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,16,30,53,366,-3,0.147,2.5,76.78,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,17,0,30,0,-3,0.147,2.1,81.31,-1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,17,30,0,0,-3,0.147,2,81.33,-1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,18,0,0,0,-4,0.147,1.9,86.16,-2,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,18,30,0,0,-4,0.147,1.7,86.16,-2,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,19,0,0,0,-4,0.147,1.5,88.69,-3,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,19,30,0,0,-4,0.147,1.4,88.68,-3,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,20,0,0,0,-4,0.147,1.3,92.78,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,20,30,0,0,-4,0.147,1.2,92.78,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,21,0,0,0,-5,0.147,1.1,91.94,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,21,30,0,0,-5,0.147,1.1,91.94,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,22,0,0,0,-5,0.147,1.1,91.04,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,22,30,0,0,-5,0.147,1.1,91.04,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,23,0,0,0,-5,0.147,1.1,90.21,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,8,23,30,0,0,-5,0.147,1.1,90.21,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,0,0,0,0,-5,0.147,1.2,89.41,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,0,30,0,0,-5,0.147,1.2,89.41,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,1,0,0,0,-5,0.147,1.3,88.84,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,1,30,0,0,-5,0.147,1.3,88.84,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,2,0,0,0,-5,0.147,1.3,88.46,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,2,30,0,0,-5,0.147,1.3,88.46,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,3,0,0,0,-5,0.147,1.3,87.87,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,3,30,0,0,-5,0.147,1.3,87.87,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,4,0,0,0,-5,0.147,1.4,87.16,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,4,30,0,0,-5,0.147,1.5,87.16,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,5,0,0,0,-5,0.147,1.6,86.28,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,5,30,0,0,-5,0.147,1.7,86.28,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,6,0,0,0,-6,0.147,1.8,85.96,-4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,6,30,0,0,-6,0.147,2.5,79.77,-3,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,7,0,0,0,-5,0.147,3.2,82.64,-3,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,7,30,17,0,-5,0.147,3.6,76.73,-2,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,8,0,38,0,-5,0.147,4,70.22,-1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,8,30,69,0,-5,0.147,4.1,65.27,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,9,0,93,0,-6,0.147,4.3,63.69,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,9,30,128,0,-6,0.147,4.3,63.68,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,10,0,148,0,-5,0.147,4.3,61.24,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,10,30,198,23,-5,0.147,4.3,61.22,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,11,0,242,72,-5,0.147,4.3,58.96,2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,11,30,250,302,-5,0.147,4.2,58.92,2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,12,0,234,397,-4,0.147,4.2,55.74,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,12,30,263,239,-4,0.147,4.1,55.71,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,13,0,107,881,-4,0.147,4.1,57.39,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,13,30,104,866,-4,0.147,4.1,57.38,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,14,0,99,845,-4,0.147,4.2,59.02,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,14,30,94,811,-4,0.147,4,59,2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,15,0,89,754,-3,0.147,3.8,61.38,2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,15,30,79,684,-3,0.147,2.9,70.77,1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,16,0,67,577,-2,0.147,2.1,80.5,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,16,30,49,420,-2,0.147,2.2,80.48,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,17,0,23,183,-3,0.147,2.4,81.13,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,17,30,0,0,-3,0.147,2.8,75.42,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,18,0,0,0,-3,0.147,3.2,76.68,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,18,30,0,0,-3,0.147,3.4,76.65,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,19,0,0,0,-3,0.147,3.7,82.63,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,19,30,0,0,-3,0.147,3.9,82.6,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,20,0,0,0,-3,0.147,4.2,83.45,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,20,30,0,0,-3,0.147,4.2,83.44,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,21,0,0,0,-3,0.147,4.3,84.13,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,21,30,0,0,-3,0.147,4.1,84.12,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,22,0,0,0,-3,0.147,4,84.42,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,22,30,0,0,-3,0.147,4,84.4,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,23,0,0,0,-3,0.147,4,85.27,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,9,23,30,0,0,-3,0.147,4,85.24,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,0,0,0,0,-2,0.147,4.1,87.02,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,0,30,0,0,-2,0.147,4.1,80.89,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,1,0,0,0,-2,0.147,4.2,82.8,-1,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,1,30,0,0,-2,0.147,4.1,82.76,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,2,0,0,0,-2,0.147,4.1,86.19,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,2,30,0,0,-2,0.147,4.1,86.15,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,3,0,0,0,-1,0.147,4.1,91.3,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,3,30,0,0,-1,0.147,4.1,91.26,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,4,0,0,0,0,0.147,4.3,95.4,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,4,30,0,0,0,0.147,4.4,95.34,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,5,0,0,0,0,0.147,4.6,97.49,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,5,30,0,0,0,0.147,4.9,97.41,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,6,0,0,0,0,0.147,5.3,98.33,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,6,30,0,0,0,0.147,5.5,98.32,0,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,7,0,0,0,0,0.147,5.7,94.09,1,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,7,30,11,0,0,0.147,5.9,94.05,1,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,8,0,9,0,0,0.147,6.2,92.77,2,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,8,30,16,0,0,0.147,6.8,92.64,2,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,9,0,52,0,2,0.147,7.4,93.72,3,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,9,30,47,0,2,0.147,8.2,93.63,3,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,10,0,60,0,3,0.147,9.1,95.09,4,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,10,30,35,0,3,0.147,9.6,88.58,5,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,11,0,79,0,4,0.147,10.2,87.55,6,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,11,30,69,0,4,0.147,9.7,87.54,6,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,12,0,62,0,4,0.147,9.3,92.76,6,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,12,30,87,0,4,0.147,9,92.72,6,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,13,0,152,0,5,0.147,8.7,96.36,6,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,10,13,30,130,0,5,0.147,8.7,96.3,6,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
