time,kw
401,51074.0
402,49728.0
403,48506.0
404,47411.0
405,47067.0
406,45925.0
407,45085.999
408,43848.0
409,42818.0
410,42454.0
411,41952.0
412,41453.0
413,42612.0
414,42569.999
415,45141.0
416,46886.0
417,50128.0
418,50889.0
419,51206.0
420,49632.0
421,49475.0
422,51663.0
423,52511.0
424,52309.0
425,51553.0
426,50398.0
427,48874.0
428,47950.0
429,47052.0
430,46197.0
431,45893.0
432,44378.0
433,43257.0
434,42990.0
435,42620.0
436,42390.0
437,42823.0
438,43718.0
439,45689.001
440,48188.0
441,50053.0
442,51077.0
443,51327.0
444,51475.0
445,52654.0
446,53017.0
447,52868.0
448,52105.0
449,51411.0
450,49551.0
451,48718.0
452,49747.0
453,50061.0
454,50136.0
455,48043.0
456,47474.0
457,46615.0
458,45811.0
459,44644.0
460,44561.0
461,43818.0
462,44547.0
463,45549.0
464,48120.999
465,50947.0
466,51430.0
467,52286.0
468,52493.0
469,53515.0
470,53803.0
471,54065.0
472,53677.0
473,51890.0
474,50405.0
475,48978.0
476,47978.0
477,47129.0
478,46845.0
479,45567.0
480,44316.0
481,44081.0
482,43607.0
483,43610.0
484,42291.0
485,41781.0
486,42313.0
487,42151.0
488,43131.0
489,43730.0
490,43423.001
491,43238.0
492,42734.999
493,44104.0
494,46579.0
495,47412.0
496,49453.0
497,49666.0
498,49201.0
499,49084.0
500,48879.0
501,48834.0
502,47472.0
503,46526.0
504,45879.001
505,45370.001
506,44605.001
507,44322.0
508,43751.0
509,43795.0
510,44003.001
511,44279.0
512,44044.001
513,43850.0
514,44024.0
515,42525.0
516,43453.0
517,45722.0
518,46520.0
519,47022.0
520,47043.0
521,48879.0
522,48692.0
523,48240.0
524,48014.0
525,47811.0
526,48814.0
527,50329.0
528,49038.0
529,48267.0
530,47318.0
531,47409.0
532,46455.0
533,46134.001
534,44727.0
535,44991.0
536,49456.0
537,51607.0
538,53111.0
539,53427.0
540,54282.0
541,53660.0
542,54296.0
543,53615.0
544,53349.0
545,53876.0
546,52460.0
547,51135.999
548,49885.0
549,48261.0
550,48216.0
551,47657.0
552,45269.0
553,44342.999
554,43571.0
555,43628.0
556,43444.0
557,43367.0
558,43867.0
559,46740.999
560,48193.001
561,50487.999
562,50978.0
563,51934.0
564,51574.0
565,52325.0
566,53859.0
567,52381.0
568,52259.0
569,52009.0
570,49877.0
571,49761.0
572,49793.0
573,47924.0
574,48219.0
575,46759.0
576,44678.0
577,43729.0
578,43507.0
579,42482.0
580,43553.0
581,43334.0
582,44758.0
583,46965.0
584,48137.0
585,50081.0
586,50470.0
587,51990.0
588,51804.0
589,51726.0
590,52358.0
591,52235.0
592,53463.0
593,53442.0
594,51445.0
595,51383.0
596,51338.0
597,51503.0
598,50787.0
599,48570.0
600,46829.999
601,47425.999
602,47973.999
603,46924.0
604,47077.0
605,47310.0
606,48214.0
607,49330.0
608,52631.0
609,52157.0
610,53494.0
611,52769.0
612,53708.0
613,54200.0
614,54976.0
615,54522.0
616,53301.0
617,52072.0
618,51605.0
619,50202.0
620,50154.0
621,48191.0
622,48201.0
623,45928.0
624,45772.0
625,43782.0
626,43307.0
627,42534.0
628,43034.001
629,42677.0
630,43168.001
631,45489.001
632,46527.0
633,48885.0
634,49200.0
635,50357.0
636,50517.0
637,50848.0
638,50676.0
639,49901.0
640,53366.0
641,51667.0
642,50445.0
643,48335.0
644,47442.0
645,46304.0
646,45389.0
647,45634.0
648,43565.0
649,43351.0
650,42666.0
651,42087.0
652,42093.0
653,39774.0
654,41099.0
655,39615.0
656,40977.0
657,42117.0
658,43490.0
659,44881.0
660,44268.0
661,42784.0
662,46073.0
663,47502.0
664,47987.0
665,48539.0
666,48481.0
667,47956.0
668,47252.0
669,46596.0
670,46348.0
671,44869.0
672,44217.0
673,44079.001
674,44043.0
675,43511.0
676,43057.0
677,43286.0
678,43601.001
679,43975.0
680,44592.0
681,44737.0
682,44992.0
683,45726.999
684,46848.0
685,47463.0
686,48623.0
687,49720.0
688,49724.0
689,50699.0
690,50467.0
691,51070.0
692,51038.0
693,50200.0
694,50358.0
695,46412.0
696,45218.0
697,44181.0
698,43531.0
699,43223.0
700,43534.0
701,43533.0
702,44510.0
703,46475.0
704,48431.0
705,51584.0
706,52047.0
707,52315.0
708,50797.0
709,51443.0
710,51921.0
711,52286.0
712,54075.0
713,53077.0
714,52130.0
715,50549.0
716,49529.0
717,48374.0
718,48609.0
719,46853.999
720,45399.0
721,44275.0
722,43678.0
723,43287.0
724,42922.0
725,43861.0
726,44455.0
727,46505.0
728,48633.0
729,50733.0
730,49537.0
731,52398.0
732,52335.0
733,52073.0
734,52125.0
735,53462.0
736,53441.0
737,52618.0
738,51650.0
739,50192.0
740,49253.0
741,48183.0
742,47760.0
743,46267.0
744,44537.0
745,43916.0
746,43474.0
747,42636.0
748,42543.0
749,42446.0
750,43130.0
751,45452.001
752,47533.0
753,49720.0
754,47507.0
755,50428.0
756,52692.0
757,49636.0
758,49875.0
759,53892.0
760,51287.0
761,52307.0
762,50342.999
763,49870.0
764,49745.0
765,48520.0
766,46826.0
767,46058.0
768,45718.0
769,44869.0
770,44637.0
771,44351.001
772,44193.0
773,43054.0
774,43048.0
775,45115.0
776,47187.0
777,48073.0
778,48732.0
779,48757.0
780,48843.0
781,48589.0
782,50378.0
783,53178.0
784,52773.0
785,52405.0
786,51405.0
787,50049.0
788,48556.0
789,48006.001
790,47175.0
791,46252.0
792,45009.0
793,44048.0
794,43902.0
795,43019.0
796,42683.0
797,43280.0
798,43584.0
799,45475.0
800,46547.0
801,49136.0
802,49835.0
803,46902.0
804,46384.0
805,46206.0
806,47714.0
807,48965.0
808,49221.0
809,48813.0
810,47492.0
811,47851.0
812,46594.0
813,45932.0
814,46050.0
815,43933.0
816,42613.0
817,42448.0
818,44286.0
819,44040.0
820,43508.0
821,43801.0
822,43988.0
823,43385.0
824,44228.0
825,42085.0
826,43406.0
827,45828.0
828,46268.0
829,47487.0
830,47912.0
831,46195.0
832,48306.0
833,48599.0
834,48403.0
835,47808.0
836,47472.001
837,47993.0
838,47818.0
839,46969.0
840,46007.0
841,45438.0
842,44965.0
843,44588.0
844,44522.0
845,44855.0
846,44226.0
847,44273.0
848,43427.0
849,41987.0
850,41695.0
851,41405.001
852,42144.0
853,42718.0
854,43822.0
855,44944.001
856,46373.0
857,47414.0
858,47610.001
859,47005.0
860,46143.0
861,46056.0
862,46011.001
863,45105.0
864,44455.001
865,43581.999
866,43079.0
867,42861.0
868,42678.0
869,42779.0
870,43483.0
871,45884.0
872,46708.0
873,49722.0
874,50448.0
875,51757.0
876,52096.0
877,51588.0
878,51677.0
879,53673.0
880,54090.0
881,53223.0
882,51484.0
883,49206.0
884,49726.0
885,48429.0
886,47223.0
887,46269.0
888,45985.0
889,44516.0
890,45098.001
891,45595.0
892,45329.001
893,45234.9999
894,46851.0
895,49086.0
896,50046.0
897,53295.0
898,53366.0
899,55369.0
900,54347.0
901,54678.0
902,54451.0
903,54049.0
904,54724.0
905,54511.0
906,51822.0
907,50341.0
908,47807.0
909,49271.0
910,49057.0
911,48039.001
912,46935.001
913,46199.0
914,46855.0
915,45524.0
916,44703.0
917,44945.0
918,44724.0
919,46941.0
920,48654.999
921,50145.0
922,50960.0
923,53350.0
924,54000.0
925,54408.0
926,54580.0
927,54242.0
928,54233.0
929,52461.0
930,51082.0
931,49538.0
932,48055.0
933,46933.0
934,45847.0
935,44868.0
936,44815.001
937,43798.0
938,43081.0
939,42250.0
940,42288.0
941,42455.0
942,42816.0
943,46365.0
944,47820.0
945,51199.0
946,50404.0
947,52390.0
948,52103.0
949,51391.0
950,52129.0
951,51406.999
952,50342.0
953,50467.0
954,49968.0
955,48575.0
956,47743.0
957,46367.0
958,45425.999
959,44765.0
960,42385.0
961,42981.0
962,42293.0
963,41723.0
964,40878.0
965,44713.0
966,45220.0
967,46710.0
968,49073.0
969,51409.0
970,53077.0
971,53856.0
972,50711.0
973,49313.0
974,49006.0
975,51144.0
976,51247.0
977,49931.0
978,49695.0
979,47462.0
980,46951.0
981,46444.0
982,45726.0
983,43833.0
984,43238.0
985,42867.0
986,42372.0
987,41790.0
988,41744.0
989,41305.0
990,41259.0
991,41791.0
992,42420.0
993,40822.0
994,41669.0
995,44231.0
996,44552.0
997,45982.0
998,47832.0
999,49354.0
1000,52727.0
1001,53702.0
1002,53645.0
1003,45192.0
1004,51852.0
1005,49541.0
1006,47305.0
1007,45588.0
1008,43458.0
1009,43519.0
1010,43841.0
1011,43315.0
1012,42512.0
1013,42972.0
1014,43160.0
1015,42914.0
1016,43665.0
1017,42628.0
1018,40331.0
1019,41234.0
1020,41720.0
1021,42128.0
1022,42950.0
1023,43501.0
1024,45601.0
1025,46474.0
1026,46896.0
1027,47851.0
1028,49227.999
1029,47370.0
1030,46927.0
1031,46557.0
1032,43924.0
1033,45276.0
1034,43959.0
1035,43827.0
1036,44031.0
1037,43499.0
1038,44015.999
1039,45584.0
1040,45507.999
1041,45529.0
1042,46160.0
1043,47345.0
1044,48709.0
1045,48195.0
1046,47494.0
1047,49715.0
1048,51159.0
1049,51768.0
1050,50227.0
1051,48875.0
1052,47620.0
1053,46439.0
1054,45584.0
1055,44589.0
1056,43816.0
1057,43346.0
1058,42701.0
1059,42392.0
1060,42102.0
1061,41542.0
1062,43048.0
1063,45782.0
1064,46927.0
1065,48444.0
1066,48251.0
1067,48072.0
1068,49188.0
1069,48434.0
1070,50530.0
1071,50797.0
1072,53351.0
1073,52571.0
1074,50959.0
1075,50198.0
1076,48682.0
1077,47991.999
1078,46665.0
1079,45478.0
1080,44463.999
1081,43268.0
1082,43120.0
1083,42651.0
1084,42434.0
1085,42964.0
1086,43734.0
1087,45575.0
1088,46551.0
1089,47260.0
1090,47596.0
1091,47180.0
1092,47778.0
1093,47642.0
1094,48329.0
1095,49753.0
1096,51249.0
1097,52108.0
1098,52136.0
1099,49996.0
1100,50054.0
1101,50885.0
1102,51477.0
1103,49670.0
1104,48473.0
1105,47854.0
1106,46899.0
1107,46457.0
1108,46167.0
1109,46359.0
1110,47018.0
1111,47608.0
1112,49618.0
1113,48235.0
1114,50380.0
1115,49903.0
1116,49678.0
1117,51402.0
1118,49586.0
1119,51958.0
1120,51319.0
1121,52550.0
1122,51729.0
1123,50263.0
1124,48972.0
1125,47870.0
1126,48341.0
1127,47498.0
1128,45834.0
1129,45089.0
1130,44693.0
1131,44172.0
1132,43474.0
1133,43957.0
1134,44910.0
1135,46989.0
1136,48912.9999
1137,49754.0
1138,50269.0
1139,51129.0
1140,51022.0
1141,51925.0
1142,52879.0
1143,53575.0
1144,53861.0
1145,54190.0
1146,52622.0
1147,49852.0
1148,48774.0
1149,48734.0
1150,49735.9999
1151,48812.0
1152,47179.0
1153,46267.0
1154,44232.0
1155,43949.0
1156,43091.0
1157,43621.0
1158,43672.0
1159,43262.0
1160,43990.0
1161,44065.0
1162,42032.0
1163,43010.0
1164,43574.0
1165,46205.0
1166,45536.0
1167,46622.0
1168,48264.0
1169,48815.0
1170,48768.0
1171,48951.9999
1172,48100.0
1173,46829.0
1174,45242.0
1175,44164.0
1176,42855.0
1177,42418.0
1178,42531.0
1179,42388.0
1180,41857.0
1181,41614.0
1182,41497.0
1183,41992.0
1184,42479.0
1185,42368.0
1186,44198.0
1187,43342.0
1188,40697.0
1189,44097.0
1190,44379.0
1191,45945.0
1192,46898.0
1193,48029.0
1194,48525.0
1195,49878.0
1196,50669.0
1197,51730.0
1198,51867.0
1199,50069.0
1200,49952.0
1201,48367.0
1202,48227.0
1203,47667.0
1204,47637.999
1205,48209.0
1206,47250.0
1207,49153.0
1208,49863.9999
1209,52156.0
1210,51809.0
1211,52920.0
1212,53058.0
1213,54106.0
1214,55654.0
1215,55480.0
1216,57814.0
1217,57281.0
1218,54487.0
1219,52883.0
1220,52302.0
1221,53468.0
1222,55268.0
1223,54021.0
1224,52561.0
1225,51290.0
1226,50400.0
1227,50247.0
1228,49658.0
1229,49295.0
1230,50119.0
1231,50306.0
1232,51344.0
1233,52293.9999
1234,55045.0
1235,56366.0
1236,56584.0001
1237,56430.0001
1238,57031.0
1239,57467.0
1240,58192.0
1241,56918.0
1242,56052.0
1243,56047.0
1244,54150.9999
1245,52776.0
1246,51166.0
1247,50358.0
1248,47719.0
1249,47128.0
1250,44351.0
1251,45094.0
1252,44123.0
1253,44280.0
1254,44497.001
1255,46680.0
1256,48633.0
1257,50573.001
1258,52457.0
1259,54076.0
1260,56243.0
1261,57498.0
1262,59455.0
1263,61296.0
1264,60075.0
1265,61260.0
1266,59172.0
1267,57830.0
1268,55890.001
1269,53752.0
1270,52159.0
1271,50474.0
1272,48585.0
1273,49609.0
1274,48679.0
1275,47496.0
1276,46793.0
1277,45862.0
1278,46930.0
1279,48375.0
1280,51359.0
1281,52288.0
1282,54228.0
1283,55454.0
1284,58041.0
1285,57047.0
1286,57145.0
1287,59124.0
1288,58666.0
1289,57371.0
1290,56293.0
1291,55468.0
1292,53567.0
1293,52246.0
1294,55023.0
1295,54245.0
1296,52566.0
1297,53004.0
1298,53165.0
1299,51690.0
1300,52260.0
1301,51341.0
1302,53856.0
1303,55812.0
1304,55866.0
1305,56912.0
1306,56954.0
1307,57608.0
1308,57726.0
1309,57870.0
1310,55423.0
1311,54478.0
1312,54838.0
1313,54175.0
1314,52034.0
1315,50425.0
1316,49937.0
1317,48599.0
1318,47765.0
1319,45616.0
1320,45578.0
1321,44983.0
1322,44467.0
1323,44437.0
1324,43929.0
1325,43997.0
1326,43925.0
1327,43403.0
1328,43080.0
1329,44054.0
1330,42521.0
1331,44706.0
1332,42689.0
1333,42695.0
1334,42478.0
1335,46504.0
1336,44980.0
1337,46682.0
1338,47354.0
1339,46845.0
1340,46159.0
1341,48733.0
1342,51740.0
1343,49864.0
1344,48986.0
1345,47399.0
1346,46807.0
1347,48215.0
1348,48924.0
1349,47682.0
1350,49528.0
1351,46938.0
1352,45762.0
1353,44171.0
1354,43370.0
1355,43514.0
1356,42123.0
1357,43090.0
1358,45248.0
1359,46715.0
1360,48442.0
1361,49072.0
1362,49251.0
1363,48753.0
1364,48032.0
1365,47737.0
1366,46940.0
1367,46088.0
1368,45773.0
1369,44852.0
1370,44864.0
1371,43735.0
1372,43562.0
1373,44071.0
1374,45384.0
1375,46380.0
1376,47075.0
1377,47428.0
1378,48398.0
1379,49023.0
1380,49150.0
1381,52421.0
1382,53735.0
1383,55606.001
1384,53707.0
1385,55139.0
1386,53596.0
1387,51352.0
1388,50545.0
1389,49256.0
1390,48637.0
1391,47271.0
1392,46083.0
1393,44898.0
1394,44455.0
1395,42754.0
1396,43325.0
1397,43396.0
1398,44577.0
1399,46340.0
1400,47755.0
1401,51421.0
1402,52298.0
1403,54923.0
1404,56151.0
1405,55843.0
1406,56958.0
1407,58215.0
1408,60547.0
1409,61816.0
1410,59826.0
1411,58421.0
1412,57285.0
1413,58099.0
1414,58226.0
1415,56699.0
1416,55217.0
1417,50868.001
1418,50019.0
1419,49782.0
1420,48146.0
1421,47585.0
1422,47098.0
1423,49182.0
1424,48703.0
1425,50685.0
1426,51157.0
1427,52434.0
1428,52771.0
1429,50257.0
1430,51057.0
1431,51938.0
1432,52315.0
1433,53075.0
1434,51506.0
1435,48345.0
1436,48052.0
1437,46575.0
1438,47117.0
1439,45449.0
1440,43787.0
1441,42848.0
1442,43520.0
1443,43626.0001
1444,43520.0
1445,43574.0
1446,44812.0
1447,45921.0
1448,47087.0
1449,46836.0
1450,47592.0
1451,47897.0
1452,48665.0
1453,48776.0
1454,51153.0
1455,52156.0
1456,51940.0
1457,52567.0
1458,51024.0
1459,50400.9999
1460,50197.0
1461,48472.0
1462,48174.0
1463,46774.0
1464,45722.0
1465,44964.0
1466,43902.0
1467,43650.0
1468,43730.0
1469,44403.0
1470,45697.9999
1471,47395.0
1472,47748.0
1473,47453.0
1474,46844.0
1475,48105.0
1476,47013.0
1477,47394.0
1478,47626.0
1479,50228.0
1480,50473.0
1481,50304.0
1482,52352.0
1483,51006.0
1484,50867.0
1485,51406.0
1486,50547.0
1487,49101.0
1488,48264.0
1489,47226.0
1490,47530.0
1491,47748.0
1492,46638.0
1493,48675.0
1494,45665.0
1495,45610.0
1496,44014.0
1497,43481.0
1498,43032.0
1499,43760.0
1500,43746.999
1501,44227.0
1502,45356.0
1503,46988.0
1504,47715.0
1505,48669.0
1506,49505.0
1507,48937.0
1508,48012.0
1509,47139.0
1510,46601.0
1511,45291.0
1512,44669.0
1513,44327.0
1514,43465.0
1515,43741.0
1516,44072.0
1517,43784.0
1518,43877.0
1519,43804.0
1520,42729.0
1521,42420.0
1522,41716.0
1523,45761.0
1524,47000.0
1525,49234.0
1526,50487.0
1527,51313.0
1528,52080.0
1529,50963.0
1530,50785.0
1531,49596.0
1532,49277.0
1533,48809.0
1534,47942.0
1535,46232.0
1536,45563.0
1537,45088.0
1538,43968.0
1539,43757.0
1540,43329.0
1541,43709.0
1542,44895.0
1543,46972.0
1544,47836.0
1545,51936.0
1546,53458.0
1547,55428.0
1548,55297.0
1549,56295.0
1550,57003.0
1551,57464.0
1552,58428.0
1553,58948.0
1554,57893.0
1555,55886.0
1556,55578.0
1557,54625.0
1558,53221.0
1559,51778.0
1560,50211.0
1561,49003.0
1562,47639.0
1563,45573.0
1564,44493.0
1565,44496.0
1566,45536.0
1567,47058.0
1568,47959.0
1569,48177.0
1570,49690.0
1571,47655.0
1572,47929.0
1573,48776.0
1574,48622.0
1575,50946.0
1576,52979.0
1577,54125.0
1578,52852.0
1579,50591.0
1580,48043.0
1581,47465.0
1582,46228.0
1583,46023.0
1584,45640.0
1585,44147.0
1586,43468.0
1587,43067.0
1588,42515.0
1589,42923.0
1590,43649.0
1591,45657.0
1592,45252.0
1593,45714.0
1594,47495.0
1595,47588.0
1596,48733.0
1597,49204.0
1598,50275.0
1599,53544.0
1600,55365.0
1601,55481.0
1602,53570.0
1603,51263.0
1604,51203.0
1605,52577.0
1606,50630.0
1607,49777.0
1608,47477.0
1609,46858.0
1610,46297.0
1611,45887.0
1612,45548.0
1613,45425.0
1614,46015.0
1615,46655.0
1616,46015.0
1617,49082.0
1618,44944.0
1619,47424.0
1620,50429.0
1621,50216.0
1622,52870.0
1623,53960.0
1624,54576.0
1625,54567.0
1626,51873.0
1627,51314.0
1628,48932.0
1629,49349.0
1630,48325.0
1631,47224.0
1632,45205.0
1633,45112.0
1634,44177.0
1635,44318.0
1636,43500.0
1637,44465.0
1638,44907.0
1639,46295.0
1640,46903.0
1641,47124.0
1642,48272.0
1643,48621.0
1644,48007.0
1645,47879.0
1646,48219.0
1647,49622.0
1648,51490.0
1649,50406.0
1650,49944.0
1651,48277.0
1652,49486.0
1653,49853.0
1654,49193.0
1655,48588.0
1656,46141.0
1657,45814.0
1658,44958.0
1659,44683.0
1660,44325.0
1661,43541.0
1662,44396.0
1663,42960.0
1664,43013.0
1665,43415.0
1666,41953.001
1667,42280.0
1668,43242.0
1669,45179.0
1670,45213.0
1671,45892.0
1672,46653.0
1673,46754.0
1674,46506.0
1675,47400.0
1676,46702.0
1677,46044.0
1678,45767.0
1679,44529.0
1680,44033.0
1681,43250.0
1682,43405.0
1683,42608.0
1684,42159.0
1685,42569.0
1686,42919.0
1687,42676.0
1688,41765.0
1689,41146.0
1690,41356.0
1691,41265.0
1692,41508.0
1693,42098.0
1694,42832.0
1695,44762.0
1696,45091.0
1697,46458.0
1698,46542.0
1699,46672.0
1700,45547.0
1701,46150.0
1702,44749.0
1703,44846.0
1704,44493.0
1705,42093.0
1706,42823.0
1707,43364.0
1708,43939.0
1709,44324.0
1710,45258.0
1711,48329.0
1712,51464.0
1713,53363.0
1714,53838.0
1715,53944.0
1716,54381.0
1717,54658.0
1718,54387.0
1719,52739.0
1720,51143.0
1721,50662.0
1722,49906.0
1723,49572.0
1724,49231.0
1725,47205.0
1726,46332.0
1727,45759.0
1728,45177.0
1729,44150.0
1730,43884.0
1731,43622.0
1732,43897.0
1733,43909.0
1734,46159.0
1735,48402.0
1736,51707.0
1737,53148.0
1738,52859.0
1739,53228.0
1740,54526.0
1741,54013.0
1742,55141.0
1743,53102.0
1744,52582.0
1745,50957.0
1746,50314.0
1747,49923.0
1748,48753.0
1749,47994.0
1750,47557.0
1751,46142.0
1752,45614.0
1753,44537.0
1754,44273.0
1755,44071.0
1756,43866.0
1757,44440.0
1758,46284.0
1759,48562.0
1760,51500.0
1761,52292.0
1762,52437.0
1763,51104.0
1764,49807.0
1765,49402.0
1766,48317.0
1767,49338.0
1768,49870.0
1769,50169.0
1770,49805.0
1771,49145.0
1772,48698.0
1773,47779.0
1774,46547.0
1775,45570.0
1776,44712.0
1777,44333.0
1778,43233.0
1779,42132.0
1780,42047.0
1781,43084.0
1782,44645.0
1783,46142.0
1784,46256.0
1785,46073.0
1786,46113.0
1787,45137.0
1788,48353.0
1789,48781.0
1790,45915.0
1791,48932.0
1792,50106.0
1793,48545.0
1794,47812.0
1795,45953.0
1796,45343.0
1797,44439.0
1798,46028.0
1799,45062.0
1800,44721.0
1801,42940.0
1802,43286.0
1803,43172.0
1804,43351.0
1805,43919.0
1806,45398.0
1807,46460.0
1808,49664.0
1809,51099.0
1810,51385.0
1811,51807.0
1812,51545.0
1813,50745.0
1814,50788.0
1815,52813.0
1816,51969.0
1817,50297.0
1818,49635.0
1819,48106.0
1820,49155.0
1821,49011.0
1822,48065.0
1823,46872.0
1824,45649.0
1825,45508.0
1826,44798.0
1827,44956.0
1828,44929.0
1829,44156.0
1830,44445.0
1831,44717.0
1832,42715.0
1833,42500.0
1834,42147.0
1835,43195.0
1836,42560.0
1837,43339.0
1838,43518.0
1839,43523.0
1840,43068.0
1841,42582.0
1842,41900.0
1843,43512.0
1844,43217.0
1845,43120.0
1846,42162.0
1847,41778.0
1848,41776.0
1849,41264.0
1850,41333.0
1851,41347.0
1852,41940.0
1853,42429.0
1854,41900.0
1855,41373.0
1856,40932.0
1857,39543.0
1858,38944.0
1859,38418.0
1860,38619.0
1861,40275.0
1862,41877.0
1863,41198.0
1864,42845.0
1865,44259.0
1866,44054.0
1867,43676.0
1868,43142.0
1869,42845.0
1870,41811.0
