time,measured,inverted
22425,3094.0,4309.0
22440,4329.0,4328.0
22455,4095.0,4137.0
22470,3189.0,3183.0
22485,2270.0,2291.0
22500,3372.0,3423.0
22515,3383.0,3457.0
22530,2326.0,2443.0
22545,2348.0,2319.0
22560,1329.0,1346.0
22575,1356.0,1364.0
22590,798.0,809.0
22605,449.0,461.0
22620,403.0,416.0
22635,608.0,621.0
22650,419.0,429.0
22665,128.0,141.0
22680,93.7,107.0
22695,39.3,53.3
22710,-3.31,9.44
22725,-10.3,0.0
22740,-10.3,0.0
22755,-10.5,0.0
22770,-9.92,0.0
22785,-9.95,0.0
22800,-9.89,0.0
22815,-10.0,0.0
22830,-9.93,0.0
22845,-10.0,0.0
22860,-9.95,0.0
22875,-9.87,0.0
22890,-9.99,0.0
22905,-10.1,0.0
22920,-10.0,0.0
22935,-11.3,0.0
22950,-10.1,0.0
22965,-12.6,0.0
22980,-12.4,0.0
22995,-12.4,0.0
23010,-10.0,0.0
23025,-10.1,0.0
23040,-10.1,0.0
23055,-10.3,0.0
23070,-12.4,0.0
23085,-10.1,0.0
23100,-10.1,0.0
23115,-11.2,0.0
23130,-10.0,0.0
23145,-10.4,0.0
23160,-10.9,0.0
23175,-10.8,0.0
23190,-9.94,0.0
23205,-11.3,0.0
23220,-11.4,0.0
23235,-10.2,0.0
23250,-11.3,0.0
23265,-11.3,0.0
23280,-16.9,0.0
23295,-11.9,0.0
23310,-10.3,0.0
23325,-12.4,0.0
23340,-16.1,0.0
23355,-14.8,0.0
23370,-15.1,0.0
23385,-13.8,0.0
23400,-12.7,0.0
23415,-11.1,0.0
23430,-14.6,0.0
23445,-16.3,0.0
23460,-12.7,2.41
23475,-5.99,8.27
23490,12.8,26.6
23505,78.6,94.8
23520,97.1,113.0
23535,98.0,112.0
23550,77.3,91.9
23565,140.0,154.0
23580,136.0,151.0
23595,197.0,210.0
23610,231.0,244.0
23625,312.0,326.0
23640,328.0,341.0
23655,257.0,272.0
23670,248.0,261.0
23685,321.0,332.0
23700,367.0,380.0
23715,445.0,460.0
23730,494.0,505.0
23745,562.0,577.0
23760,700.0,713.0
23775,914.0,919.0
23790,615.0,624.0
23805,541.0,552.0
23820,432.0,446.0
23835,327.0,339.0
23850,279.0,291.0
23865,211.0,221.0
23880,211.0,222.0
23895,205.0,216.0
23910,305.0,318.0
23925,333.0,344.0
23940,362.0,374.0
23955,422.0,432.0
23970,451.0,462.0
23985,391.0,403.0
24000,321.0,333.0
24015,374.0,386.0
24030,388.0,396.0
24045,217.0,230.0
24060,192.0,203.0
24075,183.0,194.0
24090,103.0,116.0
24105,62.1,73.9
24120,99.2,111.0
24135,31.2,43.4
24150,28.4,42.0
24165,-1.62,11.5
24180,-10.5,0.0
24195,-12.7,0.0
24210,-11.6,0.0
24225,-9.87,0.0
24240,-11.2,0.0
24255,-12.5,0.0
24270,-12.5,0.0
24285,-9.98,0.0
24300,-11.3,0.0
24315,-9.91,0.0
24330,-11.2,0.0
24345,-12.0,0.0
24360,-11.7,0.0
24375,-9.97,0.0
24390,-10.1,0.0
24405,-10.2,0.0
24420,-12.6,0.0
24435,-10.0,0.0
24450,-9.95,0.0
24465,-9.98,0.0
24480,-11.2,0.0
24495,-9.97,0.0
24510,-9.84,0.0
24525,-11.5,0.0
24540,-10.8,0.0
24555,-11.1,0.0
24570,-9.97,0.0
24585,-9.96,0.0
24600,-9.9,0.0
24615,-11.2,0.0
24630,-9.94,0.0
24645,-11.3,0.0
24660,-11.2,0.0
24675,-11.2,0.0
24690,-9.97,0.0
24705,-11.0,0.0
24720,-13.9,0.0
24735,-12.5,0.0
24750,-12.6,0.0
24765,-13.8,0.0
24780,-16.6,0.0
24795,-12.4,0.0
24810,-15.1,0.0
24825,-11.2,0.0
24840,-12.6,0.0
24855,-11.3,0.0
24870,-13.1,0.0
24885,-8.97,4.38
24900,31.2,45.5
24915,174.0,186.0
24930,417.0,431.0
24945,728.0,737.0
24960,1107.0,1119.0
24975,1429.0,1442.0
24990,1816.0,1829.0
25005,2201.0,2216.0
25020,2560.0,2579.0
25035,2879.0,2899.0
25050,3169.0,3137.0
25065,3422.0,3153.0
25425,2005.0,1759.0
25440,1965.0,1941.0
25455,1545.0,1551.0
25470,1899.0,1911.0
25485,1350.0,1368.0
25500,975.0,985.0
25515,1545.0,1562.0
25530,1603.0,1624.0
25545,785.0,802.0
25560,430.0,440.0
25575,249.0,264.0
25590,152.0,167.0
25605,51.9,68.5
25620,-7.67,7.34
25635,-12.8,0.0
25650,-12.5,0.0
25665,-12.5,0.0
25680,-12.5,0.0
25695,-12.5,0.0
25710,-12.4,0.0
25725,-12.0,0.0
25740,-11.8,0.0
25755,-11.6,0.0
25770,-10.4,0.0
25785,-9.79,0.0
25800,-9.8,0.0
25815,-9.72,0.0
25830,-9.77,0.0
25845,-9.71,0.0
25860,-9.68,0.0
25875,-9.65,0.0
25890,-9.81,0.0
25905,-9.84,0.0
25920,-9.76,0.0
25935,-9.77,0.0
25950,-9.72,0.0
25965,-9.8,0.0
25980,-9.84,0.0
25995,-9.88,0.0
26010,-9.82,0.0
26025,-9.82,0.0
26040,-10.8,0.0
26055,-10.1,0.0
26070,-9.96,0.0
26085,-9.86,0.0
26100,-9.81,0.0
26115,-11.1,0.0
26130,-9.84,0.0
26145,-11.1,0.0
26160,-11.1,0.0
26175,-9.94,0.0
26190,-10.0,0.0
26205,-9.98,0.0
26220,-13.1,0.0
26235,-10.7,0.0
26250,-11.4,0.0
26265,-14.9,0.0
26280,-11.3,0.0
26295,-11.4,0.0
26310,-11.4,0.0
26325,-9.9,3.18
26340,41.5,58.4
26355,145.0,159.0
26370,188.0,200.0
26385,435.0,447.0
26400,985.0,998.0
26415,1404.0,1427.0
26430,1872.0,1885.0
26445,2029.0,2047.0
26460,2022.0,2046.0
26475,2252.0,2190.0
26490,2371.0,2019.0
26505,2537.0,2845.0
26520,3548.0,3597.0
26535,3886.0,3890.0
26775,1548.0,1564.0
26790,1771.0,1791.0
26805,2991.0,2996.0
26820,2257.0,2292.0
26835,1942.0,1965.0
26850,1361.0,1371.0
26865,966.0,979.0
26880,860.0,872.0
26895,594.0,605.0
26910,434.0,445.0
26925,340.0,352.0
26940,242.0,255.0
26955,231.0,245.0
26970,278.0,291.0
26985,269.0,283.0
27000,217.0,229.0
27015,116.0,129.0
27030,31.4,45.7
27045,2.7,16.5
27060,-10.8,0.325
27075,-10.4,0.0
27090,-9.95,0.0
27105,-9.92,0.0
27120,-9.86,0.0
27135,-10.0,0.0
27150,-9.92,0.0
27165,-9.88,0.0
27180,-9.88,0.0
27195,-9.81,0.0
27210,-9.94,0.0
27225,-11.3,0.0
27240,-9.95,0.0
27255,-11.0,0.0
27270,-11.2,0.0
27285,-9.9,0.0
27300,-11.1,0.0
27315,-9.91,0.0
27330,-9.87,0.0
27345,-9.87,0.0
27360,-11.3,0.0
27375,-11.3,0.0
27390,-11.0,0.0
27405,-11.4,0.0
27420,-10.0,0.0
27435,-11.3,0.0
27450,-10.0,0.0
27465,-11.3,0.0
27480,-10.0,0.0
27495,-12.5,0.0
27510,-11.1,0.0
27525,-11.3,0.0
27540,-12.5,0.0
27555,-11.3,0.0
27570,-10.5,0.0
27585,-10.0,0.0
27600,-16.2,0.0
27615,-14.0,0.0
27630,-13.6,0.0
27645,-11.3,0.0
27660,-16.1,0.0
27675,-15.7,0.0
27690,-14.2,0.0
27705,-15.0,0.0
27720,-14.7,0.0
27735,-10.2,0.0
27750,-14.0,0.0
27765,-3.69,12.5
27780,93.4,110.0
27795,335.0,348.0
27810,626.0,638.0
27825,851.0,867.0
27840,1094.0,1113.0
27855,1089.0,1092.0
27870,1981.0,1985.0
27885,2413.0,2428.0
27900,2088.0,2074.0
27915,2774.0,2788.0
27930,3572.0,3601.0
27945,3671.0,3697.0
27960,3591.0,3607.0
27975,3364.0,3400.0
27990,3077.0,3104.0
28005,3396.0,3427.0
28020,2687.0,2699.0
28035,2844.0,2866.0
28050,2538.0,2559.0
28065,2650.0,2672.0
28080,2683.0,2705.0
28095,2868.0,2891.0
28110,2739.0,2763.0
28125,2270.0,2289.0
28140,2364.0,2387.0
28155,2137.0,2156.0
28170,2220.0,2241.0
28185,2276.0,2297.0
28200,1923.0,1940.0
28215,1598.0,1613.0
28230,1484.0,1499.0
28245,1518.0,1532.0
28260,1482.0,1496.0
28275,1464.0,1478.0
28290,1419.0,1432.0
28305,1266.0,1278.0
28320,1066.0,1077.0
28335,944.0,957.0
28350,867.0,879.0
28365,758.0,770.0
28380,617.0,628.0
28395,466.0,477.0
28410,343.0,355.0
28425,263.0,275.0
28440,189.0,200.0
28455,109.0,121.0
28470,44.3,57.9
28485,10.9,24.7
28500,-11.9,1.69
28515,-11.7,0.0
28530,-10.2,0.0
28545,-10.1,0.0
28560,-10.1,0.0
28575,-10.0,0.0
28590,-10.1,0.0
28605,-11.3,0.0
28620,-10.0,0.0
28635,-10.4,0.0
