time,measured,inverted
462480,-17.1,0.0
462480,-17.1,0.0
462495,-16.4,0.0
462495,-16.4,0.0
462510,-17.3,0.0
462510,-17.3,0.0
462525,-17.0,0.0
462525,-17.0,0.0
462540,-16.5,0.0
462540,-16.5,0.0
462555,-15.8,0.0
462555,-15.8,0.0
462570,-15.1,0.0
462570,-15.1,0.0
462585,-15.7,0.0
462585,-15.7,0.0
462600,-14.7,0.0
462600,-14.7,0.0
462615,-15.7,0.0
462615,-15.7,0.0
462630,-15.8,0.0
462630,-15.8,0.0
462645,-16.2,0.0
462645,-16.2,0.0
462660,-15.4,0.0
462660,-15.4,0.0
462675,-16.5,0.0
462675,-16.5,0.0
462690,-16.1,0.0
462690,-16.1,0.0
462705,-15.7,0.0
462705,-15.7,0.0
462720,-16.6,0.0
462720,-16.6,0.0
462735,-16.7,0.0
462735,-16.7,0.0
462750,-16.3,0.0
462750,-16.3,0.0
462765,-15.6,0.0
462765,-15.6,0.0
462780,-15.8,0.0
462780,-15.8,0.0
462795,-16.8,0.0
462795,-16.8,0.0
462810,-16.4,0.0
462810,-16.4,0.0
462825,-17.0,0.0
462825,-17.0,0.0
462840,-18.2,0.0
462840,-18.2,0.0
462855,-18.7,0.0
462855,-18.7,0.0
462870,-19.9,0.0
462870,-19.9,0.0
462885,-19.9,0.0
462885,-19.9,0.0
462900,-20.3,0.0
462900,-20.3,0.0
462915,-8.44,13.2
462915,-8.44,13.2
462930,-10.3,11.0
462930,-10.3,11.0
462945,29.9,51.7
462945,29.9,51.7
462960,18.5,41.9
462960,18.5,41.9
462975,112.0,138.0
462975,112.0,138.0
462990,154.0,182.0
462990,154.0,182.0
463005,127.0,151.0
463005,127.0,151.0
463020,240.0,265.0
463020,240.0,265.0
463035,218.0,246.0
463035,218.0,246.0
463050,303.0,333.0
463050,303.0,333.0
463065,300.0,331.0
463065,300.0,331.0
463080,252.0,282.0
463080,252.0,282.0
463095,242.0,269.0
463095,242.0,269.0
463110,223.0,252.0
463110,223.0,252.0
463125,304.0,336.0
463125,304.0,336.0
463140,365.0,392.0
463140,365.0,392.0
463155,414.0,449.0
463155,414.0,449.0
463170,474.0,514.0
463170,474.0,514.0
463185,557.0,594.0
463185,557.0,594.0
463200,560.0,601.0
463200,560.0,601.0
463215,630.0,672.0
463215,630.0,672.0
463230,477.0,510.0
463230,477.0,510.0
463245,508.0,543.0
463245,508.0,543.0
463260,563.0,600.0
463260,563.0,600.0
463275,526.0,560.0
463275,526.0,560.0
463290,559.0,593.0
463290,559.0,593.0
463305,595.0,631.0
463305,595.0,631.0
463320,652.0,692.0
463320,652.0,692.0
463335,597.0,633.0
463335,597.0,633.0
463350,482.0,518.0
463350,482.0,518.0
463365,380.0,407.0
463365,380.0,407.0
463380,1021.0,1032.0
463380,1021.0,1032.0
463395,1432.0,1446.0
463395,1432.0,1446.0
463410,907.0,951.0
463410,907.0,951.0
