time,measured,inverted
0,-14.1,0.0
15,-14.2,0.0
30,-14.1,0.0
45,-14.2,0.0
60,-14.1,0.0
75,-14.1,0.0
90,-14.0,0.0
105,-13.9,0.0
120,-13.9,0.0
135,-14.0,0.0
150,-13.9,0.0
165,-14.0,0.0
180,-14.0,0.0
195,-14.0,0.0
210,-14.0,0.0
225,-14.0,0.0
240,-14.0,0.0
255,-14.0,0.0
270,-14.0,0.0
285,-14.2,0.0
300,-14.5,0.0
315,-14.5,0.0
330,1.07,5.8
345,67.4,28.8
360,137.0,52.1
375,206.0,75.3
390,428.0,149.0
405,518.0,181.0
420,491.0,172.0
435,608.0,216.0
450,1308.0,463.0
465,1117.0,387.0
480,1433.0,476.0
495,2041.0,669.0
510,2503.0,853.0
525,2660.0,904.0
540,2781.0,946.0
555,2632.0,894.0
570,3459.0,1198.0
585,3653.0,1248.0
600,3805.0,1302.0
615,3977.0,1361.0
630,4154.0,1425.0
645,4281.0,1468.0
660,4515.0,1547.0
675,4572.0,1566.0
690,4606.0,1573.0
705,4586.0,1534.0
720,4524.0,1540.0
735,3661.0,1214.0
750,4656.0,1581.0
765,2595.0,833.0
780,4118.0,1421.0
795,4635.0,1575.0
810,3646.0,1206.0
825,3405.0,1205.0
840,2716.0,928.0
855,4593.0,1564.0
870,3751.0,1276.0
885,4107.0,1462.0
900,4259.0,1459.0
915,2340.0,882.0
930,4017.0,1313.0
945,3157.0,1101.0
960,3250.0,1162.0
975,2794.0,947.0
990,2193.0,752.0
1005,2516.0,874.0
1020,2634.0,899.0
1035,1814.0,625.0
1050,1841.0,642.0
1065,1345.0,433.0
1080,1250.0,433.0
1095,956.0,333.0
1110,691.0,246.0
1125,444.0,163.0
1140,259.0,98.5
1155,145.0,57.4
1170,97.7,39.6
1185,35.1,20.3
1200,30.7,13.5
1215,3.49,7.74
1230,-14.4,0.449
1245,-14.2,0.0
1260,-14.1,0.0
1275,-13.7,0.0
1290,-13.8,0.0
1305,-13.8,0.0
1320,-13.9,0.0
1335,-13.9,0.0
1350,-13.9,0.0
1365,-13.9,0.0
1380,-14.0,0.0
1395,-13.9,0.0
1410,-14.0,0.0
1425,-14.0,0.0
1440,-14.0,0.0
1455,-14.0,0.0
1470,-14.0,0.0
1485,-14.0,0.0
1500,-14.0,0.0
1515,-14.0,0.0
1530,-14.0,0.0
1545,-14.1,0.0
1560,-14.1,0.0
1575,-14.1,0.0
1590,-14.1,0.0
1605,-14.1,0.0
1620,-14.0,0.0
1635,-14.1,0.0
1650,-14.1,0.0
1665,-14.1,0.0
1680,-14.2,0.0
1695,-14.2,0.0
1710,-14.2,0.0
1725,-14.2,0.0
1740,-14.7,0.0
1755,-14.7,0.0
1770,10.3,8.92
1785,45.3,20.7
1800,80.9,32.8
1815,121.0,46.1
1830,212.0,76.4
1845,375.0,132.0
1860,606.0,211.0
1875,883.0,305.0
1890,1180.0,404.0
1905,1494.0,512.0
1920,1802.0,617.0
1935,2095.0,716.0
1950,2381.0,815.0
1965,2644.0,905.0
1980,2903.0,992.0
1995,3139.0,1073.0
2010,3350.0,1146.0
2025,3554.0,1216.0
2040,3726.0,1277.0
2055,3893.0,1334.0
2070,4043.0,1384.0
2085,4186.0,1435.0
2100,4303.0,1476.0
2115,4398.0,1509.0
2130,4464.0,1533.0
2145,4513.0,1530.0
2160,4541.0,1547.0
2175,4581.0,1573.0
2190,4603.0,1572.0
2205,4542.0,1542.0
2220,4516.0,1536.0
2235,4500.0,1531.0
2250,4480.0,1525.0
2265,4459.0,1518.0
2280,4395.0,1502.0
2295,4360.0,1492.0
2310,3613.0,1131.0
2325,4176.0,1434.0
2340,4046.0,1388.0
2355,3876.0,1330.0
2370,3736.0,1280.0
2385,3427.0,1218.0
2400,3482.0,1194.0
2415,3262.0,1063.0
2430,1992.0,722.0
2445,2143.0,705.0
2460,2459.0,871.0
2475,1678.0,513.0
2490,1831.0,617.0
2505,1086.0,360.0
2520,1332.0,458.0
2535,988.0,339.0
2550,660.0,234.0
2565,464.0,167.0
2580,388.0,141.0
2595,232.0,87.5
2610,164.0,64.3
2625,122.0,50.2
2640,66.2,30.2
2655,5.11,8.08
2670,-14.5,0.5579999999999999
2685,-14.3,0.0
2700,-14.0,0.0
2715,-13.7,0.0
2730,-13.8,0.0
2745,-13.9,0.0
2760,-13.9,0.0
2775,-13.9,0.0
2790,-14.0,0.0
2805,-14.1,0.0
2820,-14.1,0.0
2835,-14.1,0.0
2850,-14.1,0.0
2865,-14.1,0.0
2880,-14.1,0.0
2895,-14.0,0.0
2910,-14.0,0.0
2925,-13.9,0.0
2940,-13.9,0.0
2955,-13.9,0.0
2970,-14.0,0.0
2985,-14.0,0.0
3000,-14.0,0.0
3015,-14.0,0.0
3030,-14.0,0.0
3045,-14.0,0.0
3060,-14.0,0.0
3075,-14.0,0.0
3090,-14.1,0.0
3105,-14.1,0.0
3120,-14.1,0.0
3135,-14.0,0.0
3150,-14.1,0.0
3165,-14.1,0.0
3180,-14.7,0.0
3195,-14.7,0.0
3210,-5.07,3.46
3225,45.3,21.4
3240,92.9,37.1
3255,152.0,57.3
3270,266.0,95.6
3285,412.0,146.0
3300,604.0,208.0
3315,855.0,294.0
3330,1133.0,389.0
3345,1424.0,490.0
3360,1716.0,589.0
3375,2014.0,690.0
3390,2270.0,768.0
3405,2546.0,872.0
3420,2799.0,960.0
3435,3020.0,1034.0
3450,3220.0,1100.0
3465,3420.0,1169.0
3480,3612.0,1236.0
3495,3598.0,1246.0
3510,3850.0,1314.0
3525,3981.0,1364.0
3540,4096.0,1403.0
3555,4242.0,1455.0
3570,4325.0,1483.0
3585,4362.0,1494.0
3600,4399.0,1504.0
3615,4435.0,1507.0
3630,4415.0,1507.0
3645,4417.0,1501.0
3660,4390.0,1507.0
3675,4396.0,1497.0
3690,4349.0,1497.0
3705,4335.0,1477.0
3720,4319.0,1479.0
3735,4256.0,1460.0
3750,4201.0,1444.0
3765,4068.0,1387.0
3780,3759.0,1320.0
3795,2506.0,868.0
3810,3721.0,1279.0
3825,3510.0,1205.0
3840,3304.0,1136.0
3855,3109.0,1069.0
3870,2902.0,1001.0
3885,1825.0,628.0
3900,1587.0,575.0
3915,1227.0,421.0
3930,1775.0,622.0
3945,1403.0,491.0
3960,1277.0,441.0
3975,936.0,327.0
3990,656.0,233.0
4005,432.0,158.0
4020,255.0,96.8
4035,146.0,59.4
4050,92.1,40.5
4065,16.4,18.4
4080,27.7,15.6
4095,-3.28,5.07
4110,-15.2,0.048
4125,-14.2,0.0
4140,-13.9,0.0
4155,-13.8,0.0
4170,-13.8,0.0
4185,-13.9,0.0
4200,-13.9,0.0
4215,-13.8,0.0
4230,-14.0,0.0
4245,-14.0,0.0
4260,-14.0,0.0
4275,-14.0,0.0
4290,-14.1,0.0
4305,-14.1,0.0
4320,-14.1,0.0
4335,-14.1,0.0
4350,-14.0,0.0
4365,-14.0,0.0
4380,-13.9,0.0
4395,-14.1,0.0
4410,-14.0,0.0
4425,-14.0,0.0
4440,-14.0,0.0
4455,-14.0,0.0
4470,-14.0,0.0
4485,-14.0,0.0
4500,-14.0,0.0
4515,-14.0,0.0
4530,-14.0,0.0
4545,-14.1,0.0
4560,-14.1,0.0
4575,-14.1,0.0
4590,-14.0,0.0
4605,-14.3,0.0
4620,-14.7,0.0
4635,-14.6,0.0
4650,5.1,7.41
4665,60.1,26.4
4680,112.0,43.7
4695,167.0,62.3
4710,261.0,94.1
4725,420.0,148.0
4740,620.0,218.0
4755,868.0,304.0
4770,1190.0,410.0
4785,1373.0,484.0
4800,1700.0,570.0
4815,1893.0,649.0
4830,2300.0,787.0
4845,2601.0,894.0
4860,2753.0,929.0
4875,3151.0,1076.0
4890,3371.0,1151.0
4905,3630.0,1240.0
4920,3135.0,1028.0
4935,3455.0,1177.0
4950,3880.0,1332.0
4965,4064.0,1390.0
4980,4100.0,1417.0
4995,4105.0,1410.0
5010,3966.0,1341.0
5025,4051.0,1398.0
5040,4350.0,1341.0
5055,2819.0,915.0
5070,1623.0,559.0
5085,2156.0,770.0
5100,3970.0,1269.0
5115,3897.0,1345.0
5130,3714.0,1104.0
5145,3971.0,1349.0
5160,3568.0,1241.0
5175,4156.0,1422.0
5190,3855.0,1300.0
5205,3614.0,1238.0
5220,3966.0,1360.0
5235,3522.0,1269.0
5250,3455.0,1158.0
5265,3548.0,1244.0
5280,3221.0,1090.0
5295,1063.0,366.0
5310,1082.0,404.0
5325,2595.0,907.0
5340,1861.0,710.0
5355,955.0,336.0
5370,516.0,183.0
5385,532.0,187.0
5400,643.0,226.0
5415,612.0,217.0
5430,583.0,203.0
5445,422.0,149.0
5460,369.0,132.0
5475,305.0,109.0
5490,239.0,88.2
5505,134.0,52.5
5520,28.6,21.0
5535,-4.62,4.63
5550,-15.2,0.0
5565,-14.5,0.0
5580,-14.0,0.0
5595,-13.9,0.0
5610,-13.9,0.0
5625,-14.0,0.0
5640,-14.0,0.0
5655,-13.9,0.0
5670,-14.0,0.0
5685,-13.9,0.0
5700,-14.0,0.0
5715,-14.0,0.0
5730,-14.0,0.0
5745,-14.0,0.0
5760,-14.0,0.0
5775,-14.0,0.0
5790,-14.0,0.0
5805,-13.9,0.0
5820,-14.0,0.0
5835,-13.9,0.0
5850,-13.8,0.0
5865,-13.9,0.0
5880,-14.0,0.0
5895,-14.0,0.0
5910,-13.9,0.0
5925,-14.0,0.0
5940,-13.9,0.0
5955,-14.0,0.0
5970,-14.1,0.0
5985,-14.0,0.0
6000,-13.9,0.0
6015,-13.9,0.0
6030,-13.9,0.0
6045,-14.0,0.0
6060,-14.5,0.0
6075,-8.86,2.27
6090,29.4,16.1
6105,99.2,39.9
6120,112.0,43.9
6135,102.0,40.7
6150,141.0,53.5
6165,198.0,72.7
6180,278.0,99.7
6195,371.0,131.0
6210,534.0,188.0
6225,811.0,278.0
6240,923.0,317.0
6255,999.0,344.0
6270,1220.0,420.0
6285,1527.0,521.0
6300,2303.0,789.0
6315,3106.0,1108.0
6330,3937.0,1342.0
6345,2757.0,925.0
6360,3748.0,1282.0
6375,1924.0,658.0
6390,3182.0,1068.0
6405,2607.0,862.0
6420,3436.0,1147.0
6435,4513.0,1531.0
6450,3817.0,1304.0
6465,3485.0,1205.0
6480,3639.0,1248.0
6495,3969.0,1321.0
6510,3371.0,1153.0
6525,3665.0,1243.0
6540,2225.0,763.0
6555,2760.0,944.0
6570,2340.0,802.0
6585,2156.0,740.0
6600,2116.0,725.0
6615,1933.0,662.0
6630,2039.0,699.0
6645,2050.0,704.0
6660,1743.0,598.0
6675,1518.0,521.0
6690,1274.0,439.0
6705,1372.0,473.0
6720,2286.0,797.0
6735,2430.0,803.0
6750,2860.0,972.0
6765,1366.0,476.0
6780,807.0,281.0
6795,881.0,308.0
6810,925.0,321.0
6825,759.0,264.0
6840,640.0,225.0
6855,547.0,194.0
6870,519.0,184.0
6885,432.0,154.0
6900,349.0,125.0
6915,246.0,89.2
6930,157.0,58.7
6945,93.2,37.5
6960,22.9,14.8
6975,-12.9,1.25
6990,-13.3,0.0
7005,-13.9,0.0
7020,-13.8,0.0
7035,-13.9,0.0
7050,-13.9,0.0
7065,-14.0,0.0
7080,-14.0,0.0
7095,-14.1,0.0
7110,-14.0,0.0
7125,-14.0,0.0
7140,-14.0,0.0
7155,-14.1,0.0
7170,-14.0,0.0
7185,-14.1,0.0
7200,-14.1,0.0
7215,-14.1,0.0
7230,-14.1,0.0
7245,-14.2,0.0
7260,-13.9,0.0
7275,-14.0,0.0
7290,-13.9,0.0
7305,-14.0,0.0
7320,-13.9,0.0
7335,-13.8,0.0
7350,-13.9,0.0
7365,-13.9,0.0
7380,-13.9,0.0
7395,-13.9,0.0
7410,-13.9,0.0
7425,-13.8,0.0
7440,-13.9,0.0
7455,-13.8,0.0
7470,-13.8,0.0
7485,-13.8,0.0
7500,-14.3,0.0
7515,-14.4,0.0
7530,-14.4,0.0
7545,-8.01,3.04
7560,42.1,20.9
7575,75.9,31.7
7590,175.0,65.0
7605,284.0,102.0
7620,243.0,88.3
7635,335.0,119.0
7650,394.0,139.0
7665,558.0,191.0
7680,888.0,305.0
7695,1379.0,462.0
7710,1305.0,452.0
7725,3073.0,1050.0
7740,2890.0,984.0
7755,2985.0,1021.0
7770,3325.0,1137.0
7785,3579.0,1226.0
7800,3775.0,1291.0
7815,3806.0,1304.0
7830,4014.0,1400.0
7845,4226.0,1446.0
7860,4481.0,1515.0
7875,2784.0,615.0
7890,4117.0,1407.0
7905,3641.0,1144.0
7920,4452.0,1565.0
7935,4528.0,1580.0
7950,4275.0,1432.0
7965,2644.0,928.0
7980,3313.0,1173.0
7995,3467.0,1226.0
8010,1843.0,574.0
8025,3295.0,1078.0
8040,2925.0,1008.0
8055,1888.0,826.0
8070,4462.0,1513.0
8085,3402.0,1222.0
8100,3191.0,1178.0
8115,992.0,345.0
8130,1625.0,689.0
8145,1983.0,715.0
8160,3080.0,1045.0
8175,2328.0,806.0
8190,2986.0,1018.0
8205,2765.0,946.0
8220,2421.0,846.0
8235,1832.0,603.0
8250,1917.0,668.0
8265,1625.0,561.0
8280,1414.0,488.0
8295,1134.0,393.0
8310,744.0,264.0
8325,480.0,176.0
8340,316.0,116.0
8355,308.0,113.0
8370,243.0,90.6
8385,83.8,39.3
8400,19.7,18.1
8415,-4.91,5.8
8430,-16.4,0.094
8445,-14.0,0.0
8460,-13.9,0.0
8475,-13.8,0.0
8490,-13.8,0.0
8505,-13.7,0.0
8520,-13.8,0.0
8535,-13.8,0.0
8550,-13.8,0.0
8565,-13.9,0.0
8580,-13.9,0.0
8595,-13.9,0.0
8610,-14.0,0.0
8625,-14.1,0.0
10080,-13.9,0.0
